ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00019904,"InChI=1S/C6H4F3NO3S/c7-6(8,9)14(11,12)13-5-3-1-2-4-10-5/h1-4H",O=S(=O)(Oc1ccccn1)C(F)(F)F,400.0799478174012,False,['65007-00-3'],0.9967980473
POOL-00030318,"InChI=1S/C5H11NO3/c1-4-9-5(7)6(2)8-3/h4H2,1-3H3",CCOC(=O)N(C)OC,94.2038970536883,False,['6919-62-6'],0.9884527529
POOL-00037195,"InChI=1S/C5H9NOS/c1-7-4-2-3-6-5-8/h2-4H2,1H3",COCCCN=C=S,88.42945954287094,False,['17702-11-3'],0.9859197796
POOL-00040489,"InChI=1S/C5H10NO3P/c1-3-8-10(7,5-6)9-4-2/h3-4H2,1-2H3",CCOP(=O)(C#N)OCC,164.2221017634409,False,['2942-58-7'],0.9863310693
POOL-00001381,"InChI=1S/C7H5FO4S/c8-13(10,11)12-7-4-2-1-3-6(7)5-9/h1-5H",O=Cc1ccccc1OS(=O)(=O)F,412.2556483008431,False,['1692870-16-8'],0.9900435476
POOL-00009409,"InChI=1S/C7H7FO4S/c1-11-6-2-4-7(5-3-6)12-13(8,9)10/h2-5H,1H3",COc1ccc(OS(=O)(=O)F)cc1,369.9839451397637,False,['775-27-9'],0.9898024491
POOL-00007250,"InChI=1S/C8H7FO3S/c1-13(11,12)8-3-2-6(5-10)4-7(8)9/h2-5H,1H3",CS(=O)(=O)c1ccc(C=O)cc1F,436.7024032038308,False,['254878-95-0'],0.9948637662
POOL-00043185,InChI=1S/C7H4BrNS/c8-6-1-3-7(4-2-6)9-5-10/h1-4H,S=C=Nc1ccc(Br)cc1,261.43952526087224,False,['1985-12-2'],1.0028570581
POOL-00030860,"InChI=1S/C5H10NO4P/c1-3-9-11(8,6-5-7)10-4-2/h3-4H2,1-2H3",CCOP(=O)(N=C=O)OCC,188.65909855061452,False,['20039-33-2'],0.9829326574
POOL-00042528,"InChI=1S/C5H11NO2/c1-2-3-4-5-8-6-7/h2-5H2,1H3",CCCCCON=O,56.39035952556319,False,['463-04-7'],0.9857655659
POOL-00003870,"InChI=1S/C5H9N2O4P/c1-4(8)5(7-6)12(9,10-2)11-3/h1-3H3",COP([O-])(OC)=C([N+]#N)C(C)=O,271.6630322472893,False,['90965-06-3'],0.9938570705
POOL-00016633,InChI=1S/C5H8N2O4/c8-6(9)5(7(10)11)3-1-2-4-5/h1-4H2,O=[N+]([O-])C1([N+](=O)[O-])CCCC1,180.65909855061452,False,['10515-17-0'],0.9908507215
POOL-00027653,"InChI=1S/C5H8N2S2/c1-7(2)5(8)9-4-3-6/h4H2,1-2H3",CN(C)C(=S)SCC#N,136.38364613672863,False,['61540-35-0'],0.9996887167
POOL-00015146,"InChI=1S/C8H12N2O4/c1-3-13-7(11)9-5-6-10-8(12)14-4-2/h5-6H,3-4H2,1-2H3",CCOC(=O)N=CC=NC(=O)OCC,221.7258342521433,False,['35896-51-6'],1.0024187465
POOL-00039301,"InChI=1S/C5H9NS2/c1-8-4-2-3-6-5-7/h2-4H2,1H3",CSCCCN=C=S,86.42945954287094,False,['505-79-3'],0.989414895
,,,,,,
POOL-00035938,"InChI=1S/C13H16O5/c1-10(14)16-8-13(18-11(2)15)9-17-12-6-4-3-5-7-12/h3-7,13H,8-9H2,1-2H3",CC(=O)OCC(COc1ccccc1)OC(C)=O,387.6278939761866,False,['7250-71-7'],0.9937234867
POOL-00012197,"InChI=1S/C13H16O4/c1-3-16-13(15)8-11(14)9-17-12-6-4-10(2)5-7-12/h4-7H,3,8-9H2,1-2H3",CCOC(=O)CC(=O)COc1ccc(C)cc1,380.9108652237542,False,['65910-98-7'],0.9912101445
POOL-00024637,"InChI=1S/C13H16O5/c1-3-16-12(14)11(13(15)17-4-2)18-10-8-6-5-7-9-10/h5-9,11H,3-4H2,1-2H3",CCOC(=O)C(Oc1ccccc1)C(=O)OCC,369.6278939761866,False,['4525-70-6'],0.9947574887
POOL-00010914,"InChI=1S/C13H16O4/c1-3-16-12(14)9-10-7-5-6-8-11(10)13(15)17-4-2/h5-8H,3-4,9H2,1-2H3",CCOC(=O)Cc1ccccc1C(=O)OCC,398.1608652237542,False,['14961-34-3'],0.9948658826
POOL-00040468,"InChI=1S/C11H14O4S/c1-3-15-11(12)8-16(13,14)10-6-4-9(2)5-7-10/h4-7H,3,8H2,1-2H3",CCOC(=O)CS(=O)(=O)c1ccc(C)cc1,459.2628592475588,False,['2850-19-3'],0.9908974648
POOL-00034486,"InChI=1S/C12H12O4/c1-8-3-5-9(6-4-8)10(13)7-11(14)12(15)16-2/h3-6H,7H2,1-2H3",COC(=O)C(=O)CC(=O)c1ccc(C)cc1,417.1498302625087,False,['39757-29-4'],0.9923175668
POOL-00005623,"InChI=1S/C15H18O4/c1-10(2)8-11-4-6-12(7-5-11)13(16)9-14(17)15(18)19-3/h4-7,10H,8-9H2,1-3H3",COC(=O)C(=O)CC(=O)c1ccc(CC(C)C)cc1,471.42387087386953,False,['834885-03-9'],0.994575888
POOL-00025683,"InChI=1S/C12H14O4/c1-3-16-12(14)8-11(13)9-5-4-6-10(7-9)15-2/h4-7H,3,8H2,1-2H3",CCOC(=O)CC(=O)c1cccc(OC)c1,384.3600796599689,False,['27834-99-7'],0.9907180764
POOL-00016151,"InChI=1S/C11H9BrO4/c1-16-11(15)10(14)6-9(13)7-2-4-8(12)5-3-7/h2-5H,6H2,1H3",COC(=O)C(=O)CC(=O)c1ccc(Br)cc1,422.1156324661523,False,['60395-85-9'],0.9942507627
POOL-00011724,"InChI=1S/C11H14O5S/c1-3-15-11(12)8-16-17(13,14)10-6-4-9(2)5-7-10/h4-7H,3,8H2,1-2H3",CCOC(=O)COS(=O)(=O)c1ccc(C)cc1,475.088183870882,False,['39794-75-7'],0.995173481
POOL-00025617,"InChI=1S/C13H16O5/c1-4-18-13(15)8-10(14)9-5-6-11(16-2)12(7-9)17-3/h5-7H,4,8H2,1-3H3",CCOC(=O)CC(=O)c1ccc(OC)c(OC)c1,439.00778598468986,False,['4687-37-0'],0.9942409571
POOL-00018266,"InChI=1S/C12H16O5/c1-5-15-11(13)9-7(3)17-8(4)10(9)12(14)16-6-2/h5-6H2,1-4H3",CCOC(=O)c1c(C)oc(C)c1C(=O)OCC,391.8495422441566,False,['19434-69-6'],0.9949279458
POOL-00039726,"InChI=1S/C14H18O4/c1-3-17-13(15)12(14(16)18-4-2)10-11-8-6-5-7-9-11/h5-9,12H,3-4,10H2,1-2H3",CCOC(=O)C(Cc1ccccc1)C(=O)OCC,368.0402818776512,False,['607-81-8'],0.9954760222
POOL-00039453,"InChI=1S/C13H16O4/c1-3-16-12(14)11(13(15)17-4-2)10-8-6-5-7-9-10/h5-9,11H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)c1ccccc1,354.2656691362077,False,['83-13-6'],0.9974293745
POOL-00039798,"InChI=1S/C13H14O6/c1-8(14)17-12-7-5-4-6-11(12)13(18-9(2)15)19-10(3)16/h4-7,13H,1-3H3",CC(=O)Oc1ccccc1C(OC(C)=O)OC(C)=O,477.6617384678361,False,['634-20-8'],0.9956518795
POOL-00016501,"InChI=1S/C12H18O4/c1-4-15-11(14)8-16-10-5-9(13)6-12(2,3)7-10/h5H,4,6-8H2,1-3H3",CCOC(=O)COC1=CC(=O)CC(C)(C)C1,314.9804499913461,False,['72670-85-0'],1.0013258932
POOL-00016468,"InChI=1S/C11H11BrO4/c1-7(13)15-11(16-8(2)14)9-5-3-4-6-10(9)12/h3-6,11H,1-2H3",CC(=O)OC(OC(C)=O)c1ccccc1Br,386.7259654533224,False,['60229-71-2'],1.0022600471
POOL-00004497,"InChI=1S/C13H14O4/c1-3-13(15)16-9-8-11-4-6-12(7-5-11)17-10(2)14/h3-7H,1,8-9H2,2H3",C=CC(=O)OCCc1ccc(OC(C)=O)cc1,405.9325683848336,False,['926305-16-0'],0.9956095377
POOL-00043300,"InChI=1S/C12H12O6/c1-16-10(13)7-4-5-8(11(14)17-2)9(6-7)12(15)18-3/h4-6H,1-3H3",COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,491.3410445633865,False,['2459-10-1'],0.9917135528
POOL-00030693,"InChI=1S/C14H18O4/c1-4-17-13(15)12(14(16)18-5-2)11-8-6-10(3)7-9-11/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)c1ccc(C)cc1,390.3070975365673,False,['29148-27-4'],0.9967470632
POOL-00030530,"InChI=1S/C11H16O5/c1-3-14-9(12)11(10(13)15-4-2)7-5-6-8-16-11/h5-6H,3-4,7-8H2,1-2H3",CCOC(=O)C1(C(=O)OCC)CC=CCO1,276.750047457064,False,['24588-58-7'],1.0027844563
POOL-00038208,"InChI=1S/C12H12O4/c1-2-16-12(15)11(14)8-10(13)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",CCOC(=O)C(=O)CC(=O)c1ccccc1,394.73960428819504,False,['6296-54-4'],0.9900663406
POOL-00034985,"InChI=1S/C11H12O4/c1-2-14-11(13)8-15-10-6-4-3-5-9(10)7-12/h3-7H,2,8H2,1H3",CCOC(=O)COc1ccccc1C=O,346.1960875329806,False,['41873-61-4'],0.9941729382
POOL-00017333,"InChI=1S/C12H18O4S/c1-10-4-6-12(7-5-10)17(13,14)16-9-8-11(2)15-3/h4-7,11H,8-9H2,1-3H3",COC(C)CCOS(=O)(=O)c1ccc(C)cc1,436.0783624275099,False,['55524-92-0'],0.9950939167
POOL-00022832,"InChI=1S/C14H18O4/c1-5-17-13(15)11-8-12(14(16)18-6-2)10(4)7-9(11)3/h7-8H,5-6H2,1-4H3",CCOC(=O)c1cc(C(=O)OCC)c(C)cc1C,423.8569502477363,False,['140410-09-9'],0.9984182002
POOL-00019822,"InChI=1S/C12H12O5/c1-16-11(14)7-10(13)8-3-5-9(6-4-8)12(15)17-2/h3-6H,7H2,1-2H3",COC(=O)CC(=O)c1ccc(C(=O)OC)cc1,432.7141396904885,False,['22027-52-7'],0.9890480176
POOL-00037200,"InChI=1S/C10H11BrO4/c1-4-14-9(12)7-5(2)8(11)10(13)15-6(7)3/h4H2,1-3H3",CCOC(=O)c1c(C)oc(=O)c(Br)c1C,447.4709898489238,False,['18152-79-9'],1.0015895544
POOL-00001316,"InChI=1S/C9H9FO5S/c1-2-14-9(11)7-3-5-8(6-4-7)15-16(10,12)13/h3-6H,2H2,1H3",CCOC(=O)c1ccc(OS(=O)(=O)F)cc1,465.1776415651515,False,['1692870-13-5'],0.9905811781
POOL-00004058,"InChI=1S/C14H18O5/c1-4-17-13(15)12(14(16)18-5-2)19-11-9-7-6-8-10(11)3/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(Oc1ccccc1C)C(=O)OCC,423.2173936433476,False,['100972-86-9'],0.9964365066
POOL-00029417,"InChI=1S/C11H13NO4/c1-6-8(10(13)15-3)5-9(7(2)12-6)11(14)16-4/h5H,1-4H3",COC(=O)c1cc(C(=O)OC)c(C)nc1C,402.6058574618254,False,['27525-74-2'],1.002427747
POOL-00040437,"InChI=1S/C12H12O6/c1-16-10(13)7-4-8(11(14)17-2)6-9(5-7)12(15)18-3/h4-6H,1-3H3",COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,407.5790101553936,False,['2672-58-4'],0.9934275317
POOL-00019077,"InChI=1S/C11H9FO4/c1-16-11(15)10(14)6-9(13)7-2-4-8(12)5-3-7/h2-5H,6H2,1H3",COC(=O)C(=O)CC(=O)c1ccc(F)cc1,422.1156324661523,False,['39757-34-1'],0.9935062162
POOL-00034707,"InChI=1S/C14H16O6/c1-7-6-12(18-9(3)15)8(2)14(20-11(5)17)13(7)19-10(4)16/h6H,1-5H3",CC(=O)Oc1cc(C)c(OC(C)=O)c(OC(C)=O)c1C,573.5171274288829,False,['40853-36-9'],0.9944402431
POOL-00042591,"InChI=1S/C12H12O6/c1-7(13)16-10-5-4-6-11(17-8(2)14)12(10)18-9(3)15/h4-6H,1-3H3",CC(=O)Oc1cccc(OC(C)=O)c1OC(C)=O,457.0910445633865,False,['525-52-0'],1.0019982513
POOL-00032608,"InChI=1S/C12H16O4S/c1-2-16-12(13)8-9-17(14,15)10-11-6-4-3-5-7-11/h3-7H,2,8-10H2,1H3",CCOC(=O)CCS(=O)(=O)Cc1ccccc1,450.6537897094956,False,['112982-18-0'],0.9881696997
POOL-00033800,"InChI=1S/C14H18O5/c1-3-17-13(15)12(14(16)18-4-2)19-10-11-8-6-5-7-9-11/h5-9,12H,3-4,10H2,1-2H3",CCOC(=O)C(OCc1ccccc1)C(=O)OCC,383.5571676690338,False,['5778-35-8'],1.0006982161
