ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00031930,"InChI=1S/C5H6N2O2S/c1-9-5(8)7-4-6-2-3-10-4/h2-3H,1H3,(H,6,7,8)",COC(O)=Nc1nccs1,219.5616394989364,False,['39140-93-7'],0.1287651328
POOL-00035304,"InChI=1S/C6H7NO2/c8-6(9)3-5-1-2-7-4-5/h1-2,4,7H,3H2,(H,8,9)",O=C(O)Cc1cc[nH]c1,190.8325941002917,False,['86688-96-2'],0.135013227
POOL-00033209,"InChI=1S/C7H7NO2S/c1-11-6-5(7(9)10)3-2-4-8-6/h2-4H,1H3,(H,9,10)",CSc1ncccc1C(=O)O,274.8980131294879,False,['74470-23-8'],0.1271500414
POOL-00029180,"InChI=1S/C5H6N2O2S/c1-9-4(8)3-2-10-5(6)7-3/h2H,1H3,(H2,6,7)",COC(=O)c1csc(=N)[nH]1,287.8380995207235,False,['118452-04-3'],0.1283449628
POOL-00020392,"InChI=1S/C9H11NO3/c1-6(11)10-8-4-3-7(13-2)5-9(8)12/h3-5,12H,1-2H3,(H,10,11)",COc1ccc(N=C(C)O)c(O)c1,329.6317409690368,False,['58469-06-0'],0.1235588377
POOL-00021885,"InChI=1S/C10H13NO2/c1-8(11-6-7-12)9-4-2-3-5-10(9)13/h2-5,12-13H,6-7H2,1H3",CC(=NCCO)c1ccccc1O,307.54798484657243,False,['42592-31-4'],0.126372165
POOL-00034064,"InChI=1S/C6H6N2O2S/c1-11-6-7-3-2-4(8-6)5(9)10/h2-3H,1H3,(H,9,10)",CSc1nccc(C(=O)O)n1,277.03972257956417,False,['1126-44-9'],0.1238658856
POOL-00005385,"InChI=1S/C6H7NO2S/c1-4-3-7-5(10-4)2-6(8)9/h3H,2H2,1H3,(H,8,9)",Cc1cnc(CC(=O)O)s1,243.65078463636772,False,['1092297-79-4'],0.1319382764
POOL-00025970,"InChI=1S/C5H6N2O2S/c1-9-3-2-6-5(10)7-4(3)8/h2H,1H3,(H2,6,7,8,10)",COc1cnc(S)nc1O,241.08960197178837,False,['6939-11-3'],0.1267813851
POOL-00030923,"InChI=1S/C7H6N2O/c8-5-1-2-6-7(3-5)10-4-9-6/h1-4H,8H2",Nc1ccc2ncoc2c1,353.1335934262615,False,['177492-52-3'],0.1310925317
POOL-00019970,"InChI=1S/C8H10N2O3/c1-5-3-9-7(4-11)6(2)8(5)10(12)13/h3,11H,4H2,1-2H3",Cc1cnc(CO)c(C)c1[N+](=O)[O-],349.4875302332068,False,['149082-03-1'],0.1241544123
POOL-00003472,"InChI=1S/C7H6N2O/c8-5-1-3-9-6-2-4-10-7(5)6/h1-4H,(H2,8,9)",Nc1ccnc2ccoc12,353.1335934262615,False,['1186310-74-6'],0.1276677136
POOL-00042737,"InChI=1S/C7H7NO2/c1-5-4-6(9)2-3-7(5)8-10/h2-4,9H,1H3",Cc1cc(O)ccc1N=O,257.7830614243171,False,['615-01-0'],0.1428667228
POOL-00013656,"InChI=1S/C7H5FN2O/c8-5-3-1-2-4-6(5)11-10-7(4)9/h1-3H,(H2,9,10)",N=c1[nH]oc2c(F)cccc12,442.88245407860506,False,['268734-39-0'],0.1238164313
POOL-00041574,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",Cc1ncc(CO)c(C=O)c1O,309.4164369617753,False,['66-72-8'],0.1280838006
POOL-00028370,"InChI=1S/C6H8N2O2S/c1-10-5(9)2-4-3-11-6(7)8-4/h3H,2H2,1H3,(H2,7,8)",COC(=O)Cc1csc(=N)[nH]1,301.5309696103527,False,['64987-16-2'],0.1277909042
POOL-00026583,"InChI=1S/C7H6N2O/c8-7-5-3-1-2-4-6(5)10-9-7/h1-4H,(H2,8,9)",N=c1[nH]oc2ccccc12,398.8983534112405,False,['36216-80-5'],0.1288514092
POOL-00010601,"InChI=1S/C9H12N2O2/c1-12-7-2-4-8(5-3-7)13-6-9(10)11/h2-5H,6H2,1H3,(H3,10,11)",COc1ccc(OCC(=N)N)cc1,282.1711052507959,False,['133915-35-2'],0.1328375115
POOL-00003693,"InChI=1S/C7H7NO3/c9-5-3-6-7(8-4-5)11-2-1-10-6/h3-4,9H,1-2H2",Oc1cnc2c(c1)OCCO2,274.3882381251609,False,['1261365-65-4'],0.1285886755
POOL-00003750,"InChI=1S/C6H8N2O2/c9-6-8-7-5(10-6)4-2-1-3-4/h4H,1-3H2,(H,8,9)",Oc1nnc(C2CCC2)o1,229.40661746688275,False,['1255147-05-7'],0.1264648792
POOL-00013513,"InChI=1S/C7H9NO2S/c1-2-10-7(9)6-5(8)3-4-11-6/h3-4H,2,8H2,1H3",CCOC(=O)c1sccc1N,256.69818175131485,False,['31823-64-0'],0.1272470148
POOL-00025344,"InChI=1S/C9H10N2O2/c10-9(11)8-5-12-6-3-1-2-4-7(6)13-8/h1-4,8H,5H2,(H3,10,11)",N=C(N)C1COc2ccccc2O1,338.1415159733637,False,['147031-95-6'],0.1256055778
POOL-00000062,"InChI=1S/C6H10N2O2/c9-7-5-3-1-2-4-6(5)8-10/h9-10H,1-4H2",ON=C1CCCCC1=NO,154.58662974004122,False,['492-99-9'],0.1309257382
POOL-00013339,"InChI=1S/C7H5BrN2/c8-6-2-1-5(4-9)7(10)3-6/h1-3H,10H2",N#Cc1ccc(Br)cc1N,288.14784791592245,False,['304858-65-9'],0.1406402065
POOL-00010036,"InChI=1S/C6H7NO2S/c7-5(6(8)9)4-1-2-10-3-4/h1-3,5H,7H2,(H,8,9)",NC(C(=O)O)c1ccsc1,219.6615049690462,False,"['38150-49-1', '1194-86-1']",0.1419724655
POOL-00038365,"InChI=1S/C9H12N2O2/c1-6(12)11-9-4-3-7(13-2)5-8(9)10/h3-5H,10H2,1-2H3,(H,11,12)",COc1ccc(N=C(C)O)c(N)c1,330.38662847120025,False,['5472-37-7'],0.1243428846
POOL-00003685,"InChI=1S/C6H8N2O2S/c7-6-8-3-4(11-6)1-2-5(9)10/h3H,1-2H2,(H2,7,8)(H,9,10)",N=c1[nH]cc(CCC(=O)O)s1,301.5309696103528,False,['100114-40-7'],0.1343435027
POOL-00022781,"InChI=1S/C10H14N2O2/c1-14-9-5-2-8(3-6-9)4-7-10(13)12-11/h2-3,5-6H,4,7,11H2,1H3,(H,12,13)",COc1ccc(CCC(O)=NN)cc1,306.4029664102151,False,['121670-33-5'],0.1269142617
POOL-00013013,"InChI=1S/C9H12N2O/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-2,4-5H,3,6,10H2,(H2,11,12)",N=C(O)CCc1ccc(N)cc1,266.36195376207496,False,['38710-60-0'],0.1269284807
POOL-00007242,"InChI=1S/C5H5NO2S/c7-5(8)3-4-6-1-2-9-4/h1-2H,3H2,(H,7,8)",O=C(O)Cc1nccs1,194.7327286301818,False,['188937-16-8'],0.1363240807
POOL-00026364,"InChI=1S/C8H8N2O2S/c1-5-9-7(4-13-5)8-2-6(3-11)10-12-8/h2,4,11H,3H2,1H3",Cc1nc(-c2cc(CO)no2)cs1,407.6969732050167,False,['388088-79-7'],0.1231826442
POOL-00017072,"InChI=1S/C8H10N2O2/c9-10-6-1-2-7-8(5-6)12-4-3-11-7/h1-2,5,10H,3-4,9H2",NNc1ccc2c(c1)OCCO2,288.38639127289224,False,['299165-45-0'],0.1236120325
POOL-00006820,"InChI=1S/C6H7NO4/c1-10-3-4-2-5(6(8)9)7-11-4/h2H,3H2,1H3,(H,8,9)",COCc1cc(C(=O)O)no1,254.83989120139125,False,['95312-32-6'],0.1240156988
POOL-00006899,"InChI=1S/C8H7NO3/c9-7-5(4-10)2-1-3-6(7)8(11)12/h1-4H,9H2,(H,11,12)",Nc1c(C=O)cccc1C(=O)O,333.0748996548372,False,['27867-47-6'],0.1245387868
POOL-00039674,"InChI=1S/C8H12N2/c9-5-7-1-2-8(6-10)4-3-7/h1-4H,5-6,9-10H2",NCc1ccc(CN)cc1,167.91749419417292,False,['539-48-0'],0.1333618919
POOL-00032549,"InChI=1S/C7H14N2O/c8-9-7(10)6-4-2-1-3-5-6/h6H,1-5,8H2,(H,9,10)",NN=C(O)C1CCCCC1,127.5677964944704,False,['38941-47-8'],0.1374007747
POOL-00034923,"InChI=1S/C9H11NO3/c10-4-7(11)6-1-2-8-9(3-6)13-5-12-8/h1-3,7,11H,4-5,10H2",NCC(O)c1ccc2c(c1)OCO2,313.72816577813825,False,['7464-97-3'],0.130688735
POOL-00027869,"InChI=1S/C6H8N2OS/c7-6(10)8-4-5-2-1-3-9-5/h1-3H,4H2,(H3,7,8,10)",N=C(S)NCc1ccco1,207.53220953548995,False,['56541-07-2'],0.1310905327
POOL-00000153,"InChI=1S/C10H10N2O2/c1-6-11-9-4-3-7(14-2)5-8(9)10(13)12-6/h3-5H,1-2H3,(H,11,12,13)",COc1ccc2nc(C)nc(O)c2c1,482.7508472488082,False,['51413-71-9'],0.1250814871
POOL-00013527,InChI=1S/C7H4N2O2/c10-4-5-2-1-3-6-7(5)9-11-8-6/h1-4H,O=Cc1cccc2nonc12,393.994833249807,False,['32863-32-4'],0.1241607767
POOL-00025952,"InChI=1S/C7H10N2O2S/c1-4-5(3-6(10)11-2)9-7(8)12-4/h3H2,1-2H3,(H2,8,9)",COC(=O)Cc1[nH]c(=N)sc1C,339.4207294582985,False,['259654-73-4'],0.1265299969
POOL-00014818,"InChI=1S/C7H5NO3/c9-7(10)5-3-6-4(8-5)1-2-11-6/h1-3,8H,(H,9,10)",O=C(O)c1cc2occc2[nH]1,369.892896315402,False,['67268-37-5'],0.128097737
POOL-00024927,"InChI=1S/C6H8N2OS/c1-2-4-3-5(9)8-6(10)7-4/h3H,2H2,1H3,(H2,7,8,9,10)",CCc1cc(O)nc(S)n1,218.93946744189824,False,['53939-83-6'],0.1256623031
POOL-00005290,"InChI=1S/C10H14N2O/c11-9-2-1-8-3-4-12(5-6-13)10(8)7-9/h1-2,7,13H,3-6,11H2",Nc1ccc2c(c1)N(CCO)CC2,309.7930973444089,False,['927684-70-6'],0.1350649546
POOL-00012423,"InChI=1S/C7H8N2O2/c8-9-5-1-2-6-7(3-5)11-4-10-6/h1-3,9H,4,8H2",NNc1ccc2c(c1)OCO2,275.1431256273244,False,['62646-09-7'],0.1315851851
POOL-00038364,"InChI=1S/C8H16N2O/c9-8(11)10-6-7-4-2-1-3-5-7/h7H,1-6H2,(H3,9,10,11)",N=C(O)NCC1CCCCC1,130.05374780501026,False,['5472-36-6'],0.1285264
POOL-00033919,"InChI=1S/C6H12N2O/c7-6(9)8-5-3-1-2-4-5/h5H,1-4H2,(H3,7,8,9)",N=C(O)NC1CCCC1,107.6254878262668,False,['1194-06-5'],0.1352424014
POOL-00027250,"InChI=1S/C10H9NO3/c1-6-11-8-4-7(5-10(12)13)2-3-9(8)14-6/h2-4H,5H2,1H3,(H,12,13)",Cc1nc2cc(CC(=O)O)ccc2o1,487.07280974079566,False,['38196-01-9'],0.1229494601
POOL-00026343,InChI=1S/C7H4N2O2/c10-4-5-1-2-6-7(3-5)9-11-8-6/h1-4H,O=Cc1ccc2nonc2c1,393.994833249807,False,['32863-33-5'],0.12313187
POOL-00015014,"InChI=1S/C9H12N2O2/c10-6-4-8-9(5-7(6)11)13-3-1-2-12-8/h4-5H,1-3,10-11H2",Nc1cc2c(cc1N)OCCCO2,294.6358947688087,False,['81864-63-3'],0.1330385677
POOL-00031068,"InChI=1S/C7H10N2OS/c1-3-4(2)11-7(9)5(3)6(8)10/h9H2,1-2H3,(H2,8,10)",Cc1sc(N)c(C(N)=O)c1C,303.63437265811297,False,['51486-04-5'],0.1494813547
POOL-00027223,"InChI=1S/C9H9NO3/c1-5-3-6-8(13-5)4-7(10-6)9(11)12-2/h3-4,10H,1-2H3",COC(=O)c1cc2oc(C)cc2[nH]1,420.8146985486508,False,['155445-28-6'],0.125031793
POOL-00030327,"InChI=1S/C8H7NO/c1-4-8-7(9-5-1)3-2-6-10-8/h1-5H,6H2",C1=Cc2ncccc2OC1,267.7150307277545,False,['4767-91-3'],0.1483985051
POOL-00020100,"InChI=1S/C10H13NO3/c11-6-8(12)7-1-2-9-10(5-7)14-4-3-13-9/h1-2,5,8,12H,3-4,6,11H2",NCC(O)c1ccc2c(c1)OCCO2,327.1431914058881,False,['4384-99-0'],0.1277962281
POOL-00006631,InChI=1S/C7H4N2OS/c10-4-5-1-2-7-6(3-5)8-9-11-7/h1-4H,O=Cc1ccc2snnc2c1,395.994833249807,False,['394223-15-5'],0.1238872897
POOL-00015337,"InChI=1S/C9H10N2O3/c10-9(11-12)8-5-13-6-3-1-2-4-7(6)14-8/h1-4,8,12H,5H2,(H2,10,11)",N=C(NO)C1COc2ccccc2O1,353.6652327975252,False,['85084-37-3'],0.1269592738
POOL-00028345,"InChI=1S/C8H10N2S/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",N=C(S)NCc1ccccc1,233.10719092921437,False,['621-83-0'],0.1294497035
POOL-00043045,"InChI=1S/C10H9NO/c11-10-8-4-2-1-3-7(8)5-6-9(10)12/h1-6,12H,11H2",Nc1c(O)ccc2ccccc12,423.10813525322834,False,"['2834-92-6', '95609-86-2']",0.1234056537
POOL-00014542,"InChI=1S/C10H11NO3/c12-8-2-1-6-4-9(10(13)14)11-5-7(6)3-8/h1-3,9,11-12H,4-5H2,(H,13,14)",O=C(O)C1Cc2ccc(O)cc2CN1,375.629902150658,False,['35186-98-2'],0.1338789172
POOL-00042024,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H,c1ccc2ncccc2c1,275.7051383449476,False,"['91-22-5', '15793-87-0', '31177-31-8']",0.1584302911
POOL-00042354,InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H,c1ccc2cnccc2c1,275.7051383449476,False,['119-65-3'],0.1613101442
POOL-00040560,"InChI=1S/C9H9N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-4,7H,5-6H2",C1=NCCc2ccccc21,263.1857057147737,False,['3230-65-7'],0.130618853
POOL-00042476,InChI=1S/C8H6N2/c1-2-4-8-6-10-9-5-7(8)3-1/h1-6H,c1ccc2cnncc2c1,278.23446335792846,False,['253-52-1'],0.1767291663
POOL-00028948,"InChI=1S/C6H8N2OS2/c1-3(9)4-5(7)8-6(10-2)11-4/h7H2,1-2H3",CSc1nc(N)c(C(C)=O)s1,282.1096922652266,False,['39736-26-0'],0.1377074526
POOL-00041070,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,C1CCC2=NCCCN2CC1,162.9456683028857,False,['6674-22-2'],0.1514852755
POOL-00033477,"InChI=1S/C12H10O3/c13-11(9-5-2-1-3-6-9)12(14)10-7-4-8-15-10/h1-8,11,13H",O=C(c1ccco1)C(O)c1ccccc1,431.1554958995368,False,['36715-43-2'],0.1279148056
POOL-00030473,"InChI=1S/C10H12O/c1-2-6-10-8-4-3-7-9(10,5-1)11-10/h1-4H,5-8H2",C1=CCC23CC=CCC2(C1)O3,207.59839197296395,False,['16573-72-1'],0.1265214982
,,,,,,
POOL-00036081,"InChI=1S/C14H13NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1,3,5,7H,2,4,6,8H2,(H,16,17)",O=C(O)c1c2c(nc3ccccc13)CCCC2,604.4388535679916,False,['38186-54-8'],0.1352765131
POOL-00031402,"InChI=1S/C15H15NO2/c17-15(18)14-10-6-2-1-3-8-12(10)16-13-9-5-4-7-11(13)14/h4-5,7,9H,1-3,6,8H2,(H,17,18)",O=C(O)c1c2c(nc3ccccc13)CCCCC2,619.1648654756666,False,['7101-63-5'],0.1481879314
POOL-00024736,"InChI=1S/C13H13NO2/c1-8-10-5-3-4-6-12(10)14-9(2)11(8)7-13(15)16/h3-6H,7H2,1-2H3,(H,15,16)",Cc1nc2ccccc2c(C)c1CC(=O)O,561.1063038458256,False,['554425-45-5'],0.1332597873
POOL-00034875,"InChI=1S/C13H14N2O2/c1-13-6-5-8-7-9(17-2)3-4-10(8)11(13)14-15-12(13)16/h3-4,7H,5-6H2,1-2H3,(H,15,16)",COc1ccc2c(c1)CCC1(C)C(O)=NN=C21,548.3504860569305,False,['62017-77-0'],0.1272918167
POOL-00032435,"InChI=1S/C15H14FNO2/c16-9-6-7-13-11(8-9)14(15(18)19)10-4-2-1-3-5-12(10)17-13/h6-8H,1-5H2,(H,18,19)",O=C(O)c1c2c(nc3ccc(F)cc13)CCCCC2,666.733428144167,False,['1555-11-9'],0.1495718888
POOL-00010499,"InChI=1S/C13H13NO2/c1-3-9-5-4-6-10-7-11(13(15)16)8(2)14-12(9)10/h4-7H,3H2,1-2H3,(H,15,16)",CCc1cccc2cc(C(=O)O)c(C)nc12,561.1063038458256,False,['948291-31-4'],0.1416847474
POOL-00029520,"InChI=1S/C16H17NO2/c18-16(19)15-11-7-3-1-2-4-9-13(11)17-14-10-6-5-8-12(14)15/h5-6,8,10H,1-4,7,9H2,(H,18,19)",O=C(O)c1c2c(nc3ccccc13)CCCCCC2,633.9266923232664,False,['16880-77-6'],0.1510297396
POOL-00026762,"InChI=1S/C12H17NO2S/c1-3-15-12(14)10-9-7(2)5-4-6-8(9)16-11(10)13/h7H,3-6,13H2,1-2H3",CCOC(=O)c1c(N)sc2c1C(C)CCC2,411.3964138000915,False,['95211-67-9'],0.139369338
POOL-00027842,"InChI=1S/C13H18N2O2S/c14-12-11(9-3-1-2-4-10(9)18-12)13(16)15-5-7-17-8-6-15/h1-8,14H2",Nc1sc2c(c1C(=O)N1CCOCC1)CCCC2,463.8014553075475,False,['554405-87-7'],0.1344868751
POOL-00013624,"InChI=1S/C14H12N2O2/c1-17-11-5-7-15-13-9(11)3-4-10-12(18-2)6-8-16-14(10)13/h3-8H,1-2H3",COc1ccnc2c1ccc1c(OC)ccnc12,662.6377987571719,False,['92149-07-0'],0.1229443256
POOL-00016839,"InChI=1S/C15H19NO3/c17-15(18)12-3-6-16(7-4-12)10-11-1-2-14-13(9-11)5-8-19-14/h1-2,9,12H,3-8,10H2,(H,17,18)",O=C(O)C1CCN(Cc2ccc3c(c2)CCO3)CC1,478.2790727317036,False,['887440-34-8'],0.1234324262
