ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00023464,"InChI=1S/C11H9NO4S/c13-9-5-8(10(14)12-9)17-7-4-2-1-3-6(7)11(15)16/h1-4,8H,5H2,(H,15,16)(H,12,13,14)",O=C(O)c1ccccc1SC1CC(O)=NC1=O,511.9478243453189,False,['459421-21-7'],1.7974908379
POOL-00028055,"InChI=1S/C13H11NO2S/c1-9-4-6-10(7-5-9)17-12-11(13(15)16)3-2-8-14-12/h2-8H,1H3,(H,15,16)",Cc1ccc(Sc2ncccc2C(=O)O)cc1,537.3706554225115,False,['955-53-3'],1.8950979903
POOL-00034549,"InChI=1S/C15H12FNO3/c1-20-15(19)12-7-2-3-8-13(12)17-14(18)10-5-4-6-11(16)9-10/h2-9H,1H3,(H,17,18)",COC(=O)c1ccccc1N=C(O)c1cccc(F)c1,667.6731313518728,False,['67836-46-8'],1.8552485086
POOL-00028479,"InChI=1S/C13H11NO2S/c15-13(16)11-7-4-8-14-12(11)17-9-10-5-2-1-3-6-10/h1-8H,9H2,(H,15,16)",O=C(O)c1cccnc1SCc1ccccc1,513.8377288588949,False,['112811-90-2'],1.8414157192
POOL-00029158,"InChI=1S/C13H10FNO2/c14-10-6-2-1-5-9(10)13(17)15-11-7-3-4-8-12(11)16/h1-8,16H,(H,15,17)",OC(=Nc1ccccc1O)c1ccccc1F,566.8508499644516,False,['666818-15-1'],1.8336768711
POOL-00034551,"InChI=1S/C15H12FNO3/c1-20-15(19)12-4-2-3-5-13(12)17-14(18)10-6-8-11(16)9-7-10/h2-9H,1H3,(H,17,18)",COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,637.8218150192176,False,"['75541-83-2', '461681-88-9']",1.8499333376
POOL-00000475,"InChI=1S/C12H8FNO3/c13-8-1-2-9(11(15)6-8)10-5-7(12(16)17)3-4-14-10/h1-6,15H,(H,16,17)",O=C(O)c1ccnc(-c2ccc(F)cc2O)c1,583.7134663423764,False,['1261919-94-1'],1.9514722266
POOL-00025610,"InChI=1S/C15H11F2NO3/c16-10-5-6-13(12(17)8-10)18-15(21)11-4-2-1-3-9(11)7-14(19)20/h1-6,8H,7H2,(H,18,21)(H,19,20)",O=C(O)Cc1ccccc1C(O)=Nc1ccc(F)cc1F,713.8149597957844,False,['811841-63-1'],1.8826330586
POOL-00010069,"InChI=1S/C13H12N2O3/c1-2-8-18-11-9-15(14-12(11)13(16)17)10-6-4-3-5-7-10/h2-7,9H,1,8H2,(H,16,17)",C=CCOc1cn(-c2ccccc2)nc1C(=O)O,560.8702629249455,False,['956264-80-5'],1.902272789
POOL-00005537,"InChI=1S/C13H11NO2S/c15-13(16)11-6-7-14-12(8-11)17-9-10-4-2-1-3-5-10/h1-8H,9H2,(H,15,16)",O=C(O)c1ccnc(SCc2ccccc2)c1,513.8377288588949,False,['100727-33-1'],1.9099814363
POOL-00026003,"InChI=1S/C13H11NO3/c15-12-7-6-11(13(16)17)9-14(12)8-10-4-2-1-3-5-10/h1-7,9H,8H2,(H,16,17)",O=C(O)c1ccc(=O)n(Cc2ccccc2)c1,587.1136120609381,False,['4332-79-0'],1.9188768779
POOL-00015030,"InChI=1S/C14H13NO2/c16-10-11-5-4-8-13(9-11)15-14(17)12-6-2-1-3-7-12/h1-9,16H,10H2,(H,15,17)",OCc1cccc(N=C(O)c2ccccc2)c1,520.7552359816526,False,['80936-65-8'],1.8900135639
POOL-00029555,"InChI=1S/C13H10O4/c1-8-2-3-9(13(15)16)6-11(8)12-5-4-10(7-14)17-12/h2-7H,1H3,(H,15,16)",Cc1ccc(C(=O)O)cc1-c1ccc(C=O)o1,580.8554403208668,False,['591210-45-6'],1.8973197724
POOL-00023292,"InChI=1S/C12H10N2O4/c1-8-4-5-9(10(7-8)14(16)17)13-12(15)11-3-2-6-18-11/h2-7H,1H3,(H,13,15)",Cc1ccc(NC(=O)c2ccco2)c([N+](=O)[O-])c1,590.1298082743322,False,['79324-93-9'],1.8532641364
POOL-00024323,"InChI=1S/C13H13NO4S/c1-18-13-9-10(15)7-8-12(13)14-19(16,17)11-5-3-2-4-6-11/h2-9,14-15H,1H3",COc1cc(O)ccc1NS(=O)(=O)c1ccccc1,668.2975018289784,False,['50994-50-8'],1.894072632
POOL-00032112,"InChI=1S/C12H10N2O3/c15-8-10-6-14(7-11(16)17)13-12(10)9-4-2-1-3-5-9/h1-6,8H,7H2,(H,16,17)",O=Cc1cn(CC(=O)O)nc1-c1ccccc1,546.1333138297033,False,['353514-39-3'],1.8219674624
POOL-00032126,"InChI=1S/C13H12N2O2/c1-9-6-7-12(14-8-9)15-13(17)10-4-2-3-5-11(10)16/h2-8,16H,1H3,(H,14,15,17)",Cc1ccc(N=C(O)c2ccccc2O)nc1,547.6008499644515,False,['312503-15-4'],1.8914225273
POOL-00003983,"InChI=1S/C12H12F3NO2/c13-12(14,15)10-4-2-1-3-7(10)8-5-16-6-9(8)11(17)18/h1-4,8-9,16H,5-6H2,(H,17,18)",O=C(O)C1CNCC1c1ccccc1C(F)(F)F,458.8808993831408,False,['1047654-57-8'],1.7872074715
POOL-00028106,"InChI=1S/C12H8F3NO2/c13-12(14,15)8-4-1-2-5-9(8)16-11(17)10-6-3-7-18-10/h1-7H,(H,16,17)",O=C(Nc1ccccc1C(F)(F)F)c1ccco1,546.7002080522457,False,['200876-91-1'],1.8424713877
POOL-00036099,"InChI=1S/C14H11NO4/c16-13(17)9-4-3-5-10(8-9)15-12-7-2-1-6-11(12)14(18)19/h1-8,15H,(H,16,17)(H,18,19)",O=C(O)c1cccc(Nc2ccccc2C(=O)O)c1,636.8480202986964,False,['27693-67-0'],1.9429361639
POOL-00039549,"InChI=1S/C15H15NO3/c1-18-12-8-9-14(19-2)13(10-12)16-15(17)11-6-4-3-5-7-11/h3-10H,1-2H3,(H,16,17)",COc1ccc(OC)c(N=C(O)c2ccccc2)c1,579.1994875632181,False,['135-45-5'],1.7616571377
POOL-00006368,"InChI=1S/C13H12N2O2/c1-9-5-4-8-12(14-9)15-13(17)10-6-2-3-7-11(10)16/h2-8,16H,1H3,(H,14,15,17)",Cc1cccc(N=C(O)c2ccccc2O)n1,564.8508499644516,False,['341018-71-1'],1.8884094503
POOL-00024707,"InChI=1S/C14H13NO2/c16-13-8-4-7-12(9-13)14(17)15-10-11-5-2-1-3-6-11/h1-9,16H,10H2,(H,15,17)",OC(=NCc1ccccc1)c1cccc(O)c1,520.7552359816526,False,['15789-02-3'],1.8842511987
POOL-00008920,"InChI=1S/C15H12O4/c16-14(17)12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)15(18)19/h1-8H,9H2,(H,16,17)(H,18,19)",O=C(O)c1ccccc1Cc1ccccc1C(=O)O,576.047630273375,False,"['52655-13-7', '38487-11-5']",1.9308797139
POOL-00013917,"InChI=1S/C13H12N2O2/c16-13(17)11-6-1-2-7-12(11)15-9-10-5-3-4-8-14-10/h1-8,15H,9H2,(H,16,17)",O=C(O)c1ccccc1NCc1ccccn1,511.8377288588949,False,['5691-02-1'],1.8902994935
POOL-00036339,"InChI=1S/C15H13NO4/c17-14(10-20-11-6-2-1-3-7-11)16-13-9-5-4-8-12(13)15(18)19/h1-9H,10H2,(H,16,17)(H,18,19)",O=C(O)c1ccccc1N=C(O)COc1ccccc1,622.7804569178577,False,['18704-92-2'],1.8682593917
POOL-00025993,"InChI=1S/C12H9NO3S/c14-11(8-4-2-1-3-5-8)13-9-6-7-17-10(9)12(15)16/h1-7H,(H,13,14)(H,15,16)",O=C(O)c1sccc1N=C(O)c1ccccc1,560.1395350295834,False,['147123-66-8'],1.8072061141
POOL-00003966,"InChI=1S/C13H9FN2O3/c14-10-7-4-8-11(16(18)19)12(10)13(17)15-9-5-2-1-3-6-9/h1-8H,(H,15,17)",O=[N+]([O-])c1cccc(F)c1C(O)=Nc1ccccc1,641.5915184751921,False,['870281-83-7'],1.8673112905
POOL-00042539,"InChI=1S/C14H10O4/c15-13(16)11-7-3-1-5-9(11)10-6-2-4-8-12(10)14(17)18/h1-8H,(H,15,16)(H,17,18)",O=C(O)c1ccccc1-c1ccccc1C(=O)O,561.1959859811753,False,['482-05-3'],1.9651851179
POOL-00027263,"InChI=1S/C12H10N2O4/c15-11-7-6-10(18-8-12(16)17)13-14(11)9-4-2-1-3-5-9/h1-7H,8H2,(H,16,17)",O=C(O)COc1ccc(=O)n(-c2ccccc2)n1,606.9745173791645,False,['34173-62-1'],1.9622395749
POOL-00032582,"InChI=1S/C15H12O4/c1-10(16)19-14-12(11-6-3-2-4-7-11)8-5-9-13(14)15(17)18/h2-9H,1H3,(H,17,18)",CC(=O)Oc1c(C(=O)O)cccc1-c1ccccc1,617.297630273375,False,['60821-26-3'],1.8742451776
POOL-00027905,"InChI=1S/C14H12N2O3/c1-10-6-2-4-8-12(10)15-14(17)11-7-3-5-9-13(11)16(18)19/h2-9H,1H3,(H,15,17)",Cc1ccccc1N=C(O)c1ccccc1[N+](=O)[O-],650.6442659022198,False,['2385-25-3'],1.9197144754
POOL-00029598,"InChI=1S/C15H13NO4/c1-19-14(17)12-9-5-6-10-13(12)16-15(18)20-11-7-3-2-4-8-11/h2-10H,1H3,(H,16,18)",COC(=O)c1ccccc1N=C(O)Oc1ccccc1,622.7804569178577,False,['259537-23-0'],1.8487497635
POOL-00034032,"InChI=1S/C12H10FNO2S/c13-10-6-8-11(9-7-10)14-17(15,16)12-4-2-1-3-5-12/h1-9,14H",O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,594.1625722468401,False,['312-63-0'],1.8440726496
POOL-00041627,"InChI=1S/C15H13NO4/c1-10(17)16-11-6-8-12(9-7-11)20-15(19)13-4-2-3-5-14(13)18/h2-9,18H,1H3,(H,16,17)",CC(O)=Nc1ccc(OC(=O)c2ccccc2O)cc1,643.1780188540365,False,['118-57-0'],1.8711186933
POOL-00028040,"InChI=1S/C14H12BrNO2/c1-18-13-8-3-2-7-12(13)14(17)16-11-6-4-5-10(15)9-11/h2-9H,1H3,(H,16,17)",COc1ccccc1C(O)=Nc1cccc(Br)c1,581.5116041712565,False,['304672-92-2'],1.9152454856
POOL-00008591,"InChI=1S/C12H9F3N2O2/c1-17-9(6-10(16-17)12(13,14)15)7-4-2-3-5-8(7)11(18)19/h2-6H,1H3,(H,18,19)",Cn1nc(C(F)(F)F)cc1-c1ccccc1C(=O)O,632.1450002455304,False,['910037-16-0'],1.8266221941
POOL-00026019,"InChI=1S/C11H13NO4S/c13-11(14)9-2-1-3-10(8-9)12-4-6-17(15,16)7-5-12/h1-3,8H,4-7H2,(H,13,14)",O=C(O)c1cccc(N2CCS(=O)(=O)CC2)c1,524.1573420899178,False,['763073-96-7'],1.7670412802
POOL-00018002,"InChI=1S/C14H10F3NO2/c15-10-5-6-12(17)13(7-10)18-14(19)20-8-9-3-1-2-4-11(9)16/h1-7H,8H2,(H,18,19)",OC(=Nc1cc(F)ccc1F)OCc1ccccc1F,644.0661844366886,False,['198879-58-2'],1.8989527995
POOL-00019638,"InChI=1S/C14H11NO5/c1-8-2-4-9(5-3-8)13(17)10-6-11(15(19)20)14(18)12(16)7-10/h2-7,16,18H,1H3",Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,691.4556053660622,False,['134308-13-7'],1.879103593
POOL-00020930,"InChI=1S/C12H10N2O2S/c15-12(16)10-6-13-7-11(14-10)17-8-9-4-2-1-3-5-9/h1-7H,8H2,(H,15,16)",O=C(O)c1cncc(SCc2ccccc2)n1,516.9238951860752,False,['66533-95-7'],1.8829838201
POOL-00032382,"InChI=1S/C14H14FNO2S/c1-2-11-5-3-4-6-14(11)16-19(17,18)13-9-7-12(15)8-10-13/h3-10,16H,2H2,1H3",CCc1ccccc1NS(=O)(=O)c1ccc(F)cc1,666.1002492560061,False,['7454-77-5'],1.7668671606
POOL-00041689,"InChI=1S/C13H8F2O3/c14-8-2-3-9(11(15)6-8)7-1-4-12(16)10(5-7)13(17)18/h1-6,16H,(H,17,18)",O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,623.6285760476572,False,"['22494-42-4', '1286107-99-0']",1.7718520626
POOL-00034562,"InChI=1S/C14H9F4NO/c15-10-7-5-9(6-8-10)13(20)19-12-4-2-1-3-11(12)14(16,17)18/h1-8H,(H,19,20)",O=C(Nc1ccccc1C(F)(F)F)c1ccc(F)cc1,619.8161844366884,False,['2053-99-8'],1.8960457217
POOL-00039858,"InChI=1S/C14H12O3/c15-14(16)13-9-5-4-6-11(13)10-17-12-7-2-1-3-8-12/h1-9H,10H2,(H,15,16)",O=C(O)c1ccccc1COc1ccccc1,505.8855887837592,False,['724-98-1'],1.9353822413
POOL-00030273,"InChI=1S/C14H9F4NO/c15-11-4-6-12(7-5-11)19-13(20)9-2-1-3-10(8-9)14(16,17)18/h1-8H,(H,19,20)",O=C(Nc1ccc(F)cc1)c1cccc(C(F)(F)F)c1,619.8161844366886,False,['33489-71-3'],2.0510859686
POOL-00037918,"InChI=1S/C14H12O3/c15-14(16)10-17-13-9-5-4-8-12(13)11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",O=C(O)COc1ccccc1-c1ccccc1,505.8855887837592,False,['5348-75-4'],1.9539783159
POOL-00024532,"InChI=1S/C14H11BrO3/c15-12-7-3-1-5-10(12)9-18-13-8-4-2-6-11(13)14(16)17/h1-8H,9H2,(H,16,17)",O=C(O)c1ccccc1OCc1ccccc1Br,566.4704916140217,False,['743456-83-9'],1.9254827262
POOL-00027990,"InChI=1S/C14H11FO2S/c15-11-7-5-10(6-8-11)9-18-13-4-2-1-3-12(13)14(16)17/h1-8H,9H2,(H,16,17)",O=C(O)c1ccccc1SCc1ccc(F)cc1,551.9753791161852,False,['329063-99-2'],1.8792204266
POOL-00022068,"InChI=1S/C15H12O5/c1-9(16)14-12(17)7-11(8-13(14)18)20-15(19)10-5-3-2-4-6-10/h2-8,17-18H,1H3",CC(=O)c1c(O)cc(OC(=O)c2ccccc2)cc1O,638.2141325198229,False,['130471-75-9'],1.9113844732
POOL-00036434,"InChI=1S/C14H10O3/c15-13(10-5-2-1-3-6-10)11-7-4-8-12(9-11)14(16)17/h1-9H,(H,16,17)",O=C(O)c1cccc(C(=O)c2ccccc2)c1,558.6898224465508,False,['579-18-0'],1.8902418265
POOL-00030567,"InChI=1S/C14H12O3/c15-9-12-6-7-13(8-14(12)16)17-10-11-4-2-1-3-5-11/h1-9,16H,10H2",O=Cc1ccc(OCc2ccccc2)cc1O,506.1307012815957,False,['52085-14-0'],1.9015755037
POOL-00027210,"InChI=1S/C12H11NO4/c1-8(14)9-3-2-4-10(7-9)13-11(15)5-6-12(16)17/h2-7H,1H3,(H,13,15)(H,16,17)",CC(=O)c1cccc(N=C(O)C=CC(=O)O)c1,502.9820221416752,False,['95695-48-0'],1.9183597063
POOL-00024466,"InChI=1S/C15H14O3/c1-11-5-4-6-12(9-11)10-18-14-8-3-2-7-13(14)15(16)17/h2-9H,10H2,1H3,(H,16,17)",Cc1cccc(COc2ccccc2C(=O)O)c1,561.1701015887004,False,['744242-83-9'],1.7718156116
POOL-00035005,"InChI=1S/C14H13NO4S/c1-19-14(16)12-9-5-6-10-13(12)15-20(17,18)11-7-3-2-4-8-11/h2-10,15H,1H3",COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1,710.9635794103278,False,['10038-81-0'],1.8496815591
POOL-00026465,"InChI=1S/C12H7F3N2O3/c13-12(14,15)7-2-1-3-8(6-7)20-10-9(11(18)19)16-4-5-17-10/h1-6H,(H,18,19)",O=C(O)c1nccnc1Oc1cccc(C(F)(F)F)c1,643.8398283325142,False,['518057-62-0'],2.0250096863
POOL-00024805,"InChI=1S/C14H9FN2O/c15-13-7-2-1-6-12(13)14(18)17-11-5-3-4-10(8-11)9-16/h1-8H,(H,17,18)",N#Cc1cccc(N=C(O)c2ccccc2F)c1,644.2374056705897,False,['709647-30-3'],1.8716397969
POOL-00041858,"InChI=1S/C14H12O3S/c1-9(14(16)17)11-7-8-12(18-11)13(15)10-5-3-2-4-6-10/h2-9H,1H3,(H,16,17)",CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,571.7348569747639,False,['33005-95-7'],1.7726675531
POOL-00022944,"InChI=1S/C13H10O3S/c14-12(15)8-10-6-7-11(17-10)13(16)9-4-2-1-3-5-9/h1-7H,8H2,(H,14,15)",O=C(O)Cc1ccc(C(=O)c2ccccc2)s1,542.8020350046863,False,['33006-00-7'],1.8447053474
POOL-00036812,"InChI=1S/C14H12F3NOS/c1-7-8(2)20-13(18)11(7)12(19)9-4-3-5-10(6-9)14(15,16)17/h3-6H,18H2,1-2H3",Cc1sc(N)c(C(=O)c2cccc(C(F)(F)F)c2)c1C,673.5439190102028,False,['132861-87-1'],1.7596698591
POOL-00032384,"InChI=1S/C14H14FNO2S/c1-10-7-11(2)9-13(8-10)16-19(17,18)14-5-3-12(15)4-6-14/h3-9,16H,1-2H3",Cc1cc(C)cc(NS(=O)(=O)c2ccc(F)cc2)c1,673.6359456263777,False,['329941-60-8'],1.7645426865
POOL-00014972,"InChI=1S/C9H8F3NO2S/c10-6-3-4-7(9(12)8(6)11)16(14,15)13-5-1-2-5/h3-5,13H,1-2H2",O=S(=O)(NC1CC1)c1ccc(F)c(F)c1F,525.8007899206951,False,['871216-78-3'],1.7700077167
POOL-00033270,"InChI=1S/C14H12O2S/c15-14(16)12-8-4-5-9-13(12)17-10-11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",O=C(O)c1ccccc1SCc1ccccc1,508.6404762859226,False,['1531-80-2'],1.9587745522
POOL-00034657,"InChI=1S/C12H8O3S/c13-10(8-4-2-1-3-5-8)9-6-7-16-11(9)12(14)15/h1-7H,(H,14,15)",O=C(c1ccccc1)c1ccsc1C(=O)O,528.2067182696992,False,['30006-03-2'],1.7836357598
POOL-00042344,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)14(16)17-10-11-6-2-1-3-7-11/h1-9,15H,10H2",O=C(OCc1ccccc1)c1ccccc1O,505.8855887837592,False,['118-58-1'],1.8811437102
POOL-00017138,"InChI=1S/C14H11FO4/c15-9-3-1-8(2-4-9)5-11(17)14-12(18)6-10(16)7-13(14)19/h1-4,6-7,16,18-19H,5H2",O=C(Cc1ccc(F)cc1)c1c(O)cc(O)cc1O,596.8382452943694,False,['15485-69-5'],1.841221128
POOL-00027023,"InChI=1S/C12H10N2O4S/c15-12(16)9-4-3-5-10(8-9)19(17,18)14-11-6-1-2-7-13-11/h1-8H,(H,13,14)(H,15,16)",O=C(O)c1cccc(S(=O)(=O)Nc2ccccn2)c1,698.6791395308572,False,['683265-90-9'],1.8025517654
POOL-00029119,"InChI=1S/C12H8O5/c13-6-8-2-4-11(17-8)7-1-3-9(12(15)16)10(14)5-7/h1-6,14H,(H,15,16)",O=Cc1ccc(-c2ccc(C(=O)O)c(O)c2)o1,582.3319661736102,False,['436088-45-8'],1.9498199459
POOL-00033304,"InChI=1S/C14H11F3N2O/c15-14(16,17)10-5-4-8-12(9-10)19-13(20)18-11-6-2-1-3-7-11/h1-9H,(H2,18,19,20)",OC(=Nc1ccccc1)Nc1cccc(C(F)(F)F)c1,609.316122848634,False,['4300-46-3'],1.8335151976
POOL-00020533,"InChI=1S/C12H10N2O4/c15-11(16)9-6-10(12(17)18)14(13-9)7-8-4-2-1-3-5-8/h1-6H,7H2,(H,15,16)(H,17,18)",O=C(O)c1cc(C(=O)O)n(Cc2ccccc2)n1,589.3798082743322,False,['134778-24-8'],1.9497697546
POOL-00031677,"InChI=1S/C12H15NO4/c14-11(15)6-8-13(9-7-12(16)17)10-4-2-1-3-5-10/h1-5H,6-9H2,(H,14,15)(H,16,17)",O=C(O)CCN(CCC(=O)O)c1ccccc1,359.351835463388,False,['52766-37-7'],1.759964624
POOL-00034831,"InChI=1S/C13H10N2O4S/c16-13(17)9-5-1-2-6-10(9)14-20-12-8-4-3-7-11(12)15(18)19/h1-8,14H,(H,16,17)",O=C(O)c1ccccc1NSc1ccccc1[N+](=O)[O-],602.8243451196747,False,['88744-70-1'],1.8974374866
POOL-00026829,"InChI=1S/C14H10O3/c15-9-10-1-3-11(4-2-10)12-5-7-13(8-6-12)14(16)17/h1-9H,(H,16,17)",O=Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,538.6849349443874,False,['70916-98-2'],1.8441980976
POOL-00014612,"InChI=1S/C10H11F3N2O2/c11-10(12,13)8-5-7(6-1-2-6)15(14-8)4-3-9(16)17/h5-6H,1-4H2,(H,16,17)",O=C(O)CCn1nc(C(F)(F)F)cc1C1CC1,435.2496767740468,False,['956394-41-5'],1.7769600852
POOL-00039740,"InChI=1S/C14H12N2O3/c15-11-7-3-1-5-9(11)13(17)16-12-8-4-2-6-10(12)14(18)19/h1-8H,15H2,(H,16,17)(H,18,19)",Nc1ccccc1C(O)=Nc1ccccc1C(=O)O,650.6442659022198,False,['612-34-0'],2.0348240694
POOL-00031879,"InChI=1S/C12H8N2O4/c15-11(16)7-3-1-5-13-9(7)10-8(12(17)18)4-2-6-14-10/h1-6H,(H,15,16)(H,17,18)",O=C(O)c1cccnc1-c1ncccc1C(=O)O,569.4794048813279,False,['4433-01-6'],1.9658069725
POOL-00027463,"InChI=1S/C12H11NO5/c1-18-12(17)8-4-2-3-5-9(8)13-10(14)6-7-11(15)16/h2-7H,1H3,(H,13,14)(H,15,16)",COC(=O)c1ccccc1N=C(O)C=CC(=O)O,518.953984469864,False,['112881-73-9'],1.8286011009
POOL-00037418,"InChI=1S/C15H14N2O2/c16-13(18)9-11-7-4-8-12(14(11)17)15(19)10-5-2-1-3-6-10/h1-8H,9,17H2,(H2,16,18)",N=C(O)Cc1cccc(C(=O)c2ccccc2)c1N,621.297630273375,False,['78281-72-8'],1.8212494573
POOL-00028423,"InChI=1S/C15H11NO5/c17-13(11-3-1-2-4-12(11)15(20)21)16-10-7-5-9(6-8-10)14(18)19/h1-8H,(H,16,17)(H,18,19)(H,20,21)",O=C(O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,706.258845751709,False,['19368-10-6'],2.0444147108
POOL-00038524,"InChI=1S/C12H12N2O4/c15-9(16)6-7-12(8-4-2-1-3-5-8)10(17)13-11(18)14-12/h1-5H,6-7H2,(H,15,16)(H2,13,14,17,18)",O=C(O)CCC1(c2ccccc2)N=C(O)N=C1O,524.1387649596375,False,"['30741-72-1', '6939-92-0']",1.8114097997
POOL-00022654,"InChI=1S/C13H12F3NO2/c1-7-10(8-5-3-4-6-9(8)17-7)11(12(18)19-2)13(14,15)16/h3-6,11,17H,1-2H3",COC(=O)C(c1c(C)[nH]c2ccccc12)C(F)(F)F,615.8661217265973,False,['252729-32-1'],1.7579311139
POOL-00000052,"InChI=1S/C14H12N2O2/c17-15-13(11-7-3-1-4-8-11)14(16-18)12-9-5-2-6-10-12/h1-10,17-18H",ON=C(C(=NO)c1ccccc1)c1ccccc1,509.3625673655634,False,"['23873-81-6', '572-45-2']",1.8538515814
POOL-00030815,"InChI=1S/C14H10N2O4/c17-13(18)9-3-1-5-11(7-9)15-16-12-6-2-4-10(8-12)14(19)20/h1-8H,(H,17,18)(H,19,20)",O=C(O)c1cccc(N=Nc2cccc(C(=O)O)c2)c1,635.5781883983251,False,"['621-18-1', '249283-74-7']",1.907898832
POOL-00035189,"InChI=1S/C11H10F3NO2/c1-7(16)6-10(17)15-9-5-3-2-4-8(9)11(12,13)14/h2-5H,6H2,1H3,(H,15,17)",CC(=O)CC(O)=Nc1ccccc1C(F)(F)F,452.2749198620786,False,['81761-28-6'],1.7630646968
POOL-00028869,"InChI=1S/C12H10N2O4/c13-7-3-4-8(12(16)17)9(6-7)14-11(15)10-2-1-5-18-10/h1-6H,13H2,(H,14,15)(H,16,17)",Nc1ccc(C(=O)O)c(NC(=O)c2ccco2)c1,590.1298082743322,False,['462068-49-1'],1.7622720746
POOL-00025589,"InChI=1S/C11H7BrO2S/c12-9-3-1-7(2-4-9)8-5-10(11(13)14)15-6-8/h1-6H,(H,13,14)",O=C(O)c1cc(-c2ccc(Br)cc2)cs1,487.54395814897066,False,['26145-14-2'],1.7818009384
POOL-00028050,"InChI=1S/C13H12N2O3S/c14-12-9(13(18)15-7-11(16)17)6-10(19-12)8-4-2-1-3-5-8/h1-6H,7,14H2,(H,15,18)(H,16,17)",Nc1sc(-c2ccccc2)cc1C(O)=NCC(=O)O,620.0734964248403,False,['446831-10-3'],1.8817395325
POOL-00026536,"InChI=1S/C11H9NO4S2/c12-9-8(6-17-10(9)11(13)14)18(15,16)7-4-2-1-3-5-7/h1-6H,12H2,(H,13,14)",Nc1c(S(=O)(=O)c2ccccc2)csc1C(=O)O,689.0882215882882,False,['175201-59-9'],1.812301039
POOL-00028426,"InChI=1S/C15H11NO5/c17-13(11-6-1-2-7-12(11)15(20)21)16-10-5-3-4-9(8-10)14(18)19/h1-8H,(H,16,17)(H,18,19)(H,20,21)",O=C(O)c1cccc(N=C(O)c2ccccc2C(=O)O)c1,736.3487653890129,False,['19368-09-3'],1.9899857101
POOL-00001586,"InChI=1S/C13H10F5NOS/c14-21(15,16,17,18)10-6-7-12(19)11(8-10)13(20)9-4-2-1-3-5-9/h1-8H,19H2",Nc1ccc(S(F)(F)(F)(F)F)cc1C(=O)c1ccccc1,712.6528472935307,False,['1379811-86-5'],1.8599739186
POOL-00001587,"InChI=1S/C13H10F5NOS/c14-21(15,16,17,18)10-6-7-11(12(19)8-10)13(20)9-4-2-1-3-5-9/h1-8H,19H2",Nc1cc(S(F)(F)(F)(F)F)ccc1C(=O)c1ccccc1,712.6528472935307,False,['1379812-14-2'],2.0408940698
POOL-00027180,"InChI=1S/C11H9NO5/c13-9(5-6-10(14)15)12-8-4-2-1-3-7(8)11(16)17/h1-6H,(H,12,13)(H,14,15)(H,16,17)",O=C(O)C=CC(O)=Nc1ccccc1C(=O)O,504.338183870882,False,['62530-49-8'],1.9281348979
POOL-00027555,"InChI=1S/C12H9NO4S2/c14-8-3-1-2-7(4-8)5-9-11(17)13(6-10(15)16)12(18)19-9/h1-5,14H,6H2,(H,15,16)",O=C(O)CN1C(=O)C(=Cc2cccc(O)c2)SC1=S,597.1471090049616,False,['299952-50-4'],1.8021267226
POOL-00006852,"InChI=1S/C11H13F3N2O2/c1-2-7(10(17)18)16-8-5-3-4-6(8)9(15-16)11(12,13)14/h7H,2-5H2,1H3,(H,17,18)",CCC(C(=O)O)n1nc(C(F)(F)F)c2c1CCC2,479.3682546919107,False,['938001-67-3'],1.78195962
POOL-00026482,"InChI=1S/C13H9F3N2OS/c14-13(15,16)9-3-6-11(18-7-9)19-10-4-1-8(2-5-10)12(17)20/h1-7H,(H2,17,20)",NC(=S)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,609.0085495074973,False,['175277-02-8'],1.8311932614
POOL-00032430,"InChI=1S/C13H10F2N2S/c14-9-5-1-3-7-11(9)16-13(18)17-12-8-4-2-6-10(12)15/h1-8H,(H2,16,17,18)",Fc1ccccc1N=C(S)Nc1ccccc1F,584.7088567442288,False,['368-05-8'],1.867744463
POOL-00021255,"InChI=1S/C10H7NO6/c12-9(13)8(10(14)15)5-6-2-1-3-7(4-6)11(16)17/h1-5H,(H,12,13)(H,14,15)",O=C(O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)O,503.2823372750484,False,['63665-73-6'],1.9060834015
POOL-00016437,"InChI=1S/C12H10O5S/c13-7-1-3-11(9(15)5-7)18(17)12-4-2-8(14)6-10(12)16/h1-6,13-16H",O=S(c1ccc(O)cc1O)c1ccc(O)cc1O,570.3599894025642,False,['62845-75-4'],1.7804149218
