ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00029419,"InChI=1S/C11H16N2O2S/c14-8-6-13(7-9-15)11(16)12-10-4-2-1-3-5-10/h1-5,14-15H,6-9H2,(H,12,16)",OCCN(CCO)C(S)=Nc1ccccc1,324.01626434766354,False,['2740-67-2'],0.1397990954
POOL-00037553,"InChI=1S/C12H24N2O2/c1-13(2)11(15)9-7-5-6-8-10-12(16)14(3)4/h5-10H2,1-4H3",CN(C)C(=O)CCCCCCC(=O)N(C)C,201.05865002596164,False,['27397-05-3'],0.1763253119
POOL-00037767,"InChI=1S/C13H22N2O/c1-3-8-14-9-13(16)10-15-12-6-4-11(2)5-7-12/h4-7,13-16H,3,8-10H2,1-2H3",CCCNCC(O)CNc1ccc(C)cc1,284.4889975921083,False,['7588-19-4'],0.1406656679
POOL-00041816,"InChI=1S/C12H20N2O3/c1-12(2,3)13-6-11(17)8-4-5-10(16)9(7-15)14-8/h4-5,11,13,15-17H,6-7H2,1-3H3",CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,374.50375747900006,False,"['38677-81-5', '64856-15-1', '38029-10-6']",0.157255442
POOL-00037671,"InChI=1S/C10H14N2O3/c1-15-9-4-2-8(3-5-9)12-10(14)11-6-7-13/h2-5,13H,6-7H2,1H3,(H2,11,12,14)",COc1ccc(NC(O)=NCCO)cc1,321.94431513360104,False,['87919-18-4'],0.1393472073
POOL-00019621,"InChI=1S/C8H19NO2S/c1-3-4-5-6-7-8-9-12(2,10)11/h9H,3-8H2,1-2H3",CCCCCCCNS(C)(=O)=O,187.23454122869495,False,['103085-20-7'],0.134136161
POOL-00027750,"InChI=1S/C13H21NO4/c1-16-12-3-4-13(17-2)11(9-12)10-14-5-7-18-8-6-15/h3-4,9,14-15H,5-8,10H2,1-2H3",COc1ccc(OC)c(CNCCOCCO)c1,343.7631708384743,False,['848755-84-0'],0.1337545269
POOL-00001494,"InChI=1S/C11H24N2O4/c1-7-15-11(6,16-8-2)13(12)9(14)17-10(3,4)5/h7-8,12H2,1-6H3",CCOC(C)(OCC)N(N)C(=O)OC(C)(C)C,244.34621083525536,False,['1053659-75-8'],0.1338121934
POOL-00002084,"InChI=1S/C11H22N2O2/c1-10(2,8(12)14)6-5-7-11(3,4)9(13)15/h5-7H2,1-4H3,(H2,12,14)(H2,13,15)",CC(C)(CCCC(C)(C)C(=N)O)C(=N)O,231.31353624594485,False,['2941-46-0'],0.1341860968
POOL-00037970,"InChI=1S/C10H16N2O/c11-7-3-1-5-9-13-10-6-2-4-8-12/h1-6,9-10H2",N#CCCCCOCCCCC#N,158.34421713501465,False,['5392-06-3'],0.1501256615
POOL-00042345,"InChI=1S/C15H22O3/c1-3-5-8-12(4-2)11-18-15(17)13-9-6-7-10-14(13)16/h6-7,9-10,12,16H,3-5,8,11H2,1-2H3",CCCCC(CC)COC(=O)c1ccccc1O,373.7563927847224,False,['118-60-5'],0.1321783651
POOL-00037496,"InChI=1S/C11H20N2/c1-2-3-4-5-6-7-9-13-10-8-12-11-13/h8,10-11H,2-7,9H2,1H3",CCCCCCCCn1ccnc1,191.86501262246173,False,['21252-69-7'],0.1552597009
POOL-00025198,"InChI=1S/C10H22O3/c11-8-6-4-2-1-3-5-7-10(13)9-12/h10-13H,1-9H2",OCCCCCCCCC(O)CO,96.17064790210486,False,['91717-85-0'],0.1570352799
POOL-00036887,"InChI=1S/C8H16N2O2S2/c1-11-7(9)3-5-13-14-6-4-8(10)12-2/h9-10H,3-6H2,1-2H3",COC(=N)CCSSCCC(=N)OC,168.18009270430096,False,['59012-54-3'],0.1350237788
