ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00028267,"InChI=1S/C16H16O3/c1-11-15(9-8-14(12(2)17)16(11)18)19-10-13-6-4-3-5-7-13/h3-9,18H,10H2,1-2H3",CC(=O)c1ccc(OCc2ccccc2)c(C)c1O,588.4430828509447,False,['73640-74-1'],1.8084865615
POOL-00024466,"InChI=1S/C15H14O3/c1-11-5-4-6-12(9-11)10-18-14-8-3-2-7-13(14)15(16)17/h2-9H,10H2,1H3,(H,16,17)",Cc1cccc(COc2ccccc2C(=O)O)c1,561.1701015887004,False,['744242-83-9'],1.7023060257
POOL-00036818,"InChI=1S/C15H22N2O2/c1-11(18)16-13-8-9-15(19-2)14(10-13)17-12-6-4-3-5-7-12/h8-10,12,17H,3-7H2,1-2H3,(H,16,18)",COc1ccc(N=C(C)O)cc1NC1CCCCC1,447.4588381914605,False,['29633-64-5'],1.6533418498
POOL-00010394,"InChI=1S/C16H18N2O/c1-10-6-5-9-13(14(10)17)16(19)18-15-11(2)7-4-8-12(15)3/h4-9H,17H2,1-3H3,(H,18,19)",Cc1cccc(C(O)=Nc2c(C)cccc2C)c1N,624.942347308863,False,['54440-20-9'],1.8954022508
POOL-00032379,"InChI=1S/C14H14BrNO2S/c1-10-3-6-13(7-4-10)19(17,18)16-12-5-8-14(15)11(2)9-12/h3-9,16H,1-2H3",Cc1ccc(S(=O)(=O)Nc2ccc(Br)c(C)c2)cc1,693.885945626378,False,['329941-45-9'],1.8635165276
POOL-00008134,"InChI=1S/C15H22N2O2/c1-2-9-17-15(18)13-5-3-4-6-14(13)19-12-7-10-16-11-8-12/h3-6,12,16H,2,7-11H2,1H3,(H,17,18)",CCCN=C(O)c1ccccc1OC1CCNCC1,425.9086802407125,False,['902837-05-2'],1.7019417771
POOL-00035128,"InChI=1S/C13H8Br2FNO2/c14-7-5-10(12(18)11(15)6-7)13(19)17-9-3-1-8(16)2-4-9/h1-6,18H,(H,17,19)",O=C(Nc1ccc(F)cc1)c1cc(Br)cc(Br)c1O,629.2854978673417,False,['575-57-5'],1.8138240894
POOL-00008133,"InChI=1S/C15H22N2O2/c1-11(2)17-15(18)13-5-3-4-6-14(13)19-12-7-9-16-10-8-12/h3-6,11-12,16H,7-10H2,1-2H3,(H,17,18)",CC(C)N=C(O)c1ccccc1OC1CCNCC1,437.52664409246296,False,['902837-04-1'],1.7099566464
POOL-00006200,"InChI=1S/C13H10BrNO2/c14-13-12(7-6-11(8-16)15-13)17-9-10-4-2-1-3-5-10/h1-8H,9H2",O=Cc1ccc(OCc2ccccc2)c(Br)n1,514.0828413567315,False,['1192263-80-1'],1.7200224232
POOL-00033337,"InChI=1S/C15H14N2O2/c1-16-15(18)19-17-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3,(H,16,18)",CN=C(O)ON=C(c1ccccc1)c1ccccc1,536.1092739254708,False,['22001-32-7'],1.665140269
POOL-00040873,"InChI=1S/C17H20O2/c1-10-5-14(6-11(2)16(10)18)9-15-7-12(3)17(19)13(4)8-15/h5-8,18-19H,9H2,1-4H3",Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,525.6445708975931,False,['5384-21-4'],1.7450897679
POOL-00022663,"InChI=1S/C15H18N2O2/c1-17(2)8-7-16-15(19)13-9-11-5-3-4-6-12(11)10-14(13)18/h3-6,9-10,18H,7-8H2,1-2H3,(H,16,19)",CN(C)CCN=C(O)c1cc2ccccc2cc1O,606.117105499006,False,['68945-78-8'],1.6725172939
POOL-00036099,"InChI=1S/C14H11NO4/c16-13(17)9-4-3-5-10(8-9)15-12-7-2-1-6-11(12)14(18)19/h1-8,15H,(H,16,17)(H,18,19)",O=C(O)c1cccc(Nc2ccccc2C(=O)O)c1,636.8480202986964,False,['27693-67-0'],1.7555459963
POOL-00029411,"InChI=1S/C17H21NO/c1-13(2)16(18)17(19,14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-13,16,19H,18H2,1-2H3",CC(C)C(N)C(O)(c1ccccc1)c1ccccc1,467.79997854553926,False,['57728-40-2'],1.8715775655
POOL-00028592,"InChI=1S/C13H15NO2/c1-8(2)14-13(15)12-9(3)10-6-4-5-7-11(10)16-12/h4-8H,1-3H3,(H,14,15)",Cc1c(C(O)=NC(C)C)oc2ccccc12,537.8562119674194,False,['505067-62-9'],1.6595804731
POOL-00023925,"InChI=1S/C13H15NO2/c1-3-8-14-13(15)12-9(2)10-6-4-5-7-11(10)16-12/h4-7H,3,8H2,1-2H3,(H,14,15)",CCCN=C(O)c1oc2ccccc2c1C,525.7121577132373,False,['505067-64-1'],1.6560114543
POOL-00033904,"InChI=1S/C15H18N2O2/c1-2-12(10-18)16-15(19)17-14-9-5-7-11-6-3-4-8-13(11)14/h3-9,12,18H,2,10H2,1H3,(H2,16,17,19)",CCC(CO)N=C(O)Nc1cccc2ccccc12,571.8722119859674,False,['100957-91-3'],1.6874440079
POOL-00004608,"InChI=1S/C13H16O4/c14-13(15)11-3-1-2-10(8-11)9-17-12-4-6-16-7-5-12/h1-3,8,12H,4-7,9H2,(H,14,15)",O=C(O)c1cccc(COC2CCOCC2)c1,382.7607816340442,False,['1304829-19-3'],1.6812332324
POOL-00009792,"InChI=1S/C16H18O2S/c1-9-7-15(11(3)5-13(9)17)19-16-8-10(2)14(18)6-12(16)4/h5-8,17-18H,1-4H3",Cc1cc(Sc2cc(C)c(O)cc2C)c(C)cc1O,577.6314391988491,False,['79718-64-2'],1.7418584916
POOL-00023828,"InChI=1S/C13H13BrN2O2S/c1-7-10(12(17)18-2)11(16-13(19)15-7)8-3-5-9(14)6-4-8/h3-6,11H,1-2H3,(H2,15,16,19)",COC(=O)C1=C(C)N=C(S)NC1c1ccc(Br)cc1,566.5108783703533,False,['134141-12-1'],1.776054526
POOL-00036356,"InChI=1S/C13H11NO3/c15-14(16)12-8-6-11(7-9-12)10-17-13-4-2-1-3-5-13/h1-9H,10H2",O=[N+]([O-])c1ccc(COc2ccccc2)cc1,493.83284135673136,False,['3048-12-2'],1.7926380328
POOL-00027156,"InChI=1S/C15H13Br2NO/c1-9-3-4-14(10(2)5-9)18-8-11-6-12(16)7-13(17)15(11)19/h3-8,19H,1-2H3",Cc1ccc(N=Cc2cc(Br)cc(Br)c2O)c(C)c1,650.8341008725715,False,['329936-50-7'],1.6855321513
POOL-00036249,"InChI=1S/C14H22N2O3/c1-3-18-13-10-12(16-5-7-17-8-6-16)14(19-4-2)9-11(13)15/h9-10H,3-8,15H2,1-2H3",CCOc1cc(N2CCOCC2)c(OCC)cc1N,417.3972581348167,False,['51963-82-7'],1.7629066401
POOL-00038455,"InChI=1S/C14H14N2O3/c1-8(17)15-12-7-13(16-9(2)18)14(19)11-6-4-3-5-10(11)12/h3-7,19H,1-2H3,(H,15,17)(H,16,18)",CC(O)=Nc1cc(N=C(C)O)c2ccccc2c1O,682.3957095973419,False,['7475-23-2'],1.7616259011
POOL-00023371,"InChI=1S/C15H23NO2S/c1-5-18-14(17)12-10-7-6-9(15(2,3)4)8-11(10)19-13(12)16/h9H,5-8,16H2,1-4H3",CCOC(=O)c1c(N)sc2c1CCC(C(C)(C)C)C2,485.0703940298086,False,['351980-73-9'],1.7982391491
POOL-00031840,"InChI=1S/C12H10N2O2S/c15-14(16)11-6-4-10(5-7-11)9-17-12-3-1-2-8-13-12/h1-8H,9H2",O=[N+]([O-])c1ccc(CSc2ccccn2)cc1,499.67389518607513,False,['104742-05-4'],1.7116901166
POOL-00010443,"InChI=1S/C15H23NO3/c1-3-18-14-9-11-5-7-16-13(6-8-17)12(11)10-15(14)19-4-2/h9-10,13,16-17H,3-8H2,1-2H3",CCOc1cc2c(cc1OCC)C(CCO)NCC2,420.0968681094954,False,['955314-83-7'],1.7392625013
POOL-00027257,"InChI=1S/C14H12N2O2S/c1-11-4-6-13(7-5-11)19(17,18)16-10-8-12-3-2-9-15-14(12)16/h2-10H,1H3",Cc1ccc(S(=O)(=O)n2ccc3cccnc32)cc1,833.2682849173008,False,['348640-02-8'],1.6846689095
POOL-00001539,"InChI=1S/C12H10O7/c1-2-18-12(17)10-5(13)3-7-9(11(10)16)6(14)4-8(15)19-7/h3-4,13-14,16H,2H2,1H3",CCOC(=O)c1c(O)cc2oc(=O)cc(O)c2c1O,714.0701712661826,False,['16534-79-5'],1.8732712835
POOL-00039019,"InChI=1S/C10H8O7S2/c11-10-5-8(19(15,16)17)4-6-3-7(18(12,13)14)1-2-9(6)10/h1-5,11H,(H,12,13,14)(H,15,16,17)",O=S(=O)(O)c1ccc2c(O)cc(S(=O)(=O)O)cc2c1,860.8814648335255,False,['578-85-8'],1.9521643048
,,,,,,
POOL-00005496,"InChI=1S/C7H6FNO/c1-5-6(4-10)2-3-7(8)9-5/h2-4H,1H3",Cc1nc(F)ccc1C=O,259.7830614243171,False,['884494-96-6'],1.6506095485
POOL-00005880,"InChI=1S/C7H6FNO/c1-5-2-6(4-10)3-9-7(5)8/h2-4H,1H3",Cc1cc(C=O)cnc1F,259.7830614243171,False,['884495-04-9'],1.6443687991
POOL-00004991,"InChI=1S/C8H6FN/c1-3-8-6(2)4-7(9)5-10-8/h1,4-5H,2H3",C#Cc1ncc(F)cc1C,285.7993323703257,False,['1372103-93-9'],1.6655674255
POOL-00042432,"InChI=1S/C8H7N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6H2",N#CCc1ccccc1,207.75928651033237,False,['140-29-4'],1.6490392092
POOL-00042187,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",OC=Nc1ccccc1,193.33094130604036,False,['103-70-8'],1.6634237526
POOL-00040447,"InChI=1S/C7H6N2/c8-5-4-7-3-1-2-6-9-7/h1-3,6H,4H2",N#CCc1ccccn1,210.1078020559291,False,['2739-97-1'],1.6453285255
POOL-00006883,"InChI=1S/C6H6F2N2/c1-6(7,8)5-4-9-2-3-10-5/h2-4H,1H3",CC(F)(F)c1cnccn1,204.7378429859032,False,['111781-49-8'],1.649237738
POOL-00020453,"InChI=1S/C7H6N2/c8-4-1-7-2-5-9-6-3-7/h2-3,5-6H,1H2",N#CCc1ccncc1,210.1078020559291,False,['13121-99-8'],1.645298125
POOL-00005482,"InChI=1S/C7H5FN2/c1-5-6(4-9)2-3-7(8)10-5/h2-3H,1H3",Cc1nc(F)ccc1C#N,288.1478479159225,False,['375368-85-7'],1.6403091022
POOL-00041041,"InChI=1S/C7H6N2/c8-4-3-7-2-1-5-9-6-7/h1-2,5-6H,3H2",N#CCc1cccnc1,210.1078020559291,False,['6443-85-2'],1.6479247549
POOL-00037365,"InChI=1S/C7H7F2N/c8-6-1-5(4-10)2-7(9)3-6/h1-3H,4,10H2",NCc1cc(F)cc(F)c1,214.79775799182192,False,['90390-27-5'],1.6769283556
POOL-00008000,"InChI=1S/C7H5FN2/c1-5-2-6(3-9)4-10-7(5)8/h2,4H,1H3",Cc1cc(C#N)cnc1F,288.14784791592245,False,['261625-67-6'],1.642305949
POOL-00036944,"InChI=1S/C6H4F3N/c7-6(8,9)5-3-1-2-4-10-5/h1-4H",FC(F)(F)c1ccccn1,203.9829554837397,False,['368-48-9'],1.674654316
POOL-00036875,"InChI=1S/C7H7F2N/c8-6-2-1-5(4-10)3-7(6)9/h1-3H,4,10H2",NCc1ccc(F)c(F)c1,235.04775799182192,False,['72235-53-1'],1.6676290388
POOL-00004988,"InChI=1S/C8H6FN/c1-3-8-7(9)4-6(2)5-10-8/h1,4-5H,2H3",C#Cc1ncc(C)cc1F,285.7993323703257,False,['1372103-91-7'],1.6708858294
POOL-00013398,"InChI=1S/C7H7NO/c8-5-1-3-7-4-2-6-9-7/h2,4,6H,1,3H2",N#CCCc1ccco1,195.19076914519388,False,['21446-61-7'],1.6380765489
POOL-00024963,"InChI=1S/C7H7F2N/c8-6-2-1-5(4-10)7(9)3-6/h1-3H,4,10H2",NCc1ccc(F)cc1F,235.04775799182192,False,['72235-52-0'],1.6691443439
POOL-00017543,"InChI=1S/C7H7NO/c9-8-6-7-4-2-1-3-5-7/h1-6,9H",ON=Cc1ccccc1,193.33094130604036,False,['622-32-2'],1.6682573336
POOL-00040639,"InChI=1S/C6H4F3N/c7-6(8,9)5-2-1-3-10-4-5/h1-4H",FC(F)(F)c1cccnc1,203.9829554837397,False,['3796-23-4'],1.6699434342
POOL-00037081,"InChI=1S/C6H4F3N/c7-6(8,9)5-1-3-10-4-2-5/h1-4H",FC(F)(F)c1ccncc1,203.9829554837397,False,['3796-24-5'],1.6713741486
POOL-00040003,InChI=1S/C7H5NO/c8-6-9-7-4-2-1-3-5-7/h1-5H,N#COc1ccccc1,212.1078020559291,False,['1122-85-6'],1.6588023268
POOL-00026997,"InChI=1S/C7H8N2O/c1-3-9-4-7(5-10)6(2)8-9/h3-5H,1H2,2H3",C=Cn1cc(C=O)c(C)n1,262.56986503886014,False,['120841-95-4'],1.6380680545
POOL-00042188,InChI=1S/C7H5NO/c9-6-8-7-4-2-1-3-5-7/h1-5H,O=C=Nc1ccccc1,223.93128368278164,False,"['103-71-9', '286012-94-0']",1.8359040388
POOL-00032600,"InChI=1S/C6H7NO2/c8-6(9)5-7-3-1-2-4-7/h1-4H,5H2,(H,8,9)",O=C(O)Cn1cccc1,190.8325941002917,False,['19167-98-7'],1.6554470547
POOL-00042191,"InChI=1S/C7H9NO/c9-6-4-7-3-1-2-5-8-7/h1-3,5,9H,4,6H2",OCCc1ccccn1,161.82693631121768,False,['103-74-2'],1.6583604567
POOL-00005883,"InChI=1S/C7H6FNO/c1-5-2-3-9-7(8)6(5)4-10/h2-4H,1H3",Cc1ccnc(F)c1C=O,239.53306142431703,False,['609771-39-3'],1.6569274467
POOL-00041393,InChI=1S/C7H4FNO/c8-6-3-1-2-4-7(6)9-5-10/h1-4H,O=C=Nc1ccccc1F,278.6895252608723,False,['16744-98-2'],1.7137823656
POOL-00026110,"InChI=1S/C7H6N2/c1-8-6-7-2-4-9-5-3-7/h2-5H,6H2",[C-]#[N+]Cc1ccncc1,210.1078020559291,False,['58644-56-7'],1.6567271592
POOL-00036872,"InChI=1S/C7H7F2N/c8-6-2-1-3-7(9)5(6)4-10/h1-3H,4,10H2",NCc1c(F)cccc1F,214.79775799182192,False,['69385-30-4'],1.6854834414
POOL-00041001,"InChI=1S/C7H9NO/c9-5-3-7-2-1-4-8-6-7/h1-2,4,6,9H,3,5H2",OCCc1cccnc1,161.82693631121768,False,['6293-56-7'],1.6610000494
POOL-00023871,"InChI=1S/C7H8N2O/c1-3-9-6(2)7(5-10)4-8-9/h3-5H,1H2,2H3",C=Cn1ncc(C=O)c1C,237.06986503886012,False,['120841-97-6'],1.649822665
POOL-00026063,"InChI=1S/C7H6N2/c1-8-5-7-3-2-4-9-6-7/h2-4,6H,5H2",[C-]#[N+]Cc1cccnc1,210.1078020559291,False,['58644-55-6'],1.6535037452
POOL-00036458,"InChI=1S/C7H9NO/c8-9-6-7-4-2-1-3-5-7/h1-5H,6,8H2",NOCc1ccccc1,161.82693631121768,False,['622-33-3'],1.671172027
POOL-00025274,"InChI=1S/C7H7F2N/c8-6-3-1-2-5(4-10)7(6)9/h1-3H,4,10H2",NCc1cccc(F)c1F,235.04775799182192,False,['72235-51-9'],1.6762209134
POOL-00012542,"InChI=1S/C6H4F3N/c7-5-3-4(6(8)9)1-2-10-5/h1-3,6H",Fc1cc(C(F)F)ccn1,223.9878429859032,False,['84940-51-2'],1.8535870672
POOL-00025245,"InChI=1S/C6H3F4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",Fc1cccc(C(F)(F)F)n1,255.0043502283665,False,['94239-04-0'],1.6553504598
POOL-00039749,"InChI=1S/C8H7NO/c1-7-4-2-3-5-8(7)9-6-10/h2-5H,1H3",Cc1ccccc1N=C=O,274.3410097152756,False,['614-68-6'],1.7066034734
POOL-00004454,"InChI=1S/C6H4BrF2N/c7-4-1-2-10-5(3-4)6(8)9/h1-3,6H",FC(F)c1cc(Br)ccn1,226.74273048806663,False,['1211580-54-9'],1.6676129239
POOL-00023011,"InChI=1S/C6H6N2O/c9-5-8-6-3-1-2-4-7-6/h1-5H,(H,7,8,9)",OC=Nc1ccccn1,195.47265075611665,False,['34813-97-3'],1.6451724565
POOL-00005360,"InChI=1S/C7H5BrN2/c1-5-6(4-9)2-3-7(8)10-5/h2-3H,1H3",Cc1nc(Br)ccc1C#N,288.1478479159225,False,['1003711-39-4'],1.6339728646
POOL-00004481,"InChI=1S/C5H5F3N2/c1-3-4(2-9-10-3)5(6,7)8/h2H,1H3,(H,9,10)",Cc1n[nH]cc1C(F)(F)F,225.04208949028248,False,['864239-61-2'],1.6686730213
POOL-00000174,"InChI=1S/C6H6N2O/c9-8-5-6-1-3-7-4-2-6/h1-5,9H",ON=Cc1ccncc1,195.47265075611665,False,['696-54-8'],1.6481863066
POOL-00010216,"InChI=1S/C5H7BrN2O/c6-5-3-7-8(4-5)1-2-9/h3-4,9H,1-2H2",OCCn1cc(Br)cn1,186.83860476206115,False,['214614-81-0'],1.6480914661
POOL-00006274,"InChI=1S/C6H4BrF2N/c7-5-3-4(6(8)9)1-2-10-5/h1-3,6H",FC(F)c1ccnc(Br)c1,226.74273048806663,False,['1204295-87-3'],1.8550297525
POOL-00009813,"InChI=1S/C6H5NOS/c8-5-7-4-6-2-1-3-9-6/h1-3H,4H2",O=C=NCc1cccs1,210.97154903315345,False,['71189-20-3'],1.6500340246
POOL-00008916,"InChI=1S/C5H6BrNO2/c6-5-3-4(1-2-8)9-7-5/h3,8H,1-2H2",OCCc1cc(Br)no1,186.83860476206115,False,['105175-00-6'],1.64036077
POOL-00004253,"InChI=1S/C6H4BrF2N/c7-5-4(6(8)9)2-1-3-10-5/h1-3,6H",FC(F)c1cccnc1Br,226.74273048806663,False,['1211515-00-2'],1.6728569794
POOL-00023081,"InChI=1S/C6H6N2O/c9-5-8-6-2-1-3-7-4-6/h1-5H,(H,8,9)",OC=Nc1cccnc1,195.47265075611665,False,['22236-96-0'],1.6442280568
POOL-00000108,"InChI=1S/C6H6N2O/c9-8-5-6-3-1-2-4-7-6/h1-5,9H",ON=Cc1ccccn1,195.47265075611665,False,"['873-69-8', '1193-96-0', '2110-14-7']",1.6491708358
POOL-00042799,InChI=1S/C8H4N2/c9-5-7-2-1-3-8(4-7)6-10/h1-4H,N#Cc1cccc(C#N)c1,285.51485559073006,False,['626-17-5'],1.7019432398
POOL-00026641,"InChI=1S/C6H3F4N/c7-5-3-11-2-1-4(5)6(8,9)10/h1-3H",Fc1cnccc1C(F)(F)F,255.00435022836652,False,['113770-87-9'],1.6488039947
POOL-00004170,"InChI=1S/C6H4BrF2N/c7-5-2-1-4(3-10-5)6(8)9/h1-3,6H",FC(F)c1ccc(Br)nc1,209.49273048806663,False,['1221272-81-6'],1.7205001071
POOL-00028334,"InChI=1S/C6H6N2S/c1-5-4-9-6(8-5)2-3-7/h4H,2H2,1H3",Cc1csc(CC#N)n1,233.451053696148,False,['19785-39-8'],1.6424113747
POOL-00036878,"InChI=1S/C7H7F2N/c8-6-1-2-7(9)5(3-6)4-10/h1-3H,4,10H2",NCc1cc(F)ccc1F,235.04775799182192,False,['85118-06-5'],1.6825791696
POOL-00036044,"InChI=1S/C7H8N2/c8-4-3-7-9-5-1-2-6-9/h1-2,5-6H,3,7H2",N#CCCn1cccc1,193.19076914519388,False,"['43036-06-2', '115112-01-1']",1.6521375161
POOL-00000686,"InChI=1S/C5H3BrF2N2/c6-3-1-9-5(4(7)8)10-2-3/h1-2,4H",FC(F)c1ncc(Br)cn1,211.3928650179568,False,['1780834-92-5'],1.6916420905
POOL-00031509,"InChI=1S/C6H4BrF2N/c7-5-1-4(6(8)9)2-10-3-5/h1-3,6H",FC(F)c1cncc(Br)c1,226.74273048806663,False,['114468-04-1'],1.653532391
POOL-00022824,InChI=1S/C6H3F2NO/c7-4-2-1-3-5(8)6(4)9-10/h1-3H,O=Nc1c(F)cccc1F,241.67477087439332,False,['29270-54-0'],1.8345227075
POOL-00025740,InChI=1S/C6H4N2O/c9-5-8-6-2-1-3-7-4-6/h1-4H,O=C=Nc1cccnc1,226.07299313285796,False,['15268-31-2'],1.6434811683
POOL-00031043,"InChI=1S/C5H5F3N2/c1-3-9-2-4(10-3)5(6,7)8/h2H,1H3,(H,9,10)",Cc1ncc(C(F)(F)F)[nH]1,225.04208949028248,False,['33468-67-6'],1.6560979051
POOL-00026671,"InChI=1S/C6H3F4N/c7-5-4(6(8,9)10)2-1-3-11-5/h1-3H",Fc1ncccc1C(F)(F)F,255.00435022836652,False,['65753-52-8'],1.6534986609
POOL-00013444,"InChI=1S/C6H4BrF2N/c7-5-3-1-2-4(10-5)6(8)9/h1-3,6H",FC(F)c1cccc(Br)n1,226.74273048806663,False,['872365-91-8'],1.6661801872
POOL-00025628,"InChI=1S/C6H8N2O/c1-2-9-6-5-7-3-4-8-6/h3-5H,2H2,1H3",CCOc1cnccn1,163.96864576129397,False,['38028-67-0'],1.6456445499
POOL-00030637,"InChI=1S/C7H7NS/c8-5-1-3-7-4-2-6-9-7/h2,4,6H,1,3H2",N#CCCc1cccs1,195.19076914519388,False,['5722-13-4'],1.6372570579
POOL-00017028,"InChI=1S/C6H8N2O/c1-6(9)5-8-4-2-3-7-8/h2-4H,5H2,1H3",CC(=O)Cn1cccn1,190.8325941002917,False,['64882-48-0'],1.6577939203
POOL-00040752,"InChI=1S/C6H5NOS/c9-5-7-4-6-2-1-3-8-6/h1-3H,4H2",S=C=NCc1ccco1,210.97154903315345,False,['4650-60-6'],1.6417584129
