PS0525_SL10_wellLabel,PS0525_SL10_wallTag,PS0525_SL10_PL_pos,PS0525_SL10_PL_pos_s,PS0525_SL10_PL_FWHM,PS0525_SL10_PL_FWHM_s,PS0525_SL10_PL_height,PS0525_SL10_PL_height_s,PS0525_SL10_PL_area,PS0525_SL10_PL_area_s,PS0525_SL10_PL_sum,PS0525_SL10_PL_OD390,'PS0525_SL10_PL_sum/OD390',PS0525_SL10_PL_ref_sum,PS0525_SL10_PL_ref_OD390,'PS0525_SL10_PL_ref_sum/OD390',PS0525_SL10_PL_FOM,PS0525_SL10_PL_sum_a,PS0525_SL10_PL_sum_b,PS0525_SL10_PL_OD390_a,PS0525_SL10_PL_OD390_b,'PS0525_SL10_PL_sum/OD390_a','PS0525_SL10_PL_sum/OD390_b',PS0525_SL10_PL_FOM_a,PS0525_SL10_PL_FOM_b,PS0525_SL10_conc
A11,1,509.318,0.145816,21.3464,0.565701,65875,4771.52,2.20884e+06,123766,745408,1.77245,420553,,,,1.24364,,745408,,1.77245,,420553,,1.24364,258
A12,3,509.506,0.143395,21.427,0.557065,49665.6,3530.17,1.67162e+06,91930.8,565560,1.71382,329999,,,,0.975858,,565560,,1.71382,,329999,,0.975858,0
B1,1,509.334,0.148293,21.5059,0.576839,49508.5,3631.54,1.67247e+06,94936.3,564085,1.73343,325415,,,,0.962301,564085,,1.73343,,325415,,0.962301,,4.8
B2,1,509.329,0.142488,21.3334,0.552672,53749.9,3805.74,1.80118e+06,98652.2,610902,1.74057,350978,,,,1.03789,610902,,1.74057,,350978,,1.03789,,19.2
B3,1,509.324,0.144384,21.4206,0.560838,63832,4569.09,2.14778e+06,118948,727352,1.70134,427518,,,,1.26424,727352,,1.70134,,427518,,1.26424,,132
B4,1,509.464,0.146678,21.507,0.570574,66866.1,4851.27,2.25894e+06,126830,764027,1.70143,449049,,,,1.3279,764027,,1.70143,,449049,,1.3279,,312
B5,1,509.54,0.148995,21.7625,0.582063,53835,3941.21,1.84032e+06,104324,620177,1.32207,469096,,,,1.38719,620177,,1.32207,,469096,,1.38719,,1248
B6,2,,,,,,,,,,,,,,,,,,,,,,,,0
B7,1,509.579,0.144476,21.4035,0.561047,54227,3885.9,1.82314e+06,101078,617026,1.7786,346917,,,,1.02589,,617026,,1.7786,,346917,,1.02589,2
B8,1,509.45,0.147123,21.4848,0.572094,64195.3,4674.37,2.16647e+06,122072,728483,1.84824,394150,,,,1.16556,,728483,,1.84824,,394150,,1.16556,45.8
B9,1,509.492,0.143113,21.313,0.554918,64224.7,4569.94,2.15014e+06,118343,725947,1.71841,422452,,,,1.24925,,725947,,1.71841,,422452,,1.24925,78
B10,1,509.24,0.144492,21.2347,0.559521,66263.8,4770.35,2.21025e+06,123056,746285,1.77433,420600,,,,1.24378,,746285,,1.77433,,420600,,1.24378,1482
B11,1,509.258,0.147579,21.3686,0.572748,67472.3,4943.32,2.26475e+06,128363,762885,1.78182,428149,,,,1.2661,,762885,,1.78182,,428149,,1.2661,738
B12,2,,,,,,,,,,,,,,,,,,,,,,,,0
C1,1,509.199,0.146772,21.3197,0.56915,54842.5,4001.24,1.83662e+06,103650,622205,1.77073,351383,,,,1.03909,622205,,1.77073,,351383,,1.03909,,6.8
C2,1,509.353,0.146568,21.4764,0.56985,58531,4246.73,1.97454e+06,110859,667196,1.75915,379271,,,,1.12156,667196,,1.75915,,379271,,1.12156,,16.2
C3,1,509.443,0.144223,21.4779,0.560754,57643.1,4115.28,1.94473e+06,107435,657266,1.84668,355917,,,,1.0525,657266,,1.84668,,355917,,1.0525,,11.4
C4,1,509.396,0.145881,21.4815,0.56723,63818.3,4608.06,2.15343e+06,120321,729023,1.77653,410364,,,,1.21351,729023,,1.77653,,410364,,1.21351,,156
C5,1,509.606,0.144026,21.5213,0.560399,64368.5,4583.97,2.17601e+06,119925,735814,1.78633,411915,,,,1.21809,735814,,1.78633,,411915,,1.21809,,258
C6,3,509.777,0.146048,21.6085,0.569095,52152.5,3757.57,1.77019e+06,98723.5,596456,1.84958,322482,,,,0.953627,596456,,1.84958,,322482,,0.953627,,0
C7,1,509.7,0.148423,21.5817,0.578092,52550.4,3850.5,1.78148e+06,101034,599832,1.84431,325234,,,,0.961766,,599832,,1.84431,,325234,,0.961766,2.4
C8,1,509.534,0.150578,21.5819,0.586481,61769.2,4591.63,2.09402e+06,120481,702710,1.78542,393582,,,,1.16388,,702710,,1.78542,,393582,,1.16388,38.4
C9,1,509.406,0.147311,21.352,0.571561,62434.9,4568.08,2.09404e+06,118522,706391,1.74344,405170,,,,1.19815,,706391,,1.74344,,405170,,1.19815,32.4
C10,1,509.365,0.146452,21.3386,0.568099,62717.3,4563.59,2.1022e+06,118328,709318,1.64798,430417,,,,1.27281,,709318,,1.64798,,430417,,1.27281,216
C11,1,509.272,0.144035,21.2218,0.557637,64827.7,4653.88,2.16104e+06,119975,731079,1.70729,428211,,,,1.26628,,731079,,1.70729,,428211,,1.26628,312
C12,3,509.509,0.147132,21.4819,0.572105,53324.7,3883.39,1.79937e+06,101401,607745,1.74352,348574,,,,1.03079,,607745,,1.74352,,348574,,1.03079,0
D1,1,509.338,0.147175,21.416,0.571636,51704.9,3773.04,1.73936e+06,98202.4,587588,1.79873,326668,,,,0.966007,587588,,1.79873,,326668,,0.966007,,2.8
D2,1,509.298,0.147042,21.4807,0.571734,61723.1,4492.31,2.08265e+06,117294,703966,1.85311,379883,,,,1.12337,703966,,1.85311,,379883,,1.12337,,38.4
D3,1,509.34,0.146645,21.4644,0.570035,64765.5,4703.05,2.18364e+06,122698,738388,1.77707,415510,,,,1.22872,738388,,1.77707,,415510,,1.22872,,90
D4,1,509.553,0.14543,21.755,0.568067,59148.6,4227.46,2.02126e+06,111860,681538,1.33405,510879,,,,1.51075,681538,,1.33405,,510879,,1.51075,,1482
D5,1,509.484,0.151318,21.9231,0.592721,60769.2,4499.66,2.09269e+06,120029,702620,1.41771,495603,,,,1.46557,702620,,1.41771,,495603,,1.46557,,738
D6,2,,,,,,,,,,,,,,,,,,,,,,,,0
D7,1,509.774,0.146972,21.5914,0.572534,53673.3,3893.36,1.82037e+06,102206,612757,1.83432,334052,,,,0.987841,,612757,,1.83432,,334052,,0.987841,2.8
D8,1,509.52,0.143827,21.4226,0.558704,56552.6,4032.29,1.90302e+06,104984,642224,1.74858,367283,,,,1.08611,,642224,,1.74858,,367283,,1.08611,8
D9,1,509.526,0.141733,21.2858,0.549321,64710.3,4563.44,2.16363e+06,118017,731207,1.70067,429951,,,,1.27143,,731207,,1.70067,,429951,,1.27143,90
D10,1,509.268,0.145495,21.2687,0.563728,63531.6,4601.22,2.12252e+06,118893,716241,1.67658,427203,,,,1.26331,,716241,,1.67658,,427203,,1.26331,1050
D11,1,509.233,0.144196,21.1572,0.557659,66699.3,4801.95,2.21666e+06,123397,749701,1.75375,427486,,,,1.26414,,749701,,1.75375,,427486,,1.26414,1764
D12,2,,,,,,,,,,,,,,,,,,,,,,,,0
E1,1,509.416,0.141453,21.3334,0.548665,51558.4,3624.1,1.72775e+06,93944.1,585155,1.70777,342642,,,,1.01325,585155,,1.70777,,342642,,1.01325,,2.4
E2,1,509.418,0.147111,21.6151,0.57329,61394.9,4454.81,2.08454e+06,117080,702505,1.89298,371111,,,,1.09743,702505,,1.89298,,371111,,1.09743,,54.4
E3,1,509.507,0.143321,21.4487,0.55698,54628.7,3878.71,1.84053e+06,101115,622223,1.75028,355499,,,,1.05126,622223,,1.75028,,355499,,1.05126,,9.6
E4,1,509.511,0.145184,21.546,0.565134,65368.4,4689.53,2.21235e+06,122834,746914,1.78686,418004,,,,1.2361,746914,,1.78686,,418004,,1.2361,,66
E5,1,509.468,0.145582,21.6309,0.567483,62279.3,4470.19,2.11611e+06,117574,714972,1.59124,449317,,,,1.3287,714972,,1.59124,,449317,,1.3287,,522
E6,3,509.774,0.14595,21.5766,0.568411,54210.9,3906.51,1.83734e+06,102478,619296,1.77938,348041,,,,1.02921,619296,,1.77938,,348041,,1.02921,,0
E7,1,509.677,0.143472,21.4469,0.557555,53651.3,3813.56,1.80744e+06,99407.6,610234,1.77106,344558,,,,1.01891,,610234,,1.77106,,344558,,1.01891,4
E8,1,509.557,0.14693,21.4182,0.570718,58005.9,4225.66,1.95152e+06,109995,657466,1.761,373347,,,,1.10404,,657466,,1.761,,373347,,1.10404,22.8
E9,1,509.475,0.145149,21.3792,0.563431,58207.9,4193.28,1.95476e+06,108944,659266,1.67699,393124,,,,1.16253,,659266,,1.67699,,393124,,1.16253,13.6
E10,1,509.381,0.145993,21.3319,0.566256,61141.9,4435.82,2.04874e+06,114977,691714,1.64918,419430,,,,1.24032,,691714,,1.64918,,419430,,1.24032,132
E11,1,509.326,0.145331,21.2939,0.56333,62590.5,4524.91,2.09354e+06,117066,706761,1.70005,415729,,,,1.22937,,706761,,1.70005,,415729,,1.22937,522
E12,3,509.599,0.145168,21.5664,0.565265,51371.5,3683.02,1.74028e+06,96566.7,587188,1.66133,353445,,,,1.04519,,587188,,1.66133,,353445,,1.04519,0
F1,1,509.321,0.146202,21.4867,0.568525,53792.2,3892.1,1.81555e+06,101652,613003,1.78451,343513,,,,1.01582,613003,,1.78451,,343513,,1.01582,,5.6
F2,1,509.284,0.143697,21.3533,0.557544,53775,3837.76,1.8037e+06,99579.7,611199,1.75313,348633,,,,1.03096,611199,,1.75313,,348633,,1.03096,,13.6
F3,1,509.348,0.145108,21.4788,0.564198,64793.1,4653.98,2.18604e+06,121504,739276,1.7808,415138,,,,1.22763,739276,,1.7808,,415138,,1.22763,,78
F4,1,509.473,0.14658,21.6005,0.571084,65102.4,4708.6,2.20892e+06,123662,745426,1.66718,447119,,,,1.3222,745426,,1.66718,,447119,,1.3222,,438
F5,1,509.405,0.1504,21.9035,0.588929,57790.4,4255.23,1.98834e+06,113403,667948,1.31702,507167,,,,1.49977,667948,,1.31702,,507167,,1.49977,,882
F6,2,,,,,,,,,,,,,,,,,,,,,,,,0
F7,1,509.511,0.144658,21.3479,0.561235,58103.9,4175.14,1.9484e+06,108305,658635,1.73196,380283,,,,1.12455,,658635,,1.73196,,380283,,1.12455,6.8
F8,1,509.431,0.148074,21.3742,0.574733,60892.5,4475.65,2.04444e+06,116251,688494,1.65344,416401,,,,1.23136,,688494,,1.65344,,416401,,1.23136,19.2
F9,1,509.453,0.149472,21.4844,0.581225,57164.3,4228.91,1.92915e+06,110437,648444,1.58411,409344,,,,1.21049,,648444,,1.58411,,409344,,1.21049,66
F10,1,509.233,0.144774,21.2242,0.560517,63511.5,4582.44,2.1174e+06,118148,714624,1.68453,424228,,,,1.25451,,714624,,1.68453,,424228,,1.25451,1248
F11,1,509.197,0.146351,21.2227,0.566606,70558.2,5146.52,2.35216e+06,132681,793968,1.78289,445325,,,,1.31689,,793968,,1.78289,,445325,,1.31689,882
F12,2,,,,,,,,,,,,,,,,,,,,,,,,0
G1,1,509.388,0.143796,21.3482,0.557886,47499.1,3392.7,1.59282e+06,88009.8,539085,1.62707,331323,,,,0.979774,539085,,1.62707,,331323,,0.979774,,2
G2,1,509.349,0.149416,21.5711,0.581838,57482.4,4241.1,1.94772e+06,111224,656935,1.82612,359743,,,,1.06381,656935,,1.82612,,359743,,1.06381,,22.8
G3,1,509.392,0.149411,21.5821,0.58193,56085.9,4136.77,1.90138e+06,108547,640798,1.75256,365636,,,,1.08124,640798,,1.75256,,365636,,1.08124,,27.2
G4,1,509.4,0.145647,21.5565,0.567028,58594.5,4215.76,1.98406e+06,110481,669748,1.63892,408652,,,,1.20845,669748,,1.63892,,408652,,1.20845,,108
G5,1,509.441,0.149232,21.8103,0.583448,50741.8,3716.06,1.73839e+06,98590.8,584821,1.27606,458301,,,,1.35527,584821,,1.27606,,458301,,1.35527,,1050
G6,3,509.636,0.147804,21.5457,0.575335,49831.4,3639.48,1.68649e+06,95328.9,568597,1.62396,350131,,,,1.03539,568597,,1.62396,,350131,,1.03539,,0
G7,1,509.418,0.146177,21.3947,0.567566,53733.2,3896.72,1.8058e+06,101316,609592,1.61181,378204,,,,1.11841,,609592,,1.61181,,378204,,1.11841,5.6
G8,1,509.353,0.144265,21.3273,0.559512,56638.3,4060.94,1.89743e+06,105236,640757,1.62802,393581,,,,1.16388,,640757,,1.62802,,393581,,1.16388,11.4
G9,1,509.378,0.149014,21.3896,0.57853,61439,4542.61,2.06427e+06,118080,694912,1.66941,416262,,,,1.23095,,694912,,1.66941,,416262,,1.23095,54.4
G10,1,509.349,0.146156,21.337,0.566936,60875.2,4420.8,2.04029e+06,114616,688070,1.64704,417761,,,,1.23538,,688070,,1.64704,,417761,,1.23538,156
G11,1,509.342,0.1453,21.3264,0.563514,61637.2,4451.16,2.06481e+06,115343,696121,1.69359,411033,,,,1.21549,,696121,,1.69359,,411033,,1.21549,438
G12,3,509.519,0.148531,21.5927,0.578611,51458.6,3772.12,1.74536e+06,99029.4,588041,1.76162,333807,,,,0.987119,,588041,,1.76162,,333807,,0.987119,0
H1,1,509.397,0.147013,21.5087,0.57189,50046.2,3639.05,1.69085e+06,95145.8,570592,1.67943,339753,,,,1.0047,570592,,1.67943,,339753,,1.0047,,3.4
H2,1,509.342,0.145738,21.4128,0.566024,50746.3,3667.24,1.70686e+06,95433.8,577483,1.64491,351074,,,,1.03818,577483,,1.64491,,351074,,1.03818,,8
H3,1,509.426,0.146399,21.5383,0.569787,60552.5,4381.24,2.04863e+06,114716,692232,1.58532,436651,,,,1.29124,692232,,1.58532,,436651,,1.29124,,216
H4,1,509.467,0.144523,21.56,0.562689,62033.7,4428.37,2.10086e+06,116073,710175,1.63852,433424,,,,1.2817,710175,,1.63852,,433424,,1.2817,,366
H5,1,509.44,0.149703,21.9134,0.5863,50979.9,3735.44,1.7548e+06,99597.4,590042,1.21094,487261,,,,1.44091,590042,,1.21094,,487261,,1.44091,,1764
H6,2,,,,,,,,,,,,,,,,,,,,,,,,0
H7,1,509.475,0.147178,21.4695,0.572162,52854.5,3851.59,1.78247e+06,100510,601596,1.65731,362996,,,,1.07343,,601596,,1.65731,,362996,,1.07343,3.4
H8,1,509.416,0.148337,21.4695,0.576668,61049.2,4483.78,2.05883e+06,117007,692626,1.7136,404194,,,,1.19526,,692626,,1.7136,,404194,,1.19526,27.2
H9,1,509.414,0.147859,21.3923,0.574071,63627,4667.59,2.13805e+06,121344,720187,1.6675,431897,,,,1.27719,,720187,,1.6675,,431897,,1.27719,108
H10,1,509.236,0.146553,21.2905,0.568029,63916.9,4660.03,2.13758e+06,120542,721351,1.6659,433009,,,,1.28047,,721351,,1.6659,,433009,,1.28047,624
H11,1,509.33,0.144455,21.3001,0.559992,67997.7,4885.38,2.27507e+06,126431,767739,1.69022,454226,,,,1.34321,,767739,,1.69022,,454226,,1.34321,366
H12,2,,,,,,,,,,,,,,,,,,,,,,,,0
