PS0520_SL07_wellLabel,PS0520_SL07_wallTag,PS0520_SL07_PL_pos,PS0520_SL07_PL_pos_s,PS0520_SL07_PL_FWHM,PS0520_SL07_PL_FWHM_s,PS0520_SL07_PL_height,PS0520_SL07_PL_height_s,PS0520_SL07_PL_area,PS0520_SL07_PL_area_s,PS0520_SL07_PL_sum,PS0520_SL07_PL_OD390,'PS0520_SL07_PL_sum/OD390',PS0520_SL07_PL_ref_sum,PS0520_SL07_PL_ref_OD390,'PS0520_SL07_PL_ref_sum/OD390',PS0520_SL07_PL_FOM,PS0520_SL07_PL_sum_a,PS0520_SL07_PL_sum_b,PS0520_SL07_PL_OD390_a,PS0520_SL07_PL_OD390_b,'PS0520_SL07_PL_sum/OD390_a','PS0520_SL07_PL_sum/OD390_b',PS0520_SL07_PL_FOM_a,PS0520_SL07_PL_FOM_b,PS0520_SL07_conc
B10,1,509.268,0.143485,21.1033,0.554416,38709.5,2777.2,1.28318e+06,71175.8,434397,1.1754,369573,,,,1.22128,,434397,,1.1754,,369573,,1.22128,1050
B11,1,509.171,0.150673,21.2695,0.58379,37889.7,2841.69,1.2659e+06,73430.6,426853,1.1767,362754,,,,1.19875,,426853,,1.1767,,362754,,1.19875,624
B12,2,,,,,,,,,,,,,,,,,,,,,,,,0
C1,1,509.236,0.148075,21.3228,0.574234,27980.8,2059.41,937183,53356.1,316562,1.14635,276148,,,,0.912551,316562,,1.14635,,276148,,0.912551,,3.4
C2,1,509.285,0.145637,21.278,0.564366,31063.9,2251.42,1.03826e+06,58202,350932,1.20474,291293,,,,0.962597,350932,,1.20474,,291293,,0.962597,,32.4
C3,1,509.284,0.145311,21.2622,0.562954,31592.9,2285.6,1.05515e+06,59039.6,356943,1.18977,300010,,,,0.991405,356943,,1.18977,,300010,,0.991405,,38.4
C4,1,509.318,0.14628,21.2422,0.566522,29350.3,2138.67,979337,55190,331291,1.11218,297874,,,,0.984347,331291,,1.11218,,297874,,0.984347,,132
C5,1,509.332,0.148285,21.1998,0.573884,24987.6,1847.86,832100,47585.3,281445,1.15895,242845,,,,0.802499,281445,,1.15895,,242845,,0.802499,,738
C6,3,509.526,0.143706,21.3203,0.557288,32666.7,2333.6,1.094e+06,60452.6,370383,1.25536,295040,,,,0.974981,370383,,1.25536,,295040,,0.974981,,0
C7,1,509.512,0.146049,21.3975,0.567097,32359.7,2344.5,1.08764e+06,60965.9,367318,1.20966,303653,,,,1.00344,,367318,,1.20966,,303653,,1.00344,5.6
C8,1,509.476,0.148849,21.3921,0.577918,31697.4,2340.88,1.06512e+06,60855.7,359266,1.25513,286237,,,,0.945892,,359266,,1.25513,,286237,,0.945892,54.4
C9,1,509.342,0.146674,21.2666,0.568277,34272,2502.39,1.14487e+06,64653.6,387034,1.20765,320484,,,,1.05906,,387034,,1.20765,,320484,,1.05906,27.2
C10,1,509.366,0.140403,21.1477,0.542914,32912.3,2307.81,1.0933e+06,59276.4,371065,1.13194,327814,,,,1.08328,,371065,,1.13194,,327814,,1.08328,66
C11,1,509.216,0.143638,21.1613,0.555539,35902.8,2574.51,1.19341e+06,66171.2,403931,1.12797,358105,,,,1.18338,,403931,,1.12797,,358105,,1.18338,738
C12,3,509.343,0.145795,21.3524,0.565679,31506.9,2281.46,1.05675e+06,59195.2,357195,1.15972,308002,,,,1.01781,,357195,,1.15972,,308002,,1.01781,0
D1,1,509.251,0.142879,21.1968,0.552927,27969.2,1993.08,931255,51317.2,315515,1.12161,281306,,,,0.929596,315515,,1.12161,,281306,,0.929596,,2.4
D2,1,509.168,0.146155,21.2007,0.565637,29594.9,2157.03,985569,55549.5,333827,1.1327,294718,,,,0.973917,333827,,1.1327,,294718,,0.973917,,27.2
D3,1,509.35,0.145383,21.2815,0.563418,30060.5,2174.7,1.00489e+06,56228.6,339762,1.11431,304909,,,,1.00759,339762,,1.11431,,304909,,1.00759,,78
D4,1,509.31,0.14416,21.0481,0.556519,19241.8,1389.1,636178,35503,216205,1.15229,187630,,,,0.620037,216205,,1.15229,,187630,,0.620037,,1050
D5,1,509.35,0.145471,21.1134,0.562188,24636.1,1791.49,817051,45936.6,277076,1.20141,230625,,,,0.762118,277076,,1.20141,,230625,,0.762118,,624
D6,2,,,,,,,,,,,,,,,,,,,,,,,,0
D7,1,509.58,0.144165,21.3158,0.559028,28797,2063.99,964201,53456.4,326463,1.28046,254958,,,,0.842527,,326463,,1.28046,,254958,,0.842527,6.8
D8,1,509.435,0.144469,21.3285,0.560315,34273.5,2460.81,1.14825e+06,63773.7,387993,1.30206,297985,,,,0.984711,,387993,,1.30206,,297985,,0.984711,22.8
D9,1,509.514,0.143875,21.238,0.557178,35390.1,2536.72,1.18063e+06,65448.2,399451,1.17446,340114,,,,1.12393,,399451,,1.17446,,340114,,1.12393,90
D10,1,509.288,0.143413,21.1506,0.554574,40105.2,2872.2,1.33242e+06,73783.5,451007,1.20974,372815,,,,1.23199,,451007,,1.20974,,372815,,1.23199,1248
D11,1,509.313,0.139084,20.9929,0.536433,41565.3,2899.44,1.37064e+06,73900.5,465832,1.24515,374116,,,,1.23629,,465832,,1.24515,,374116,,1.23629,1764
D12,2,,,,,,,,,,,,,,,,,,,,,,,,0
E1,1,509.257,0.14492,21.2634,0.561448,25769,1859.18,860696,48027.7,291267,1.07207,271686,,,,0.897805,291267,,1.07207,,271686,,0.897805,,4.8
E2,1,509.243,0.144491,21.2283,0.559458,31777.3,2288.04,1.05963e+06,59003.8,358905,1.16232,308785,,,,1.0204,358905,,1.16232,,308785,,1.0204,,19.2
E3,1,509.279,0.143248,21.2513,0.55486,33122.5,2362.93,1.10567e+06,61004.2,374321,1.22756,304930,,,,1.00766,374321,,1.22756,,304930,,1.00766,,54.4
E4,1,509.322,0.148121,21.3026,0.574227,27509.8,2026.5,920534,52451.2,310914,1.14292,272034,,,,0.898956,310914,,1.14292,,272034,,0.898956,,216
E5,1,509.403,0.145485,21.2219,0.563258,30488.3,2210.76,1.01633e+06,56993,343867,1.22122,281576,,,,0.930487,343867,,1.22122,,281576,,0.930487,,258
E6,3,509.559,0.144959,21.3047,0.562002,31716.7,2286.45,1.06141e+06,59185.8,358833,1.18589,302586,,,,0.999916,358833,,1.18589,,302586,,0.999916,,0
E7,1,509.544,0.145373,21.3558,0.564084,30981.7,2236.77,1.0393e+06,58045.6,351456,1.28152,274249,,,,0.906276,,351456,,1.28152,,274249,,0.906276,2
E8,1,509.516,0.144705,21.3609,0.56154,30832.3,2215.46,1.03453e+06,57506.8,349752,1.27755,273767,,,,0.904681,,349752,,1.27755,,273767,,0.904681,8
E9,1,509.412,0.146946,21.2632,0.569303,29960.3,2191.84,1.00068e+06,56620.6,338660,1.18905,284816,,,,0.941195,,338660,,1.18905,,284816,,0.941195,19.2
E10,1,509.434,0.141279,21.2513,0.547242,33932.6,2387.49,1.13272e+06,61638.5,383492,1.15689,331485,,,,1.09542,,383492,,1.15689,,331485,,1.09542,108
E11,1,509.241,0.146625,21.138,0.566875,34469.4,2524.72,1.1445e+06,64816.7,387685,1.11378,348080,,,,1.15025,,387685,,1.11378,,348080,,1.15025,366
E12,3,509.375,0.144481,21.341,0.560478,30877.2,2216.39,1.03508e+06,57475,350001,1.10721,316111,,,,1.04461,,350001,,1.10721,,316111,,1.04461,0
F1,1,509.226,0.143694,21.1862,0.555982,27137.4,1945.39,903108,50063,306118,1.06947,286232,,,,0.945874,306118,,1.06947,,286232,,0.945874,,2.8
F2,1,509.161,0.147747,21.2887,0.572634,29893.6,2197.3,999647,56833.2,337957,1.08983,310102,,,,1.02475,337957,,1.08983,,310102,,1.02475,,16.2
F3,1,509.192,0.143705,21.0787,0.555037,33031.2,2375.03,1.09367e+06,60794.2,371349,1.12522,330023,,,,1.09059,371349,,1.12522,,330023,,1.09059,,186
F4,1,509.2,0.145451,21.1927,0.56284,29892.1,2168.68,995088,55827.2,336874,1.12228,300169,,,,0.991929,336874,,1.12228,,300169,,0.991929,,366
F5,1,509.26,0.146737,21.0838,0.566796,22749.4,1670.03,753420,42758.9,255434,1.13685,224686,,,,0.742491,255434,,1.13685,,224686,,0.742491,,882
F6,2,,,,,,,,,,,,,,,,,,,,,,,,0
F7,1,509.467,0.142805,21.2297,0.552957,32106.1,2284.71,1.07066e+06,58922.2,362831,1.14025,318203,,,,1.05152,,362831,,1.14025,,318203,,1.05152,2.4
F8,1,509.328,0.1412,21.1432,0.54595,30691.7,2164.56,1.01932e+06,55584.7,346118,1.08759,318244,,,,1.05166,,346118,,1.08759,,318244,,1.05166,13.6
F9,1,509.391,0.146117,21.2307,0.565785,35190.5,2562.19,1.17357e+06,66081.5,396726,1.12035,354110,,,,1.17018,,396726,,1.12035,,354110,,1.17018,216
F10,1,509.24,0.144398,21.1738,0.558595,35425.8,2552.87,1.17825e+06,65655.9,398807,1.06316,375115,,,,1.23959,,398807,,1.06316,,375115,,1.23959,522
F11,1,509.246,0.142137,21.0358,0.548592,39326.8,2800.16,1.29947e+06,71523.2,440360,1.12266,392246,,,,1.2962,,440360,,1.12266,,392246,,1.2962,1482
F12,2,,,,,,,,,,,,,,,,,,,,,,,,0
G1,1,509.21,0.142426,21.1337,0.550598,25058.2,1783.04,831849,45765.8,282404,1.06282,265712,,,,0.878063,282404,,1.06282,,265712,,0.878063,,4
G2,1,509.238,0.14604,21.2266,0.56544,30492.4,2219.16,1.01669e+06,57222.7,344250,1.11205,309563,,,,1.02297,344250,,1.11205,,309563,,1.02297,,8
G3,1,509.261,0.147771,21.3916,0.573716,28699.8,2104.13,964366,54699.6,325427,1.08976,298624,,,,0.986824,325427,,1.08976,,298624,,0.986824,,11.4
G4,1,509.294,0.14718,21.2712,0.570281,28069.3,2056.31,937873,53140.5,317045,1.06908,296558,,,,0.979996,317045,,1.06908,,296558,,0.979996,,90
G5,1,509.231,0.148771,21.2964,0.57668,19121.4,1414.97,639654,36611.9,216147,1.1386,189835,,,,0.627324,216147,,1.1386,,189835,,0.627324,,1248
G6,3,509.402,0.144086,21.2416,0.558024,29378.7,2108.69,980256,54414.7,331928,1.04248,318401,,,,1.05218,331928,,1.04248,,318401,,1.05218,,0
G7,1,509.367,0.147559,21.3294,0.572305,28429,2084.77,952490,54030.8,321969,1.05083,306394,,,,1.0125,,321969,,1.05083,,306394,,1.0125,4
G8,1,509.284,0.146488,21.2574,0.56747,31569.6,2302.71,1.05414e+06,59467.8,356593,1.12,318387,,,,1.05213,,356593,,1.12,,318387,,1.05213,45.8
G9,1,509.282,0.146551,21.3177,0.56828,28859.8,2102.54,966391,54460,326598,1.08747,300329,,,,0.992458,,326598,,1.08747,,300329,,0.992458,11.4
G10,1,509.295,0.139426,21.0256,0.538041,33095.9,2312.22,1.09305e+06,59029.9,371699,1.06552,348843,,,,1.15278,,371699,,1.06552,,348843,,1.15278,186
G11,1,509.161,0.144339,21.0929,0.557612,35240.6,2544.06,1.16762e+06,65167,396170,1.10665,357992,,,,1.18301,,396170,,1.10665,,357992,,1.18301,438
G12,3,509.313,0.144475,21.3081,0.560143,33008.5,2371.34,1.10482e+06,61393.5,374222,1.21011,309246,,,,1.02192,,374222,,1.21011,,309246,,1.02192,0
H1,1,509.297,0.146439,21.2756,0.56745,28676.1,2089.93,958346,54021.1,324336,1.08611,298622,,,,0.986816,324336,,1.08611,,298622,,0.986816,,5.6
H2,1,509.237,0.143945,21.1801,0.556898,31722.1,2278.41,1.05538e+06,58615.3,357711,1.1394,313948,,,,1.03746,357711,,1.1394,,313948,,1.03746,,45.8
H3,1,509.249,0.143049,21.1814,0.553446,32156.8,2295.18,1.06991e+06,59050.6,362593,1.09645,330697,,,,1.09281,362593,,1.09645,,330697,,1.09281,,156
H4,1,509.018,0.148485,21.2137,0.574767,26279,1945.16,875676,50125.2,296184,1.05537,280646,,,,0.927414,296184,,1.05537,,280646,,0.927414,,438
H5,1,509.008,0.144357,21.1084,0.557814,29018.5,2094.21,962168,53685.1,326436,1.12878,289193,,,,0.955659,326436,,1.12878,,289193,,0.955659,,522
H6,2,,,,,,,,,,,,,,,,,,,,,,,,0
H7,1,509.345,0.150561,21.4645,0.585259,29041.9,2165.23,979186,56489.4,330019,1.05484,312861,,,,1.03387,,330019,,1.05484,,312861,,1.03387,4.8
H8,1,509.296,0.145975,21.2685,0.565587,32283,2345.81,1.07852e+06,60613.7,364657,1.11045,328386,,,,1.08517,,364657,,1.11045,,328386,,1.08517,32.4
H9,1,509.371,0.144545,21.2485,0.559863,36055.3,2595.66,1.20342e+06,67003.6,407088,1.10004,370066,,,,1.22291,,407088,,1.10004,,370066,,1.22291,132
H10,1,509.298,0.148844,21.3283,0.577275,34119.6,2523.92,1.14309e+06,65408.7,385465,1.08168,356359,,,,1.17761,,385465,,1.08168,,356359,,1.17761,258
H11,1,509.268,0.146759,21.1976,0.567953,34856.5,2551.28,1.16062e+06,65692.2,392403,1.11463,352047,,,,1.16336,,392403,,1.11463,,352047,,1.16336,312
H12,2,,,,,,,,,,,,,,,,,,,,,,,,0
