ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00023439,"InChI=1S/C15H15BrO6/c1-7-13(15(18)20-4)9-5-12(10(16)6-11(9)21-7)22-8(2)14(17)19-3/h5-6,8H,1-4H3",COC(=O)c1c(C)oc2cc(Br)c(OC(C)C(=O)OC)cc12,733.1981663540095,False,['315237-29-7'],0.9798360594
POOL-00029165,"InChI=1S/C14H13BrO5/c1-4-18-14(17)13-7(2)19-11-6-10(15)12(5-9(11)13)20-8(3)16/h5-6H,4H2,1-3H3",CCOC(=O)c1c(C)oc2cc(Br)c(OC(C)=O)cc12,686.4193583089806,False,['82039-75-6'],0.9977924899
POOL-00001716,"InChI=1S/C16H21NO4/c1-16(14(18)20-2)9-6-10-17(12-16)15(19)21-11-13-7-4-3-5-8-13/h3-5,7-8H,6,9-12H2,1-2H3",COC(=O)C1(C)CCCN(C(=O)OCc2ccccc2)C1,502.2582572295906,False,['174543-82-9'],0.9803608785
POOL-00027516,"InChI=1S/C13H13BrO6S/c1-4-18-13(15)12-7(2)19-10-6-9(14)11(5-8(10)12)20-21(3,16)17/h5-6H,4H2,1-3H3",CCOC(=O)c1c(C)oc2cc(Br)c(OS(C)(=O)=O)cc12,805.6660838950345,False,['308295-32-1'],0.9770056336
POOL-00024505,"InChI=1S/C15H17NO4S/c1-4-19-14(17)12(15(18)20-5-2)13-16(3)10-8-6-7-9-11(10)21-13/h6-9H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)=C1Sc2ccccc2N1C,577.0913432024136,False,"['5968-99-0', '64806-65-1']",0.9740371645
POOL-00027519,"InChI=1S/C14H12BrNO4/c1-3-18-14(17)13-8(2)20-11-7-10(15)12(6-9(11)13)19-5-4-16/h6-7H,3,5H2,1-2H3",CCOC(=O)c1c(C)oc2cc(Br)c(OCC#N)cc12,699.2423074887402,False,['308296-23-3'],0.9983544397
POOL-00040250,"InChI=1S/C16H14O6/c1-9(17)20-14-8-15(21-10(2)18)16(22-11(3)19)13-7-5-4-6-12(13)14/h4-8H,1-3H3",CC(=O)Oc1cc(OC(C)=O)c2ccccc2c1OC(C)=O,762.5652368859402,False,['1785-67-7'],0.9727719307
POOL-00029763,"InChI=1S/C15H15BrO6/c1-4-20-13(17)7-21-12-5-9-11(6-10(12)16)22-8(2)14(9)15(18)19-3/h5-6H,4,7H2,1-3H3",CCOC(=O)COc1cc2c(C(=O)OC)c(C)oc2cc1Br,718.3812384809924,False,['315237-08-2'],0.9713069347
POOL-00029767,"InChI=1S/C15H15BrO6/c1-4-20-15(18)14-8(2)22-11-6-10(16)12(5-9(11)14)21-7-13(17)19-3/h5-6H,4,7H2,1-3H3",CCOC(=O)c1c(C)oc2cc(Br)c(OCC(=O)OC)cc12,718.3812384809924,False,['315237-37-7'],0.9698195013
POOL-00017991,"InChI=1S/C16H14O4/c1-19-15(17)13-8-12(11-6-4-3-5-7-11)9-14(10-13)16(18)20-2/h3-10H,1-2H3",COC(=O)c1cc(C(=O)OC)cc(-c2ccccc2)c1,597.9300614555088,False,['21991-00-4'],0.9643512668
POOL-00027517,"InChI=1S/C14H15BrO6S/c1-7(2)19-14(16)13-8(3)20-11-6-10(15)12(5-9(11)13)21-22(4,17)18/h5-7H,1-4H3",Cc1oc2cc(Br)c(OS(C)(=O)=O)cc2c1C(=O)OC(C)C,834.6253769880063,False,"['6239-54-9', '308295-33-2']",0.9784058666
POOL-00038348,"InChI=1S/C16H16O4/c1-9(2)8-13-14(18)11-6-4-5-7-12(11)15(19)16(13)20-10(3)17/h4-7,9H,8H2,1-3H3",CC(=O)OC1=C(CC(C)C)C(=O)c2ccccc2C1=O,623.1189725884406,False,['144538-04-5'],0.973070457
POOL-00020959,"InChI=1S/C15H16O4S/c1-13-7-9-15(10-8-13)20(16,17)19-12-11-18-14-5-3-2-4-6-14/h2-10H,11-12H2,1H3",Cc1ccc(S(=O)(=O)OCCOc2ccccc2)cc1,633.3335479985868,False,['43224-81-3'],0.9723203544
POOL-00012823,"InChI=1S/C16H18O4S/c1-13(17)7-10-16(11-8-14(18)9-12-16)21(19,20)15-5-3-2-4-6-15/h2-6,8,11H,7,9-10,12H2,1H3",CC(=O)CCC1(S(=O)(=O)c2ccccc2)C=CC(=O)CC1,673.488344418199,False,['81842-42-4'],0.9954623244
POOL-00020191,"InChI=1S/C16H16O4/c1-9-10(2)16(20-12(4)18)14-8-6-5-7-13(14)15(9)19-11(3)17/h5-8H,1-4H3",CC(=O)Oc1c(C)c(C)c(OC(C)=O)c2ccccc12,640.6793568617635,False,['77502-18-2'],0.9805998989
POOL-00029458,"InChI=1S/C14H14O6/c1-8-13(14(16)18-3)10-6-9(4-5-11(10)20-8)19-7-12(15)17-2/h4-6H,7H2,1-3H3",COC(=O)COc1ccc2oc(C)c(C(=O)OC)c2c1,654.9730352430298,False,['300556-69-8'],0.9721795406
POOL-00027748,"InChI=1S/C13H14O6S/c1-4-17-13(14)12-8(2)18-11-6-5-9(7-10(11)12)19-20(3,15)16/h5-7H,4H2,1-3H3",CCOC(=O)c1c(C)oc2ccc(OS(C)(=O)=O)cc12,756.5045161365196,False,['315237-46-8'],0.9870620085
POOL-00019733,"InChI=1S/C16H21NO3/c1-6-20-15(19)13-9(2)14-11(17-10(13)3)7-16(4,5)8-12(14)18/h6-8H2,1-5H3",CCOC(=O)c1c(C)nc2c(c1C)C(=O)CC(C)(C)C2,587.8750481472807,False,['13560-17-3'],0.976202142
POOL-00011547,"InChI=1S/C18H24O5/c1-11(2)16(19)21-9-18(10-22-18)14-7-6-13(5)8-15(14)23-17(20)12(3)4/h6-8,11-12H,9-10H2,1-5H3",Cc1ccc(C2(COC(=O)C(C)C)CO2)c(OC(=O)C(C)C)c1,599.4295501671957,False,['22518-06-5'],0.9798955271
POOL-00039491,"InChI=1S/C16H14O4/c17-15(13-7-3-1-4-8-13)19-11-12-20-16(18)14-9-5-2-6-10-14/h1-10H,11-12H2",O=C(OCCOC(=O)c1ccccc1)c1ccccc1,510.0454481461554,False,['94-49-5'],1.0014199111
POOL-00027855,"InChI=1S/C12H11BrO6S/c1-6-11(12(14)17-2)7-4-10(19-20(3,15)16)8(13)5-9(7)18-6/h4-5H,1-3H3",COC(=O)c1c(C)oc2cc(Br)c(OS(C)(=O)=O)cc12,789.8707176162668,False,['315237-06-0'],0.9861417045
POOL-00036352,"InChI=1S/C14H19NO4/c1-6-18-13(16)11-8(3)12(14(17)19-7-2)10(5)15-9(11)4/h6-7H2,1-5H3",CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1C,466.40769518920456,False,['1150-55-6'],0.9972875419
POOL-00000002,"InChI=1S/C14H23NO4S/c1-5-18-11(16)10-6-20-9-14(10)7-15(8-14)12(17)19-13(2,3)4/h10H,5-9H2,1-4H3",CCOC(=O)C1CSCC12CN(C(=O)OC(C)(C)C)C2,398.4683090063264,False,['1453316-13-6'],0.983100186
POOL-00008173,"InChI=1S/C17H17NO5/c1-10-15(17(21)23-4)14(16(20)22-3)9-18(10)13-7-5-12(6-8-13)11(2)19/h5-9H,1-4H3",COC(=O)c1cn(-c2ccc(C(C)=O)cc2)c(C)c1C(=O)OC,771.0265692218042,False,['853334-50-6'],0.977975636
POOL-00040944,"InChI=1S/C15H15NO6/c1-3-21-14(19)11(15(20)22-4-2)16-12(17)9-7-5-6-8-10(9)13(16)18/h5-8,11H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)N1C(=O)c2ccccc2C1=O,585.674772362259,False,"['5680-61-5', '92096-47-4', '29097-77-6']",1.0005225605
POOL-00032840,"InChI=1S/C13H16O7/c1-4-17-11(14)8-7-20-10(13(16)19-6-3)9(8)12(15)18-5-2/h7H,4-6H2,1-3H3",CCOC(=O)c1coc(C(=O)OCC)c1C(=O)OCC,465.3179914550128,False,['7251-41-4'],1.0000231927
POOL-00013293,"InChI=1S/C19H24O3/c1-7-8-13-12(4)16(10-15(13)20)22-18(21)17-14(9-11(2)3)19(17,5)6/h1,9,14,16-17H,8,10H2,2-6H3",C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,609.0817788358146,False,['23031-36-9'],0.9791579683
POOL-00024827,"InChI=1S/C17H18O5/c1-19-13-9-8-11(10-15(13)21-3)16(18)12-6-5-7-14(20-2)17(12)22-4/h5-10H,1-4H3",COc1ccc(C(=O)c2cccc(OC)c2OC)cc1OC,678.7446693628049,False,['50625-53-1'],0.9873969768
POOL-00034701,"InChI=1S/C16H26O5/c1-3-20-14(17)10-8-12-6-5-7-13(16(12)19)9-11-15(18)21-4-2/h12-13H,3-11H2,1-2H3",CCOC(=O)CCC1CCCC(CCC(=O)OCC)C1=O,331.67883659006486,False,['4095-03-8'],0.9893312353
POOL-00000667,"InChI=1S/C14H23NO6S/c1-5-20-11(16)10-6-22(18,19)9-14(10)7-15(8-14)12(17)21-13(2,3)4/h10H,5-9H2,1-4H3",CCOC(=O)C1CS(=O)(=O)CC12CN(C(=O)OC(C)(C)C)C2,570.630707379234,False,['1453315-58-6'],0.9880659571
POOL-00032521,"InChI=1S/C16H22O5/c1-3-19-15(17)14(16(18)20-4-2)11-8-12-21-13-9-6-5-7-10-13/h5-7,9-10,14H,3-4,8,11-12H2,1-2H3",CCOC(=O)C(CCCOc1ccccc1)C(=O)OCC,411.5532931772433,False,['6345-89-7'],0.9984942487
POOL-00037620,"InChI=1S/C20H23NO3/c1-14-9-8-10-15(2)19(14)21(16(3)20(23)24-4)18(22)13-17-11-6-5-7-12-17/h5-12,16H,13H2,1-4H3",COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,704.6687495366207,False,['71626-11-4'],0.9970830986
POOL-00036189,"InChI=1S/C17H25NO4/c1-4-22-16(19)10-11-18(12-14(2)17(20)21-3)13-15-8-6-5-7-9-15/h5-9,14H,4,10-13H2,1-3H3",CCOC(=O)CCN(Cc1ccccc1)CC(C)C(=O)OC,460.9865589458362,False,['78987-79-8'],0.9991263107
POOL-00032889,"InChI=1S/C16H19NO4S2/c1-2-3-14-17(22(18,19)15-10-6-4-7-11-15)23(20,21)16-12-8-5-9-13-16/h4-13H,2-3,14H2,1H3",CCCCN(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,762.6636783837423,False,['54563-71-2'],0.9948047239
POOL-00002394,"InChI=1S/C14H10BrF3O3/c1-2-20-13(19)10-7-11(21-12(10)14(16,17)18)8-3-5-9(15)6-4-8/h3-7H,2H2,1H3",CCOC(=O)c1cc(-c2ccc(Br)cc2)oc1C(F)(F)F,644.4741107112768,False,['1357626-72-2'],0.996021196
POOL-00034320,"InChI=1S/C14H12O4S2/c1-12(19(15,16)13-8-4-2-5-9-13)20(17,18)14-10-6-3-7-11-14/h2-11H,1H2",C=C(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,749.7573463833718,False,['39082-53-6'],0.9834560132
POOL-00024167,"InChI=1S/C13H13NO4S2/c1-2-17-13(19)20-8-7-18-14-11(15)9-5-3-4-6-10(9)12(14)16/h3-6H,2,7-8H2,1H3",CCOC(=S)SCCON1C(=O)c2ccccc2C1=O,511.9276230020793,False,['303104-27-0'],0.9960328434
POOL-00036048,"InChI=1S/C15H21NO4/c1-3-5-10-19-14(17)12-8-7-9-13(16-12)15(18)20-11-6-4-2/h7-9H,3-6,10-11H2,1-2H3",CCCCOC(=O)c1cccc(C(=O)OCCCC)n1,408.0045832347821,False,['41727-17-7'],0.9869904041
POOL-00029661,"InChI=1S/C13H16N2O3S2/c1-5-15-12(17)10-7(2)8(3)20-11(10)14-13(15)19-6-9(16)18-4/h5-6H2,1-4H3",CCn1c(SCC(=O)OC)nc2sc(C)c(C)c2c1=O,718.4550598648492,False,['577762-51-7'],0.9795377264
POOL-00004427,"InChI=1S/C17H16O2S2/c1-2-19-16(18)15(13-9-5-3-6-10-13)21-17(20)14-11-7-4-8-12-14/h3-12,15H,2H2,1H3",CCOC(=O)C(SC(=S)c1ccccc1)c1ccccc1,596.7018774454452,False,['1150308-13-6'],0.9919831124
POOL-00038673,"InChI=1S/C13H16NO4PS/c1-3-15-19(20,16-4-2)18-13-10-12(17-14-13)11-8-6-5-7-9-11/h5-10H,3-4H2,1-2H3",CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,577.0669089216852,False,['18854-01-8'],0.9901887451
POOL-00029662,"InChI=1S/C15H20N2O3S2/c1-6-17-14(19)12-9(4)10(5)22-13(12)16-15(17)21-7-11(18)20-8(2)3/h8H,6-7H2,1-5H3",CCn1c(SCC(=O)OC(C)C)nc2sc(C)c(C)c2c1=O,762.2138241845556,False,['577762-90-4'],0.978223297
POOL-00035633,"InChI=1S/C12H22O4S2/c1-3-5-7-15-11(13)9-17-18-10-12(14)16-8-6-4-2/h3-10H2,1-2H3",CCCCOC(=O)CSSCC(=O)OCCCC,210.11730005192328,False,['23959-95-7'],1.0009909819
POOL-00041894,"InChI=1S/C15H26O6/c1-4-7-13(16)19-10-12(21-15(18)9-6-3)11-20-14(17)8-5-2/h12H,4-11H2,1-3H3",CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,304.12553193989925,False,['60-01-5'],0.9909518436
POOL-00041751,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,340.9115786798855,False,['121-75-5'],1.0011819209
,,,,,,
POOL-00021856,"InChI=1S/C9H6F3NO/c1-6-2-3-7(13-5-14)4-8(6)9(10,11)12/h2-4H,1H3",Cc1ccc(N=C=O)cc1C(F)(F)F,391.53380714550445,False,['51903-64-1'],0.9779541951
POOL-00025629,"InChI=1S/C8H8BrNO2/c1-2-12-8(11)6-4-3-5-7(9)10-6/h3-5H,2H2,1H3",CCOC(=O)c1cccc(Br)n1,288.1412787750557,False,['21190-88-5'],0.9812984654
POOL-00021964,"InChI=1S/C8H3BrF3NO/c9-5-1-2-7(13-4-14)6(3-5)8(10,11)12/h1-3H",O=C=Nc1ccc(Br)cc1C(F)(F)F,396.0631321584853,False,"['186589-12-8', '41513-02-4']",0.9949350252
POOL-00007422,"InChI=1S/C8H5Br2NO/c9-6-1-2-8(7(10)5-6)12-4-3-11/h1-2,5H,4H2",N#CCOc1ccc(Br)cc1Br,319.3241659524457,False,['60758-90-9'],0.9999250093
POOL-00026445,"InChI=1S/C9H6F3NO/c10-9(11,12)14-8-4-2-1-3-7(8)5-6-13/h1-4H,5H2",N#CCc1ccccc1OC(F)(F)F,353.8100788142424,False,['137218-25-8'],0.9896720441
POOL-00032681,InChI=1S/C8H4BrNOS/c9-7-3-1-6(2-4-7)8(11)10-5-12/h1-4H,O=C(N=C=S)c1ccc(Br)cc1,340.580422437888,False,['66090-34-4'],0.9808641914
POOL-00031299,"InChI=1S/C8H4F3NO2/c9-8(10,11)14-7-4-2-1-3-6(7)12-5-13/h1-4H",O=C=Nc1ccccc1OC(F)(F)F,369.09429559736816,False,['182500-26-1'],0.9826295203
POOL-00018056,InChI=1S/C7H2Br2FNO/c8-4-1-5(9)7(11-3-12)6(10)2-4/h1-2H,O=C=Nc1c(F)cc(Br)cc1Br,337.41916297915776,False,['302912-27-2'],0.9977321181
POOL-00037020,"InChI=1S/C8H4F3NS/c9-8(10,11)6-1-3-7(4-2-6)12-5-13/h1-4H",FC(F)(F)c1ccc(N=C=S)cc1,335.4019262585779,False,['1645-65-4'],0.9713097699
POOL-00030103,"InChI=1S/C10H6F3NO/c11-10(12,13)8-3-1-2-7(6-8)9(15)4-5-14/h1-3,6H,4H2",N#CCC(=O)c1cccc(C(F)(F)F)c1,417.41105689384887,False,['27328-86-5'],0.9994412108
POOL-00005002,"InChI=1S/C7H3BrF3NO/c8-5-2-12-6(7(9,10)11)1-4(5)3-13/h1-3H",O=Cc1cc(C(F)(F)F)ncc1Br,336.9998065232875,False,['944904-60-3'],0.9962757598
POOL-00020166,"InChI=1S/C9H6F3NS/c1-6-2-3-7(13-5-14)4-8(6)9(10,11)12/h2-4H,1H3",Cc1ccc(N=C=S)cc1C(F)(F)F,391.53380714550445,False,['351003-67-3'],0.9761055421
POOL-00024984,"InChI=1S/C8H5F2NO2/c9-8(10)13-7-3-1-6(2-4-7)11-5-12/h1-4,8H",O=C=Nc1ccc(OC(F)F)cc1,317.42084098634456,False,['58417-15-5'],0.9869794933
POOL-00007049,"InChI=1S/C10H7BrFNO/c11-6-9-5-10(13-14-9)7-1-3-8(12)4-2-7/h1-5H,6H2",Fc1ccc(-c2cc(CBr)on2)cc1,423.941971497762,False,['5262-25-9'],0.985473557
POOL-00007685,"InChI=1S/C9H6F3NO/c10-9(11,12)8-3-1-7(2-4-8)5-13-6-14/h1-4H,5H2",O=C=NCc1ccc(C(F)(F)F)cc1,349.3149705843873,False,['102422-55-9'],0.9871924389
POOL-00040923,"InChI=1S/C9H7NO2/c10-6-9(11)12-7-8-4-2-1-3-5-8/h1-5H,7H2",N#CC(=O)OCc1ccccc1,300.0546159437918,False,['5532-86-5'],0.9817004859
POOL-00022188,"InChI=1S/C8H3F4NS/c9-7-2-1-5(13-4-14)3-6(7)8(10,11)12/h1-3H",Fc1ccc(N=C=S)cc1C(F)(F)F,392.8180196606488,False,['302912-43-2'],0.983912159
POOL-00005174,"InChI=1S/C9H8F3NO2/c1-2-15-8(14)7-4-3-6(5-13-7)9(10,11)12/h3-5H,2H2,1H3",CCOC(=O)c1ccc(C(F)(F)F)cn1,345.3702438438907,False,['128072-94-6'],0.9958452973
POOL-00018034,"InChI=1S/C9H6N2O2/c1-7-4-8(10-5-12)2-3-9(7)11-6-13/h2-4H,1H3",Cc1cc(N=C=O)ccc1N=C=O,413.622920240102,False,['614-90-4'],0.9793130796
POOL-00001503,InChI=1S/C10H6BrNO2/c11-8-3-1-7(2-4-8)10-5-9(6-13)14-12-10/h1-6H,O=Cc1cc(-c2ccc(Br)cc2)no1,447.4004874318322,False,['863391-64-4'],0.9864135139
POOL-00001340,"InChI=1S/C7H4FNO3S/c8-13(10,11)12-7-3-1-6(5-9)2-4-7/h1-4H",N#Cc1ccc(OS(=O)(=O)F)cc1,431.8006135098487,False,['1692870-11-3'],0.9865196734
POOL-00014765,InChI=1S/C7H3BrN2O2/c8-7-2-1-6(10(11)12)3-5(7)4-9/h1-3H,N#Cc1cc([N+](=O)[O-])ccc1Br,370.15939224281226,False,['134604-07-2'],0.9905255338
POOL-00037024,"InChI=1S/C8H4F3NS/c9-8(10,11)6-2-1-3-7(4-6)12-5-13/h1-4H",FC(F)(F)c1cccc(N=C=S)c1,352.651926258578,False,['1840-19-3'],0.9974134699
POOL-00009557,"InChI=1S/C8H5BrF3NO2/c1-15-7(14)4-2-3-5(8(10,11)12)13-6(4)9/h2-3H,1H3",COC(=O)c1ccc(C(F)(F)F)nc1Br,391.9634385940965,False,['144740-56-7'],1.0006022438
POOL-00007369,"InChI=1S/C8H6F3NO2/c9-8(10,11)5-14-7-2-1-6(4-13)3-12-7/h1-4H,5H2",O=Cc1ccc(OCC(F)(F)F)nc1,307.35758485259834,False,['159981-19-8'],0.995595905
POOL-00026423,"InChI=1S/C8H5F3N2O/c9-8(10,11)5-14-7-2-1-6(3-12)4-13-7/h1-2,4H,5H2",N#Cc1ccc(OCC(F)(F)F)nc1,339.0894038272233,False,['159981-18-7'],0.996150579
POOL-00025950,InChI=1S/C11H8N2O2/c14-8-9-2-4-10(5-3-9)15-11-12-6-1-7-13-11/h1-8H,O=Cc1ccc(Oc2ncccn2)cc1,439.9049176864489,False,['433920-92-4'],0.9968881723
POOL-00043439,"InChI=1S/C10H8N2O2/c13-7-11-5-9-2-1-3-10(4-9)6-12-8-14/h1-4H,5-6H2",O=C=NCc1cccc(CN=C=O)c1,367.0879547546184,False,"['3634-83-1', '3634-33-1']",0.9851933554
POOL-00006998,InChI=1S/C6H3Br2NO/c7-4-1-5(8)6(3-10)9-2-4/h1-3H,O=Cc1ncc(Br)cc1Br,261.92477087439335,False,['898559-25-6'],0.9843027215
POOL-00001961,"InChI=1S/C7H4FNO2S/c8-12(10,11)7-3-1-2-6(4-7)5-9/h1-4H",N#Cc1cccc(S(=O)(=O)F)c1,432.9647524222472,False,['402-27-7'],0.9779144148
POOL-00031720,"InChI=1S/C10H7F3N2O/c11-10(12,13)8-6-9(16)15(14-8)7-4-2-1-3-5-7/h1-5H,6H2",O=C1CC(C(F)(F)F)=NN1c1ccccc1,439.12740591912296,False,['321-07-3'],0.9855933688
POOL-00017949,"InChI=1S/C7H6Br2N2O2/c1-5-3-2-4-10-6(5)7(8,9)11(12)13/h2-4H,1H3",Cc1cccnc1C(Br)(Br)[N+](=O)[O-],341.0193565319413,False,['35624-43-2'],1.0003778161
POOL-00011474,InChI=1S/C10H6BrNO2/c11-8-3-1-7(2-4-8)10-5-9(6-13)12-14-10/h1-6H,O=Cc1cc(-c2ccc(Br)cc2)on1,447.4004874318322,False,['640292-04-2'],0.9863165092
POOL-00001383,"InChI=1S/C5H3BrFNO3S/c6-5-4(2-1-3-8-5)11-12(7,9)10/h1-3H",O=S(=O)(F)Oc1cccnc1Br,380.03465170067625,False,['1888393-43-8'],0.9722533006
POOL-00019884,InChI=1S/C7H3BrN2O2/c8-6-2-1-5(4-9)3-7(6)10(11)12/h1-3H,N#Cc1ccc(Br)c([N+](=O)[O-])c1,370.15939224281226,False,['89642-49-9'],1.0012446294
POOL-00012761,InChI=1S/C8H5BrN2S/c9-8-11-10-7(12-8)6-4-2-1-3-5-6/h1-5H,Brc1nnc(-c2ccccc2)s1,371.55670264906746,False,['53645-95-7'],1.0007844595
POOL-00026385,"InChI=1S/C11H8N2O2/c1-8-10(12-7-14)11(15-13-8)9-5-3-2-4-6-9/h2-6H,1H3",Cc1noc(-c2ccccc2)c1N=C=O,510.6391209560853,False,['352018-89-4'],1.0007866072
POOL-00019864,"InChI=1S/C12H10FNO/c13-11-6-2-1-5-10(11)9-15-12-7-3-4-8-14-12/h1-8H,9H2",Fc1ccccc1COc1ccccn1,430.6470696985005,False,['364744-52-5'],0.9769139301
POOL-00026422,"InChI=1S/C8H5F3N2O/c9-8(10,11)5-14-7-6(4-12)2-1-3-13-7/h1-3H,5H2",N#Cc1cccnc1OCC(F)(F)F,356.33940382722324,False,['175277-89-1'],0.9897155265
POOL-00034163,InChI=1S/C5H2Br2N2O2/c6-3-1-4(9(10)11)5(7)8-2-3/h1-2H,O=[N+]([O-])c1cc(Br)cnc1Br,302.53393375635244,False,['15862-37-0'],0.9823799579
POOL-00003777,"InChI=1S/C10H9FN2/c11-10-4-2-9(3-5-10)8-13-7-1-6-12-13/h1-7H,8H2",Fc1ccc(Cn2cccn2)cc1,364.3330861569525,False,['500367-31-7'],0.9907546927
POOL-00026563,"InChI=1S/C7H4F5NS/c8-14(9,10,11,12)7-3-1-6(5-13)2-4-7/h1-4H",N#Cc1ccc(S(F)(F)(F)(F)F)cc1,397.5596094246525,False,['401892-85-1'],0.9943155657
POOL-00019904,"InChI=1S/C6H4F3NO3S/c7-6(8,9)14(11,12)13-5-3-1-2-4-10-5/h1-4H",O=S(=O)(Oc1ccccn1)C(F)(F)F,400.0799478174012,False,['65007-00-3'],0.942318567
POOL-00036943,"InChI=1S/C7H3BrF3NO2/c8-6-2-1-4(12(13)14)3-5(6)7(9,10)11/h1-3H",O=[N+]([O-])c1ccc(Br)c(C(F)(F)F)c1,377.6879236408014,False,['367-67-9'],0.985559275
POOL-00019900,"InChI=1S/C10H10N2O2S/c13-15(14,12-7-6-11-9-12)8-10-4-2-1-3-5-10/h1-7,9H,8H2",O=S(=O)(Cc1ccccc1)n1ccnc1,517.8147360288459,False,['313670-58-5'],0.9960243385
POOL-00031237,InChI=1S/C10H8N2S/c1-5-11-6-2-9(1)13-10-3-7-12-8-4-10/h1-8H,c1cc(Sc2ccncc2)ccn1,323.6989177239534,False,['37968-97-1'],0.993308718
POOL-00041177,"InChI=1S/C8H7NO2S/c9-6-7-12(10,11)8-4-2-1-3-5-8/h1-5H,7H2",N#CCS(=O)(=O)c1ccccc1,388.8160789259025,False,['7605-28-9'],1.0005588607
