ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu
POOL-00036944,"InChI=1S/C6H4F3N/c7-6(8,9)5-3-1-2-4-10-5/h1-4H",FC(F)(F)c1ccccn1,203.9829554837397,False,['368-48-9'],0.2160943228
POOL-00009206,"InChI=1S/C7H5BrF3N/c8-3-5-1-2-6(12-4-5)7(9,10)11/h1-2,4H,3H2",FC(F)(F)c1ccc(CBr)cn1,254.34915282664105,False,['108274-33-5'],0.2367921382
POOL-00040639,"InChI=1S/C6H4F3N/c7-6(8,9)5-2-1-3-10-4-5/h1-4H",FC(F)(F)c1cccnc1,203.9829554837397,False,['3796-23-4'],0.2327860004
POOL-00037081,"InChI=1S/C6H4F3N/c7-6(8,9)5-1-3-10-4-2-5/h1-4H",FC(F)(F)c1ccncc1,203.9829554837397,False,['3796-24-5'],0.2273737013
POOL-00040366,"InChI=1S/C9H6F3N/c10-9(11,12)8-3-1-7(2-4-8)5-6-13/h1-4H,5H2",N#CCc1ccc(C(F)(F)F)cc1,318.1984302158991,False,['2338-75-2'],0.2282257547
POOL-00040367,"InChI=1S/C9H6F3N/c10-9(11,12)8-3-1-2-7(6-8)4-5-13/h1-3,6H,4H2",N#CCc1cccc(C(F)(F)F)c1,335.44843021589907,False,['2338-76-3'],0.2179399114
POOL-00025380,"InChI=1S/C9H5F4N/c10-8-5-7(9(11,12)13)2-1-6(8)3-4-14/h1-2,5H,3H2",N#CCc1ccc(C(F)(F)F)cc1F,375.378836053631,False,['239087-11-7'],0.2249162969
POOL-00037334,"InChI=1S/C8H3F4N/c9-7-2-1-5(4-13)3-6(7)8(10,11)12/h1-3H",N#Cc1ccc(F)c(C(F)(F)F)c1,361.38726802006886,False,"['67515-59-7', '773669-57-1']",0.2176090562
POOL-00042515,InChI=1S/C7H4FNS/c8-6-2-1-3-7(4-6)9-5-10/h1-4H,Fc1cccc(N=C=S)c1,278.6895252608723,False,['404-72-8'],0.2168904791
POOL-00036119,InChI=1S/C7H4FNS/c8-6-3-1-2-4-7(6)9-5-10/h1-4H,Fc1ccccc1N=C=S,278.6895252608723,False,['38985-64-7'],0.2141568627
POOL-00022824,InChI=1S/C6H3F2NO/c7-4-2-1-3-5(8)6(4)9-10/h1-3H,O=Nc1c(F)cccc1F,241.67477087439332,False,['29270-54-0'],0.2409610009
POOL-00006242,"InChI=1S/C6H3BrF3NO/c7-5-2-1-4(3-11-5)12-6(8,9)10/h1-3H",FC(F)(F)Oc1ccc(Br)nc1,258.49086227671734,False,['888327-36-4'],0.2401931918
POOL-00026809,"InChI=1S/C6H4BrF3O/c7-3-4-1-2-5(11-4)6(8,9)10/h1-2H,3H2",FC(F)(F)c1ccc(CBr)o1,240.22058898601395,False,['17515-77-4'],0.2318911097
POOL-00005501,InChI=1S/C9H5F2NO/c10-7-3-6(4-8(11)5-7)9-1-2-12-13-9/h1-5H,Fc1cc(F)cc(-c2ccno2)c1,391.3079801974957,False,['874800-58-5'],0.2210411314
,,,,,,
POOL-00036951,"InChI=1S/C9H9F3O/c1-6(13)7-3-2-4-8(5-7)9(10,11)12/h2-6,13H,1H3",CC(O)c1cccc(C(F)(F)F)c1,291.1564427443055,False,['454-91-1'],0.215908441
POOL-00011372,"InChI=1S/C9H9F3O/c10-9(11,12)8-3-1-7(2-4-8)5-6-13/h1-4,13H,5-6H2",OCCc1ccc(C(F)(F)F)cc1,263.1834575827649,False,['2968-93-6'],0.2257474392
POOL-00026469,"InChI=1S/C10H11F3O/c1-9(2,14)7-3-5-8(6-4-7)10(11,12)13/h3-6,14H,1-2H3",CC(C)(O)c1ccc(C(F)(F)F)cc1,272.6243750996258,False,['2252-62-2'],0.2615770902
POOL-00006469,"InChI=1S/C9H8F4O/c10-8-2-1-7(9(11,12)13)5-6(8)3-4-14/h1-2,5,14H,3-4H2",OCCc1cc(C(F)(F)F)ccc1F,319.0782598396175,False,['886761-79-1'],0.2141296293
POOL-00030028,"InChI=1S/C7H4F4O/c8-5-2-1-4(3-6(5)12)7(9,10)11/h1-3,12H",Oc1cc(C(F)(F)F)ccc1F,291.9481169757027,False,['141483-15-0'],0.2242286651
POOL-00006984,"InChI=1S/C8H7F3O/c1-5-2-3-6(4-7(5)12)8(9,10)11/h2-4,12H,1H3",Cc1ccc(C(F)(F)F)cc1O,290.8447139279425,False,['1017778-05-0'],0.2153883575
POOL-00026259,"InChI=1S/C7H4F4O/c8-4-1-2-5(6(12)3-4)7(9,10)11/h1-3,12H",Oc1cc(F)ccc1C(F)(F)F,291.9481169757028,False,['243459-91-8'],0.215117654
POOL-00018236,"InChI=1S/C9H7F5O/c1-2-3(15)4-5(10)7(12)9(14)8(13)6(4)11/h3,15H,2H2,1H3",CCC(O)c1c(F)c(F)c(F)c(F)c1F,361.57447310667897,False,['25622-74-6'],0.2364402805
POOL-00014407,"InChI=1S/C8H5F5O/c1-2(14)3-4(9)6(11)8(13)7(12)5(3)10/h2,14H,1H3",CC(O)c1c(F)c(F)c(F)c(F)c1F,345.4797676207678,False,"['830-50-2', '75853-08-6', '7583-08-6']",0.2339189595
POOL-00026489,"InChI=1S/C8H7F3OS/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-4,12H,5H2",OCc1ccc(SC(F)(F)F)cc1,267.7127825957457,False,['56456-52-1'],0.2692176057
POOL-00005494,"InChI=1S/C8H7F3OS/c1-5-4-6(2-3-7(5)12)13-8(9,10)11/h2-4,12H,1H3",Cc1cc(SC(F)(F)F)ccc1O,308.7477157867921,False,['709-96-6'],0.2560351879
POOL-00023082,"InChI=1S/C7H5F3OS/c8-7(9,10)12-6-3-1-5(11)2-4-6/h1-4,11H",Oc1ccc(SC(F)(F)F)cc1,254.34915282664105,False,['461-84-7'],0.2620716077
POOL-00007646,"InChI=1S/C7H4BrF3O/c8-6-2-1-4(12)3-5(6)7(9,10)11/h1-3,12H",Oc1ccc(Br)c(C(F)(F)F)c1,295.1932294735393,False,['320-49-0'],0.2147807927
POOL-00039856,"InChI=1S/C9H6F6O/c10-8(11,12)7(16,9(13,14)15)6-4-2-1-3-5-6/h1-5,16H",OC(c1ccccc1)(C(F)(F)F)C(F)(F)F,338.5022266712539,False,['718-64-9'],0.2237901135
POOL-00029983,"InChI=1S/C9H10F3N/c1-13-6-7-3-2-4-8(5-7)9(10,11)12/h2-5,13H,6H2,1H3",CNCc1cccc(C(F)(F)F)c1,280.43345758276485,False,['90390-07-1'],0.2228179455
POOL-00008085,"InChI=1S/C10H12F3N/c1-14-7-6-8-2-4-9(5-3-8)10(11,12)13/h2-5,14H,6-7H2,1H3",CNCCc1ccc(C(F)(F)F)cc1,276.4137393813849,False,['137069-25-1'],0.2333305698
POOL-00026457,"InChI=1S/C7H11F3O/c8-7(9,10)5-2-1-3-6(11)4-5/h5-6,11H,1-4H2",OC1CCCC(C(F)(F)F)C1,132.13760084411663,False,['454-63-7'],0.2187779768
POOL-00026588,"InChI=1S/C7H11F3O/c8-7(9,10)5-1-3-6(11)4-2-5/h5-6,11H,1-4H2",OC1CCC(C(F)(F)F)CC1,124.13760084411663,False,"['30129-18-1', '75091-93-9', '75091-92-8']",0.2250187893
POOL-00026491,"InChI=1S/C8H8F3NS/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-4H,5,12H2",NCc1ccc(SC(F)(F)F)cc1,267.7127825957457,False,['128273-56-3'],0.2135900435
POOL-00014452,"InChI=1S/C8H15F3O/c1-2-3-4-5-6-7(12)8(9,10)11/h7,12H,2-6H2,1H3",CCCCCCC(O)C(F)(F)F,111.3608253197764,False,['453-43-0'],0.2147288223
POOL-00004808,"InChI=1S/C8H11F3O/c9-8(10,11)7-3-1-2-6(4-7)5-12/h5-7H,1-4H2",O=CC1CCCC(C(F)(F)F)C1,164.17613301301972,False,['1461715-02-5'],0.2303018567
,,,,,,
POOL-00015744,"InChI=1S/C16H11F3O/c17-16(18,19)14-8-4-7-13(11-14)15(20)10-9-12-5-2-1-3-6-12/h1-11H",O=C(C=Cc1ccccc1)c1cccc(C(F)(F)F)c1,627.6702864511819,False,['819792-52-4'],0.2215002037
POOL-00023022,"InChI=1S/C15H11F3O2/c16-15(17,18)13-5-1-4-12(7-13)10-20-14-6-2-3-11(8-14)9-19/h1-9H,10H2",O=Cc1cccc(OCc2cccc(C(F)(F)F)c2)c1,606.0627755569727,False,['343604-08-0'],0.2427573042
POOL-00007644,"InChI=1S/C15H11F3O2/c16-15(17,18)14-8-13(7-6-12(14)9-19)20-10-11-4-2-1-3-5-11/h1-9H,10H2",O=Cc1ccc(OCc2ccccc2)cc1C(F)(F)F,591.8127755569726,False,['678164-31-3'],0.2440633613
POOL-00011664,"InChI=1S/C16H14F3NO/c1-11(12-7-9-13(21-2)10-8-12)20-15-6-4-3-5-14(15)16(17,18)19/h3-10H,1-2H3",COc1ccc(C(C)=Nc2ccccc2C(F)(F)F)cc1,645.3168192622804,False,['853349-93-6'],0.2235605986
POOL-00027233,"InChI=1S/C15H11F3O2/c16-15(17,18)13-3-1-2-12(8-13)10-20-14-6-4-11(9-19)5-7-14/h1-9H,10H2",O=Cc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,588.8127755569727,False,['70627-18-8'],0.2436132513
POOL-00019381,"InChI=1S/C17H15F3O/c1-10-7-11(2)15(12(3)8-10)16(21)13-5-4-6-14(9-13)17(18,19)20/h4-9H,1-3H3",Cc1cc(C)c(C(=O)c2cccc(C(F)(F)F)c2)c(C)c1,676.416787922166,False,['62646-20-2'],0.2309204131
POOL-00028246,"InChI=1S/C15H8F6O/c16-14(17,18)11-6-4-9(5-7-11)13(22)10-2-1-3-12(8-10)15(19,20)21/h1-8H",O=C(c1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1,682.4142395187971,False,['21084-22-0'],0.2208377866
POOL-00021828,"InChI=1S/C14H8F5N/c15-10-9(11(16)13(18)14(19)12(10)17)7-20-6-8-4-2-1-3-5-8/h1-5,7H,6H2",Fc1c(F)c(F)c(C=NCc2ccccc2)c(F)c1F,623.3541058984305,False,['142827-73-4'],0.2330651418
POOL-00027296,"InChI=1S/C14H8F3NS/c15-14(16,17)11-6-7-13(10(8-11)9-18)19-12-4-2-1-3-5-12/h1-8H",N#Cc1cc(C(F)(F)F)ccc1Sc1ccccc1,614.823582787879,False,['52548-95-5'],0.2158870268
,,,,,,
POOL-00032323,"InChI=1S/C15H14FNO2/c1-19-12-8-6-11(7-9-12)10-15(18)17-14-5-3-2-4-13(14)16/h2-9H,10H2,1H3,(H,17,18)",COc1ccc(CC(O)=Nc2ccccc2F)cc1,578.9543750653814,False,['329937-90-8'],0.2155918327
POOL-00016385,"InChI=1S/C13H12FNO2/c1-8-7-12(13(16)17)9(2)15(8)11-5-3-10(14)4-6-11/h3-7H,1-2H3,(H,16,17)",Cc1cc(C(=O)O)c(C)n1-c1ccc(F)cc1,569.8505528187035,False,['519151-74-7'],0.2148335602
POOL-00034988,"InChI=1S/C15H15NO2/c1-11-4-3-5-13(10-11)16-15(17)12-6-8-14(18-2)9-7-12/h3-10H,1-2H3,(H,16,17)",COc1ccc(C(=O)Nc2cccc(C)c2)cc1,546.6749890908637,False,['7464-53-1'],0.2143330432
POOL-00026650,"InChI=1S/C12H10F3NOS/c1-7-10(6-17)18-11(16-7)8-2-4-9(5-3-8)12(13,14)15/h2-5,17H,6H2,1H3",Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1CO,545.4404330479186,False,['317318-96-0'],0.248440423
POOL-00034989,"InChI=1S/C15H15NO2/c1-11-3-7-13(8-4-11)16-15(17)12-5-9-14(18-2)10-6-12/h3-10H,1-2H3,(H,16,17)",COc1ccc(C(O)=Nc2ccc(C)cc2)cc1,541.7112141459353,False,['39192-94-4'],0.2172548351
POOL-00037516,"InChI=1S/C14H10F2O2/c15-11-5-6-12(13(16)8-11)10-3-1-9(2-4-10)7-14(17)18/h1-6,8H,7H2,(H,17,18)",O=C(O)Cc1ccc(-c2ccc(F)cc2F)cc1,576.8479048590729,False,['53591-80-3'],0.2197706175
POOL-00018002,"InChI=1S/C14H10F3NO2/c15-10-5-6-12(17)13(7-10)18-14(19)20-8-9-3-1-2-4-11(9)16/h1-7H,8H2,(H,18,19)",OC(=Nc1cc(F)ccc1F)OCc1ccccc1F,644.0661844366886,False,['198879-58-2'],0.2156700838
POOL-00028106,"InChI=1S/C12H8F3NO2/c13-12(14,15)8-4-1-2-5-9(8)16-11(17)10-6-3-7-18-10/h1-7H,(H,16,17)",O=C(Nc1ccccc1C(F)(F)F)c1ccco1,546.7002080522457,False,['200876-91-1'],0.217596341
POOL-00014029,"InChI=1S/C13H12FNO/c14-11-6-4-10(5-7-11)9-16-13-3-1-2-12(15)8-13/h1-8H,9,15H2",Nc1cccc(OCc2ccc(F)cc2)c1,467.61373962140567,False,['79808-10-9'],0.2225706341
POOL-00014028,"InChI=1S/C13H12FNO/c14-11-4-1-3-10(7-11)9-16-13-6-2-5-12(15)8-13/h1-8H,9,15H2",Nc1cccc(OCc2cccc(F)c2)c1,439.3637396214056,False,['865611-14-9'],0.2253742284
POOL-00020600,"InChI=1S/C15H17NO2/c1-17-14-7-3-12(4-8-14)11-16-13-5-9-15(18-2)10-6-13/h3-10,16H,11H2,1-2H3",COc1ccc(CNc2ccc(OC)cc2)cc1,429.3517175824324,False,['14429-14-2'],0.2471963049
POOL-00033270,"InChI=1S/C14H12O2S/c15-14(16)12-8-4-5-9-13(12)17-10-11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",O=C(O)c1ccccc1SCc1ccccc1,508.6404762859226,False,['1531-80-2'],0.2189943359
POOL-00039116,"InChI=1S/C14H9F3O2/c15-14(16,17)10-7-5-9(6-8-10)11-3-1-2-4-12(11)13(18)19/h1-8H,(H,18,19)",O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,600.8332962041515,False,['84392-17-6'],0.2165504634
POOL-00026284,"InChI=1S/C12H11F3N2OS/c1-17-11(19-8-5-3-2-4-6-8)9(7-18)10(16-17)12(13,14)15/h2-6,18H,7H2,1H3",Cn1nc(C(F)(F)F)c(CO)c1Sc1ccccc1,566.3437394751018,False,['318239-51-9'],0.214330702
POOL-00009866,"InChI=1S/C12H14F3NO2/c13-12(14,15)18-11-3-1-9(2-4-11)17-10-5-7-16-8-6-10/h1-4,10,16H,5-8H2",FC(F)(F)Oc1ccc(OC2CCNCC2)cc1,371.90406717944006,False,['287952-67-4'],0.2527634901
POOL-00022836,"InChI=1S/C13H9F3N2OS/c14-8-5-10(16)11(6-9(8)15)18-12(19)7-20-13-3-1-2-4-17-13/h1-6H,7H2,(H,18,19)",OC(CSc1ccccn1)=Nc1cc(F)c(F)cc1F,635.0134370096608,False,['868256-37-5'],0.2143318632
POOL-00028525,"InChI=1S/C13H10F2N2OS/c14-10-5-4-9(7-11(10)15)17-12(18)8-19-13-3-1-2-6-16-13/h1-7H,8H2,(H,17,18)",OC(CSc1ccccn1)=Nc1ccc(F)c(F)c1,590.4520176636751,False,['380590-86-3'],0.2159203025
POOL-00026680,"InChI=1S/C12H7F3O2S/c13-12(14,15)10-8(6-9(18-10)11(16)17)7-4-2-1-3-5-7/h1-6H,(H,16,17)",O=C(O)c1cc(-c2ccccc2)c(C(F)(F)F)s1,572.7536133684262,False,['208108-76-3'],0.2170041228
,,,,,,
POOL-00037049,"InChI=1S/C9H8F3NO/c1-6-4-2-3-5-7(6)13-8(14)9(10,11)12/h2-5H,1H3,(H,13,14)",Cc1ccccc1N=C(O)C(F)(F)F,357.3198538185693,False,['2727-68-6'],0.2429867448
POOL-00028684,"InChI=1S/C10H10F3NO/c1-7(8-5-3-2-4-6-8)14-9(15)10(11,12)13/h2-7H,1H3,(H,14,15)",CC(N=C(O)C(F)(F)F)c1ccccc1,345.4351754101613,False,['28332-81-2'],0.2427373433
POOL-00038605,"InChI=1S/C10H10F3NO/c1-2-7-3-5-8(6-4-7)14-9(15)10(11,12)13/h3-6H,2H2,1H3,(H,14,15)",CCc1ccc(NC(=O)C(F)(F)F)cc1,342.68028790799787,False,['14618-46-3'],0.2461702062
POOL-00039598,"InChI=1S/C9H8F3NO/c1-6(14)13-8-4-2-7(3-5-8)9(10,11)12/h2-5H,1H3,(H,13,14)",CC(O)=Nc1ccc(C(F)(F)F)cc1,336.06985381856936,False,['349-97-3'],0.2416257398
POOL-00008692,"InChI=1S/C9H7BrF3NO/c10-7-3-1-6(2-4-7)8(15)14-5-9(11,12)13/h1-4H,5H2,(H,14,15)",O=C(NCC(F)(F)F)c1ccc(Br)cc1,347.3702438438907,False,['214261-65-1'],0.2420054399
POOL-00030269,"InChI=1S/C11H12F3NO/c1-8(15-10(16)11(12,13)14)7-9-5-3-2-4-6-9/h2-6,8H,7H2,1H3,(H,15,16)",CC(Cc1ccccc1)N=C(O)C(F)(F)F,359.2424663857148,False,['331-04-4'],0.2442418614
POOL-00039590,"InChI=1S/C9H8F3NO/c1-6(14)13-8-5-3-2-4-7(8)9(10,11)12/h2-5H,1H3,(H,13,14)",CC(O)=Nc1ccccc1C(F)(F)F,353.31985381856936,False,['344-62-7'],0.2532093844
POOL-00021474,"InChI=1S/C8H5BrF3NO/c9-5-3-1-2-4-6(5)13-7(14)8(10,11)12/h1-4H,(H,13,14)",OC(=Nc1ccccc1Br)C(F)(F)F,361.84917883155015,False,['2727-71-1'],0.2440395345
POOL-00039617,"InChI=1S/C8H6F3NO/c9-8(10,11)7(13)12-6-4-2-1-3-5-6/h1-5H,(H,12,13)",OC(=Nc1ccccc1)C(F)(F)F,304.91521978178946,False,['404-24-0'],0.2422541174
POOL-00037205,"InChI=1S/C9H8F3NO2/c1-15-8(14)13-7-4-2-3-6(5-7)9(10,11)12/h2-5H,1H3,(H,13,14)",COC(O)=Nc1cccc(C(F)(F)F)c1,373.8653606097087,False,['18584-93-5'],0.2147618773
POOL-00026436,"InChI=1S/C9H10F3NO/c1-2-13-7-3-5-8(6-4-7)14-9(10,11)12/h3-6,13H,2H2,1H3",CCNc1ccc(OC(F)(F)F)cc1,281.1036953172777,False,['175278-20-3'],0.2275306175
POOL-00024659,"InChI=1S/C9H7BrF3NO/c10-5-8(15)14-7-3-1-2-6(4-7)9(11,12)13/h1-4H,5H2,(H,14,15)",OC(CBr)=Nc1cccc(C(F)(F)F)c1,375.8653606097087,False,['25625-57-4'],0.2418177571
POOL-00042847,"InChI=1S/C8H6F3NO/c9-8(10,11)6-2-1-3-7(4-6)12-5-13/h1-5H,(H,12,13)",OC=Nc1cccc(C(F)(F)F)c1,319.410332279626,False,['657-78-3'],0.2448440158
POOL-00026288,"InChI=1S/C8H8F3NO/c1-12-6-4-2-3-5-7(6)13-8(9,10)11/h2-5,12H,1H3",CNc1ccccc1OC(F)(F)F,284.96278259574564,False,['175278-04-3'],0.2152469756
POOL-00021284,"InChI=1S/C9H7F4NO2/c10-6-3-1-2-4-7(6)14-8(15)16-5-9(11,12)13/h1-4H,5H2,(H,14,15)",OC(=Nc1ccccc1F)OCC(F)(F)F,389.3405296513149,False,['200876-83-1'],0.2148949659
POOL-00020907,"InChI=1S/C8H5F4NO/c1-3(14)13-5-2-4(9)6(10)8(12)7(5)11/h2H,1H3,(H,13,14)",CC(O)=Nc1cc(F)c(F)c(F)c1F,398.8180196606488,False,['16582-88-0'],0.2458539895
POOL-00028343,"InChI=1S/C8H8F3NO/c1-12-6-2-4-7(5-3-6)13-8(9,10)11/h2-5,12H,1H3",CNc1ccc(OC(F)(F)F)cc1,267.7127825957457,False,['41419-59-4'],0.2225747665
POOL-00005293,"InChI=1S/C9H10F3NO/c1-14-8-4-2-7(3-5-8)13-6-9(10,11)12/h2-5,13H,6H2,1H3",COc1ccc(NCC(F)(F)F)cc1,281.1036953172777,False,['62158-95-6'],0.2727369749
POOL-00037040,"InChI=1S/C10H10F3NO2/c1-2-16-9(15)14-8-5-3-4-7(6-8)10(11,12)13/h3-6H,2H2,1H3,(H,14,15)",CCOC(O)=Nc1cccc(C(F)(F)F)c1,387.8956862132586,False,['2354-93-0'],0.2135096983
POOL-00007146,"InChI=1S/C9H10F3NO/c1-13-6-7-3-2-4-8(5-7)14-9(10,11)12/h2-5,13H,6H2,1H3",CNCc1cccc(OC(F)(F)F)c1,298.3536953172777,False,['1187929-30-1'],0.2474901952
POOL-00026479,"InChI=1S/C10H10F3NO2/c1-2-16-9(15)14-8-5-3-7(4-6-8)10(11,12)13/h3-6H,2H2,1H3,(H,14,15)",CCOC(=O)Nc1ccc(C(F)(F)F)cc1,359.322045739688,False,['23794-73-2'],0.2151302482
POOL-00043233,"InChI=1S/C10H11F3N2O/c1-15(2)9(16)14-8-5-3-4-7(6-8)10(11,12)13/h3-6H,1-2H3,(H,14,16)",CN(C)C(O)=Nc1cccc(C(F)(F)F)c1,399.2957698029686,False,['2164-17-2'],0.2454691238
POOL-00042523,"InChI=1S/C10H10F3NO2/c1-2-16-8-5-3-7(4-6-8)14-9(15)10(11,12)13/h3-6H,2H2,1H3,(H,14,15)",CCOc1ccc(NC(=O)C(F)(F)F)cc1,359.322045739688,False,['457-53-4'],0.2161844063
POOL-00036419,"InChI=1S/C9H8F3NO2/c1-15-7-4-2-6(3-5-7)13-8(14)9(10,11)12/h2-5H,1H3,(H,13,14)",COc1ccc(NC(=O)C(F)(F)F)cc1,345.3702438438907,False,['332-34-3'],0.2190586666
POOL-00020745,"InChI=1S/C9H7F4NO2/c10-6-2-1-3-7(4-6)14-8(15)16-5-9(11,12)13/h1-4H,5H2,(H,14,15)",OC(=Nc1cccc(F)c1)OCC(F)(F)F,389.3405296513149,False,['200876-84-2'],0.2186738329
POOL-00016391,"InChI=1S/C12H14F3NO/c1-8(2)11(17)16-7-9-3-5-10(6-4-9)12(13,14)15/h3-6,8H,7H2,1-2H3,(H,16,17)",CC(C)C(O)=NCc1ccc(C(F)(F)F)cc1,393.206922580797,False,['284463-81-6'],0.2574025829
POOL-00025237,"InChI=1S/C5H4BrF3N2/c1-2-3(6)4(11-10-2)5(7,8)9/h1H3,(H,10,11)",Cc1[nH]nc(C(F)(F)F)c1Br,265.1815133684728,False,['60061-68-9'],0.2429890737
,,,,,,
POOL-00011242,"InChI=1S/C7H3BrF2O2/c8-4-1-3(9)2-5(10)6(4)7(11)12/h1-2H,(H,11,12)",O=C(O)c1c(F)cc(F)cc1Br,315.173415200434,False,['651026-99-2'],0.2188156128
POOL-00005163,"InChI=1S/C8H6BrFO2/c9-8-5(4-7(11)12)2-1-3-6(8)10/h1-3H,4H2,(H,11,12)",O=C(O)Cc1cccc(F)c1Br,311.92621196610224,False,['958454-33-6'],0.2192284321
POOL-00007788,"InChI=1S/C7H3BrF2O2/c8-5-3(7(11)12)1-2-4(9)6(5)10/h1-2H,(H,11,12)",O=C(O)c1ccc(F)c(F)c1Br,338.423415200434,False,['170108-05-1'],0.2174201018
POOL-00021961,"InChI=1S/C8H6BrFO2/c9-7-4-6(10)2-1-5(7)3-8(11)12/h1-2,4H,3H2,(H,11,12)",O=C(O)Cc1ccc(F)cc1Br,311.92621196610224,False,['61150-59-2'],0.2181105102
POOL-00014865,"InChI=1S/C7H4BrFO2/c8-5-1-4(3-10)7(11)2-6(5)9/h1-3,11H",O=Cc1cc(Br)c(F)cc1O,298.73720227422257,False,['399-00-8'],0.2202008306
POOL-00004225,"InChI=1S/C9H8F2O2/c10-9(11)7-3-1-2-6(4-7)5-8(12)13/h1-4,9H,5H2,(H,12,13)",O=C(O)Cc1cccc(C(F)F)c1,310.2379407824653,False,['1000547-15-8'],0.2168967455
POOL-00021738,"InChI=1S/C8H6BrFO2/c9-6-3-5(4-8(11)12)1-2-7(6)10/h1-3H,4H2,(H,11,12)",O=C(O)Cc1ccc(F)c(Br)c1,311.92621196610224,False,['194019-11-9'],0.2240378464
POOL-00006720,"InChI=1S/C7H4BrFO2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H",O=Cc1cc(F)c(O)c(Br)c1,275.4872022742226,False,['185345-46-4'],0.2198470998
POOL-00011695,"InChI=1S/C8H5F3O2/c1-3-6(10)4(8(12)13)2-5(9)7(3)11/h2H,1H3,(H,12,13)",Cc1c(F)c(F)cc(C(=O)O)c1F,374.1421555222324,False,['112822-85-2'],0.2190009381
POOL-00034247,"InChI=1S/C7H4BrFO2/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3H,(H,10,11)",O=C(O)c1cccc(F)c1Br,298.4920897763861,False,['132715-69-6'],0.2179535564
POOL-00034251,"InChI=1S/C7H4BrFO2/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,(H,10,11)",O=C(O)c1ccc(Br)cc1F,298.492089776386,False,['112704-79-7'],0.2206196069
POOL-00010896,"InChI=1S/C7H2BrF3O2/c8-2-1-3(9)5(10)6(11)4(2)7(12)13/h1H,(H,12,13)",O=C(O)c1c(Br)cc(F)c(F)c1F,378.4906710678291,False,['530145-53-0'],0.2179605249
POOL-00026569,"InChI=1S/C7H4BrFO2/c8-5-1-4(3-10)7(11)6(9)2-5/h1-3,11H",O=Cc1cc(Br)cc(F)c1O,298.73720227422257,False,['251300-28-4'],0.2213554366
POOL-00042676,"InChI=1S/C7H5BrO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)",O=C(O)c1cccc(Br)c1,257.53794892648057,False,['585-76-2'],0.2165976706
POOL-00043631,"InChI=1S/C8H7BrO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,5H2,(H,10,11)",O=C(O)c1ccc(CBr)cc1,253.2994975838911,False,['6232-88-8'],0.2162721798
POOL-00026292,"InChI=1S/C9H7F3O2/c1-5-6(8(13)14)3-2-4-7(5)9(10,11)12/h2-4H,1H3,(H,13,14)",Cc1c(C(=O)O)cccc1C(F)(F)F,368.8100830822238,False,['62089-35-4'],0.2180067771
POOL-00003965,"InChI=1S/C8H6BrFO2/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3H,4H2,(H,11,12)",O=C(O)Cc1ccc(Br)c(F)c1,311.92621196610224,False,['942282-40-8'],0.2155045119
POOL-00026294,"InChI=1S/C9H7F3O2/c1-5-2-3-6(8(13)14)4-7(5)9(10,11)12/h2-4H,1H3,(H,13,14)",Cc1ccc(C(=O)O)cc1C(F)(F)F,368.8100830822238,False,['261952-01-6'],0.2192404581
POOL-00006816,"InChI=1S/C7H3BrF2O2/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2H,(H,11,12)",O=C(O)c1ccc(Br)c(F)c1F,338.423415200434,False,['194804-91-6'],0.2204175897
POOL-00031986,"InChI=1S/C8H4F4O2/c9-4-1-2-5(7(13)14)6(3-4)8(10,11)12/h1-3H,(H,13,14)",O=C(O)c1ccc(F)cc1C(F)(F)F,370.0942955973681,False,['141179-72-8'],0.2190954117
POOL-00022334,"InChI=1S/C8H6BrFO2/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3H,4H2,(H,11,12)",O=C(O)Cc1cc(Br)ccc1F,311.92621196610224,False,['883514-21-4'],0.2240485218
POOL-00042519,"InChI=1S/C8H5F3O2/c9-8(10,11)6-3-1-5(2-4-6)7(12)13/h1-4H,(H,12,13)",O=C(O)c1ccc(C(F)(F)F)cc1,313.15617847985413,False,['455-24-3'],0.2225165035
POOL-00026198,"InChI=1S/C8H6BrFO2/c9-7-2-1-6(10)3-5(7)4-8(11)12/h1-3H,4H2,(H,11,12)",O=C(O)Cc1cc(F)ccc1Br,311.92621196610224,False,['739336-26-6'],0.218164107
POOL-00027743,"InChI=1S/C8H6F2O2S/c9-8(10)13-6-4-2-1-3-5(6)7(11)12/h1-4,8H,(H,11,12)",O=C(O)c1ccccc1SC(F)F,314.76726579544606,False,['79676-56-5'],0.2192636188
