ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00029238,"InChI=1S/C15H9F6NO/c16-14(17,18)10-4-6-12(7-5-10)22-13(23)9-2-1-3-11(8-9)15(19,20)21/h1-8H,(H,22,23)",O=C(Nc1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1,703.1424203241223,False,['195371-89-2'],0.1589440453
POOL-00007644,"InChI=1S/C15H11F3O2/c16-15(17,18)14-8-13(7-6-12(14)9-19)20-10-11-4-2-1-3-5-11/h1-9H,10H2",O=Cc1ccc(OCc2ccccc2)cc1C(F)(F)F,591.8127755569726,False,['678164-31-3'],0.1560381536
POOL-00037445,"InChI=1S/C15H11F3O2S/c16-15(17,18)11-6-7-13(12(8-11)14(19)20)21-9-10-4-2-1-3-5-10/h1-8H,9H2,(H,19,20)",O=C(O)c1cc(C(F)(F)F)ccc1SCc1ccccc1,639.1121439954974,False,['24156-14-7'],0.1469728531
POOL-00018728,"InChI=1S/C16H14F3NOS/c1-11-2-8-14(9-3-11)22-10-15(21)20-13-6-4-12(5-7-13)16(17,18)19/h2-9H,10H2,1H3,(H,20,21)",Cc1ccc(SCC(=O)Nc2ccc(C(F)(F)F)cc2)cc1,635.9356489939471,False,['755015-57-7'],0.1513491436
POOL-00026478,"InChI=1S/C15H9F6NO/c16-14(17,18)10-3-1-9(2-4-10)13(23)22-12-7-5-11(6-8-12)15(19,20)21/h1-8H,(H,22,23)",OC(=Nc1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,698.7323399614262,False,['195371-90-5'],0.1578763335
POOL-00027233,"InChI=1S/C15H11F3O2/c16-15(17,18)13-3-1-2-12(8-13)10-20-14-6-4-11(9-19)5-7-14/h1-9H,10H2",O=Cc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,588.8127755569727,False,['70627-18-8'],0.1554310738
POOL-00020662,"InChI=1S/C14H13F4NO2/c15-5-6-21-13(20)7-11(14(16,17)18)10-8-19-12-4-2-1-3-9(10)12/h1-4,8,11,19H,5-7H2",O=C(CC(c1c[nH]c2ccccc12)C(F)(F)F)OCCF,620.7066872808778,False,['184535-76-0'],0.1501674315
POOL-00027296,"InChI=1S/C14H8F3NS/c15-14(16,17)11-6-7-13(10(8-11)9-18)19-12-4-2-1-3-5-12/h1-8H",N#Cc1cc(C(F)(F)F)ccc1Sc1ccccc1,614.823582787879,False,['52548-95-5'],0.145259182
POOL-00016398,"InChI=1S/C16H13BrF3NO/c17-13-5-1-11(2-6-13)15(22)9-10-21-14-7-3-12(4-8-14)16(18,19)20/h1-8,21H,9-10H2",O=C(CCNc1ccc(C(F)(F)F)cc1)c1ccc(Br)cc1,635.9356489939471,False,['477334-28-4'],0.1465481484
POOL-00016702,"InChI=1S/C13H10F4N2O2/c1-2-21-12(20)8-7-18-19(11(8)13(15,16)17)10-6-4-3-5-9(10)14/h3-7H,2H2,1H3",CCOC(=O)c1cnn(-c2ccccc2F)c1C(F)(F)F,664.431138288576,False,['618070-61-4'],0.1436672245
POOL-00034536,"InChI=1S/C15H19F3N2O/c1-10-5-3-6-11(2)20(10)14(21)19-13-8-4-7-12(9-13)15(16,17)18/h4,7-11H,3,5-6H2,1-2H3,(H,19,21)",CC1CCCC(C)N1C(O)=Nc1cccc(C(F)(F)F)c1,517.895169364729,False,['60464-97-3'],0.1512638332
POOL-00024355,"InChI=1S/C17H13F6NO/c18-16(19,20)13-8-6-12(7-9-13)15(25)24-14(17(21,22)23)10-11-4-2-1-3-5-11/h1-9,14H,10H2,(H,24,25)",O=C(NC(Cc1ccccc1)C(F)(F)F)c1ccc(C(F)(F)F)cc1,706.6581978515186,False,['304458-39-7'],0.1494282613
POOL-00025315,"InChI=1S/C14H12F3NO2S/c1-3-20-13(19)11-8(2)18-12(21-11)9-4-6-10(7-5-9)14(15,16)17/h4-7H,3H2,1-2H3",CCOC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,647.2289982134403,False,['175277-03-9'],0.1452613713
POOL-00026603,"InChI=1S/C13H11F3N2O2/c1-2-20-12(19)10-8-17-18(11(10)13(14,15)16)9-6-4-3-5-7-9/h3-8H,2H2,1H3",CCOC(=O)c1cnn(-c2ccccc2)c1C(F)(F)F,605.8239839121023,False,['112055-34-2'],0.1434323044
POOL-00002394,"InChI=1S/C14H10BrF3O3/c1-2-20-13(19)10-7-11(21-12(10)14(16,17)18)8-3-5-9(15)6-4-8/h3-7H,2H2,1H3",CCOC(=O)c1cc(-c2ccc(Br)cc2)oc1C(F)(F)F,644.4741107112768,False,['1357626-72-2'],0.1519542783
POOL-00028246,"InChI=1S/C15H8F6O/c16-14(17,18)11-6-4-9(5-7-11)13(22)10-2-1-3-12(8-10)15(19,20)21/h1-8H",O=C(c1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1,682.4142395187971,False,['21084-22-0'],0.1463419309
POOL-00034535,"InChI=1S/C14H17F3N2O/c1-10-4-3-7-19(9-10)13(20)18-12-6-2-5-11(8-12)14(15,16)17/h2,5-6,8,10H,3-4,7,9H2,1H3,(H,18,20)",CC1CCCN(C(O)=Nc2cccc(C(F)(F)F)c2)C1,499.43753753501954,False,['60464-96-2'],0.1503234506
POOL-00023027,"InChI=1S/C14H14F3NO2/c1-2-20-13(19)7-11(14(15,16)17)10-8-18-12-6-4-3-5-9(10)12/h3-6,8,11,18H,2,7H2,1H3",CCOC(=O)CC(c1c[nH]c2ccccc12)C(F)(F)F,603.7299775440496,False,['156306-36-4'],0.1494595831
POOL-00026284,"InChI=1S/C12H11F3N2OS/c1-17-11(19-8-5-3-2-4-6-8)9(7-18)10(16-17)12(13,14)15/h2-6,18H,7H2,1H3",Cn1nc(C(F)(F)F)c(CO)c1Sc1ccccc1,566.3437394751018,False,['318239-51-9'],0.1458591127
POOL-00028070,"InChI=1S/C18H18F3NO2/c1-12(2)15-8-3-4-9-16(15)24-11-17(23)22-14-7-5-6-13(10-14)18(19,20)21/h3-10,12H,11H2,1-2H3,(H,22,23)",CC(C)c1ccccc1OCC(O)=Nc1cccc(C(F)(F)F)c1,724.1989667667752,False,['5744-15-0'],0.1432377241
POOL-00023859,"InChI=1S/C12H10F7NO/c13-10(14,11(15,16)12(17,18)19)7-20-9(21)6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,20,21)",OC(Cc1ccccc1)=NCC(F)(F)C(F)(F)C(F)(F)F,496.0774477622068,False,['304458-25-1'],0.1478924449
POOL-00028622,"InChI=1S/C16H15FO3/c1-2-19-16-9-13(10-18)5-8-15(16)20-11-12-3-6-14(17)7-4-12/h3-10H,2,11H2,1H3",CCOc1cc(C=O)ccc1OCc1ccc(F)cc1,578.7758981375017,False,['352455-50-6'],0.1535589037
POOL-00037787,"InChI=1S/C15H10F6N2/c16-14(17,18)10-3-1-5-12(7-10)22-9-23-13-6-2-4-11(8-13)15(19,20)21/h1-9H,(H,22,23)",FC(F)(F)c1cccc(N=CNc2cccc(C(F)(F)F)c2)c1,703.5986688980879,False,['16659-14-6'],0.1466838214
POOL-00022654,"InChI=1S/C13H12F3NO2/c1-7-10(8-5-3-4-6-9(8)17-7)11(12(18)19-2)13(14,15)16/h3-6,11,17H,1-2H3",COC(=O)C(c1c(C)[nH]c2ccccc12)C(F)(F)F,615.8661217265973,False,['252729-32-1'],0.1466565431
POOL-00034088,"InChI=1S/C14H17F3N2O/c15-14(16,17)11-5-4-6-12(9-11)18-13(20)10-19-7-2-1-3-8-19/h4-6,9H,1-3,7-8,10H2,(H,18,20)",OC(CN1CCCCC1)=Nc1cccc(C(F)(F)F)c1,479.5525143971806,False,['793-15-7'],0.144601742
POOL-00024469,"InChI=1S/C15H12F2O2S/c16-12-5-1-10(2-6-12)15(20-9-14(18)19)11-3-7-13(17)8-4-11/h1-8,15H,9H2,(H,18,19)",O=C(O)CSC(c1ccc(F)cc1)c1ccc(F)cc1,536.3274380634631,False,['90212-81-0'],0.1463413518
POOL-00020456,"InChI=1S/C15H8F6OS/c16-8-3-1-7(2-4-8)9(22)5-6-23-15-13(20)11(18)10(17)12(19)14(15)21/h1-4H,5-6H2",O=C(CCSc1c(F)c(F)c(F)c(F)c1F)c1ccc(F)cc1,715.6177006909609,False,['892162-91-3'],0.1449655892
POOL-00021920,"InChI=1S/C12H8F7NO/c13-10(14,11(15,16)12(17,18)19)9(21)20-6-5-7-3-1-2-4-8(7)20/h1-4H,5-6H2",O=C(N1CCc2ccccc21)C(F)(F)C(F)(F)C(F)(F)F,566.9695238548447,False,['543708-46-9'],0.1527502244
POOL-00022628,"InChI=1S/C11H7BrF4N2/c1-4-3-5(2)18(17-4)11-9(15)7(13)6(12)8(14)10(11)16/h3H,1-2H3",Cc1cc(C)n(-c2c(F)c(F)c(Br)c(F)c2F)n1,607.453942217544,False,['1004018-33-0'],0.1484487048
POOL-00001627,"InChI=1S/C13H15F3N2O/c1-12(2,3)10-7-19-11(18-10)9-5-4-8(6-17-9)13(14,15)16/h4-6,10H,7H2,1-3H3",CC(C)(C)C1COC(c2ccc(C(F)(F)F)cn2)=N1,486.0951727578499,False,['2306290-74-2'],0.154004429
POOL-00026604,"InChI=1S/C15H15BrF3NO/c1-2-3-6-21-13-8-14(15(17,18)19)20-12-5-4-10(9-16)7-11(12)13/h4-5,7-8H,2-3,6,9H2,1H3",CCCCOc1cc(C(F)(F)F)nc2ccc(CBr)cc12,628.0802188215686,False,['680211-85-2'],0.1450868268
POOL-00024678,"InChI=1S/C13H6F7NO2S/c14-11(15,12(16,17)18)13(19,20)24-8-3-1-2-7(6-8)21-9(22)4-5-10(21)23/h1-6H",O=C1C=CC(=O)N1c1cccc(SC(F)(F)C(F)(F)C(F)(F)F)c1,696.516915260425,False,['314279-08-8'],0.1430239636
POOL-00020163,"InChI=1S/C11H8F7NO/c1-6(20)19-8-4-2-7(3-5-8)9(12,13)10(14,15)11(16,17)18/h2-5H,1H3,(H,19,20)",CC(O)=Nc1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1,500.49807956100005,False,['199530-73-9'],0.1558628154
POOL-00009882,"InChI=1S/C13H11F9O/c14-10(15,11(16,17)12(18,19)13(20,21)22)6-5-8-1-3-9(7-23)4-2-8/h1-4,23H,5-7H2",OCc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,519.2418860763355,False,['892154-66-4'],0.1465672121
POOL-00031013,"InChI=1S/C12H6F6N2/c13-11(14,15)7-1-3-9(19-5-7)10-4-2-8(6-20-10)12(16,17)18/h1-6H",FC(F)(F)c1ccc(-c2ccc(C(F)(F)F)cn2)nc1,527.8299917401328,False,['142946-80-3'],0.1511821527
POOL-00009438,"InChI=1S/C15H21F3O3S/c1-13(2,3)10-7-11(14(4,5)6)9-12(8-10)21-22(19,20)15(16,17)18/h7-9H,1-6H3",CC(C)(C)c1cc(OS(=O)(=O)C(F)(F)F)cc(C(C)(C)C)c1,615.8309622273882,False,['155064-25-8'],0.1436599562
POOL-00009902,"InChI=1S/C12H9F9OS/c13-9(14,10(15,16)11(17,18)12(19,20)21)5-6-23-8-3-1-7(22)2-4-8/h1-4,22H,5-6H2",Oc1ccc(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,524.3280524035159,False,['892155-14-5'],0.1444397086
POOL-00011262,"InChI=1S/C12H16F3O3P/c1-3-17-19(16,18-4-2)9-10-6-5-7-11(8-10)12(13,14)15/h5-8H,3-4,9H2,1-2H3",CCOP(=O)(Cc1cccc(C(F)(F)F)c1)OCC,449.7779846104439,False,['146780-08-7'],0.1513406697
POOL-00009800,"InChI=1S/C12H16F3O3P/c1-3-17-19(16,18-4-2)9-10-5-7-11(8-6-10)12(13,14)15/h5-8H,3-4,9H2,1-2H3",CCOP(=O)(Cc1ccc(C(F)(F)F)cc1)OCC,432.5279846104439,False,['99578-68-4'],0.1536327229
POOL-00037859,"InChI=1S/C19H22F4O3/c1-9(2)6-12-13(19(12,3)4)18(24)26-8-11-16(22)14(20)10(7-25-5)15(21)17(11)23/h6,12-13H,7-8H2,1-5H3",COCc1c(F)c(F)c(COC(=O)C2C(C=C(C)C)C2(C)C)c(F)c1F,722.6365074545065,False,['271241-14-6'],0.1486890142
POOL-00031383,"InChI=1S/C16H26F7NO/c1-2-3-4-5-6-7-8-9-10-11-12-24-13(25)14(17,18)15(19,20)16(21,22)23/h2-12H2,1H3,(H,24,25)",CCCCCCCCCCCCN=C(O)C(F)(F)C(F)(F)C(F)(F)F,394.4346943421803,False,['2284-51-7'],0.1445853599
POOL-00018022,"InChI=1S/C20H20F2O2S2/c21-17-5-1-15(2-6-17)19(23)9-11-25-13-14-26-12-10-20(24)16-3-7-18(22)8-4-16/h1-8H,9-14H2",O=C(CCSCCSCCC(=O)c1ccc(F)cc1)c1ccc(F)cc1,652.0959696931446,False,['882748-94-9'],0.1532642995
POOL-00017955,"InChI=1S/C20H31F2NOS/c1-2-3-4-5-6-7-8-9-10-11-14-25-16-20(24)23-19-13-12-17(21)15-18(19)22/h12-13,15H,2-11,14,16H2,1H3,(H,23,24)",CCCCCCCCCCCCSCC(O)=Nc1ccc(F)cc1F,508.4695623970266,False,['331461-63-3'],0.1495245013
,,,,,,
POOL-00010727,"InChI=1S/C10H8F3NO/c1-15-9-4-6-2-3-14-8(6)5-7(9)10(11,12)13/h2-5,14H,1H3",COc1cc2cc[nH]c2cc1C(F)(F)F,486.8634247617901,False,['178896-78-1'],0.1597173685
POOL-00014889,"InChI=1S/C9H6F3NO/c10-9(11,12)6-3-1-2-5-4-7(14)13-8(5)6/h1-3H,4H2,(H,13,14)",OC1=Nc2c(cccc2C(F)(F)F)C1,409.00836068185725,False,['56341-40-3'],0.1554046033
POOL-00030379,"InChI=1S/C9H7NOS/c1-6(11)9-10-7-4-2-3-5-8(7)12-9/h2-5H,1H3",CC(=O)c1nc2ccccc2s1,399.7760853370335,False,['1629-78-3'],0.166261639
POOL-00022907,"InChI=1S/C9H6F3NO/c10-9(11,12)6-1-2-7-5(3-6)4-8(14)13-7/h1-3H,4H2,(H,13,14)",O=C1Cc2cc(C(F)(F)F)ccc2N1,397.53380714550445,False,['71293-62-4'],0.1595180931
POOL-00012408,"InChI=1S/C10H6F3N/c11-10(12,13)8-5-1-3-7-4-2-6-14-9(7)8/h1-6H",FC(F)(F)c1cccc2cccnc12,456.8689186549684,False,['317-57-7'],0.146387124
POOL-00035627,"InChI=1S/C10H6F3NO/c11-10(12,13)7-3-1-2-6-8(15)4-5-14-9(6)7/h1-5H,(H,14,15)",Oc1ccnc2c(C(F)(F)F)cccc12,507.4839272222681,False,"['23779-96-6', '93919-57-4']",0.1684212387
POOL-00013564,"InChI=1S/C8H4F3NS/c1-3-12-7-6(11)4(9)2-5(10)8(7)13-3/h2H,1H3",Cc1nc2c(F)c(F)cc(F)c2s1,477.6841418247956,False,['159790-13-3'],0.1516081531
POOL-00006725,InChI=1S/C9H5BrFN/c10-9-4-1-6-5-7(11)2-3-8(6)12-9/h1-5H,Fc1ccc2nc(Br)ccc2c1,386.5480911891211,False,['159870-91-4'],0.1533717022
POOL-00015306,"InChI=1S/C9H5F3N2O/c10-9(11,12)7(15)6-4-14-8-5(6)2-1-3-13-8/h1-4H,(H,13,14)",O=C(c1c[nH]c2ncccc12)C(F)(F)F,515.2969683118322,False,['860651-18-9'],0.150070218
POOL-00037576,"InChI=1S/C9H6F4N2/c10-7(9(11,12)13)8-14-5-3-1-2-4-6(5)15-8/h1-4,7H,(H,14,15)",FC(c1nc2ccccc2[nH]1)C(F)(F)F,441.1622344144353,False,['41185-74-4'],0.1694309657
POOL-00003650,InChI=1S/C8H4BrNO2/c9-6-1-5-2-7(4-11)12-8(5)10-3-6/h1-4H,O=Cc1cc2cc(Br)cnc2o1,435.5505228478508,False,['1299607-73-0'],0.1542922762
POOL-00010886,"InChI=1S/C9H6F3N/c10-9(11,12)8-5-6-3-1-2-4-7(6)13-8/h1-5,13H",FC(F)(F)c1cc2ccccc2[nH]1,394.59758915772335,False,['51310-54-4'],0.1589751547
POOL-00007261,"InChI=1S/C10H5BrF3N/c11-8-4-5-15-9-6(8)2-1-3-7(9)10(12,13)14/h1-5H",FC(F)(F)c1cccc2c(Br)ccnc12,507.4839272222681,False,['260973-10-2'],0.1457041283
POOL-00042637,InChI=1S/C11H7NS/c13-8-12-11-7-3-5-9-4-1-2-6-10(9)11/h1-7H,S=C=Nc1cccc2ccccc12,478.91919040655375,False,"['551-06-4', '29962-76-3']",0.1471174589
POOL-00010785,"InChI=1S/C10H10F3NO/c11-10(12,13)15-8-3-4-9-7(6-8)2-1-5-14-9/h3-4,6,14H,1-2,5H2",FC(F)(F)Oc1ccc2c(c1)CCCN2,362.1754004058344,False,['212695-44-8'],0.153928672
POOL-00006215,"InChI=1S/C10H6BrF2N/c1-5-2-8(11)7-3-6(12)4-9(13)10(7)14-5/h2-4H,1H3",Cc1cc(Br)c2cc(F)cc(F)c2n1,463.6884246991103,False,['1189106-86-2'],0.1521850632
POOL-00003468,InChI=1S/C8H4BrNO2/c9-5-1-8-7(10-3-5)2-6(4-11)12-8/h1-4H,O=Cc1cc2ncc(Br)cc2o1,435.5505228478508,False,['1171920-28-7'],0.1518736826
POOL-00007298,"InChI=1S/C8H5F3N2/c9-8(10,11)6-1-2-7-5(3-6)4-12-13-7/h1-4H,(H,12,13)",FC(F)(F)c1ccc2[nH]ncc2c1,430.12691417070425,False,['885271-64-7'],0.1703275667
POOL-00006141,"InChI=1S/C8H5F3N2/c9-8(10,11)6-2-1-4-13-5-3-12-7(6)13/h1-5H",FC(F)(F)c1cccn2ccnc12,430.12691417070425,False,['944580-98-7'],0.1427887158
POOL-00030134,"InChI=1S/C9H7F3N2O/c1-15-5-2-3-6-7(4-5)14-8(13-6)9(10,11)12/h2-4H,1H3,(H,13,14)",COc1ccc2nc(C(F)(F)F)[nH]c2c1,489.5533806976829,False,['3671-65-6'],0.1432500697
POOL-00026460,"InChI=1S/C9H6F3N/c10-9(11,12)7-2-1-6-3-4-13-8(6)5-7/h1-5,13H",FC(F)(F)c1ccc2cc[nH]c2c1,427.59758915772346,False,['13544-43-9'],0.160737735
POOL-00031382,"InChI=1S/C11H8F3NO/c1-6-5-9(16)7-3-2-4-8(10(7)15-6)11(12,13)14/h2-5H,1H3,(H,15,16)",Cc1cc(O)c2cccc(C(F)(F)F)c2n1,548.656351720515,False,['140908-88-9'],0.1676537104
POOL-00032592,InChI=1S/C8H5NOS/c10-5-8-9-6-3-1-2-4-7(6)11-8/h1-5H,O=Cc1nc2ccccc2s1,360.6463177042102,False,"['6639-57-2', '82493-25-2']",0.1689382096
POOL-00029619,"InChI=1S/C9H4F3NO2/c10-9(11,12)8-13-6-4-2-1-3-5(6)7(14)15-8/h1-4H",O=c1oc(C(F)(F)F)nc2ccccc12,559.0213915963163,False,['16062-71-8'],0.1559802334
POOL-00026401,"InChI=1S/C9H3F4NO/c10-5-4-3(2-15)1-14-9(4)8(13)7(12)6(5)11/h1-2,14H",O=Cc1c[nH]c2c(F)c(F)c(F)c(F)c12,560.9730656215303,False,['30683-38-6'],0.1630808371
POOL-00015873,"InChI=1S/C11H13NO2/c1-14-9-5-6-10-8(7-9)3-2-4-11(10)12-13/h5-7,13H,2-4H2,1H3",COc1ccc2c(c1)CCCC2=NO,371.5503227966847,False,['54951-36-9'],0.1454637953
POOL-00006754,"InChI=1S/C10H5BrF3N/c11-8-3-4-15-9-2-1-6(5-7(8)9)10(12,13)14/h1-5H",FC(F)(F)c1ccc2nccc(Br)c2c1,507.4839272222681,False,['1070879-32-1'],0.1468629291
POOL-00009745,"InChI=1S/C10H5BrF3N/c11-8-3-4-15-9-5-6(10(12,13)14)1-2-7(8)9/h1-5H",FC(F)(F)c1ccc2c(Br)ccnc2c1,507.4839272222681,False,['89446-67-3'],0.1464231837
POOL-00025329,"InChI=1S/C10H5F4NO/c11-6-3-1-2-5-7(16)4-8(10(12,13)14)15-9(5)6/h1-4H,(H,15,16)",Oc1cc(C(F)(F)F)nc2c(F)cccc12,550.2457060788151,False,"['31009-31-1', '587885-86-7']",0.1717367973
POOL-00036607,"InChI=1S/C8H5F3N2S/c9-8(10,11)4-2-1-3-5-6(4)13-7(12)14-5/h1-3H,(H2,12,13)",N=c1[nH]c2c(C(F)(F)F)cccc2s1,523.1012929492241,False,['60388-36-5'],0.1455999137
POOL-00043444,"InChI=1S/C8H4BrF3N2/c9-4-1-2-5-6(3-4)14-7(13-5)8(10,11)12/h1-3H,(H,13,14)",FC(F)(F)c1nc2ccc(Br)cc2[nH]1,474.8813943977679,False,['3671-60-1'],0.1625637806
POOL-00024898,"InChI=1S/C11H10FNO2/c1-2-15-11(14)10-6-7-5-8(12)3-4-9(7)13-10/h3-6,13H,2H2,1H3",CCOC(=O)c1cc2cc(F)ccc2[nH]1,504.2572725125965,False,['348-36-7'],0.1507969606
POOL-00034874,"InChI=1S/C10H7F3N2O/c11-10(12,13)8(16)5-9-14-6-3-1-2-4-7(6)15-9/h1-4H,5H2,(H,14,15)",O=C(Cc1nc2ccccc2[nH]1)C(F)(F)F,497.088818095871,False,['782-55-8'],0.1453330306
POOL-00008783,"InChI=1S/C8H3BrF3NS/c9-7-13-5-2-1-4(8(10,11)12)3-6(5)14-7/h1-3H",FC(F)(F)c1ccc2nc(Br)sc2c1,476.8813943977679,False,['898748-23-7'],0.1557905678
POOL-00031293,"InChI=1S/C9H6F3NO/c10-9(11,12)6-2-1-5-3-8(14)13-7(5)4-6/h1-2,4H,3H2,(H,13,14)",OC1=Nc2cc(C(F)(F)F)ccc2C1,409.00836068185725,False,['1735-89-3'],0.1519161488
POOL-00032172,"InChI=1S/C8H7NOS/c1-5-9-7-4-6(10)2-3-8(7)11-5/h2-4,10H,1H3",Cc1nc2cc(O)ccc2s1,393.8914302020468,False,['68867-14-1'],0.1580087821
POOL-00007029,InChI=1S/C9H5Br2N/c10-7-2-3-8-6(5-7)1-4-9(11)12-8/h1-5H,Brc1ccc2nc(Br)ccc2c1,384.5480911891211,False,['77514-31-9'],0.1643968753
POOL-00042705,InChI=1S/C9H6N2O2/c12-11(13)9-5-1-4-8-7(9)3-2-6-10-8/h1-6H,O=[N+]([O-])c1cccc2ncccc12,462.6262845243794,False,['607-34-1'],0.1436768817
POOL-00027758,"InChI=1S/C7H5BrN2S/c8-4-2-1-3-5-6(4)10-7(9)11-5/h1-3H,(H2,9,10)",N=c1[nH]c2c(Br)cccc2s1,442.88245407860506,False,['20358-02-5'],0.1446008515
POOL-00043148,"InChI=1S/C10H9F3N2/c1-5-3-7-8(4-6(5)2)15-9(14-7)10(11,12)13/h3-4H,1-2H3,(H,14,15)",Cc1cc2nc(C(F)(F)F)[nH]c2cc1C,472.0972373716124,False,['1799-79-7'],0.163705944
POOL-00031300,"InChI=1S/C8H4F3NS/c9-8(10,11)7-12-5-3-1-2-4-6(5)13-7/h1-4H",FC(F)(F)c1nc2ccccc2s1,399.12691417070414,False,['14468-40-7'],0.1468416756
POOL-00043079,"InChI=1S/C8H8N2S/c1-5-3-2-4-6-7(5)10-8(9)11-6/h2-4H,1H3,(H2,9,10)",Cc1cccc2sc(=N)[nH]c12,438.5339385330083,False,['1477-42-5'],0.1463175575
POOL-00009496,"InChI=1S/C7H4F2N2S/c8-3-1-2-4(9)6-5(3)11-7(10)12-6/h1-2H,(H2,10,11)",N=c1[nH]c2c(F)ccc(F)c2s1,443.60229983295,False,['942473-94-1'],0.1475671606
POOL-00023113,"InChI=1S/C8H9F3N2/c9-8(10,11)7-5-3-1-2-4-6(5)12-13-7/h1-4H2,(H,12,13)",FC(F)(F)c1n[nH]c2c1CCCC2,313.67930765348194,False,"['35179-55-6', '890005-22-8']",0.1689495756
POOL-00008146,"InChI=1S/C9H7F3N2O/c1-4-3-6(9(10,11)12)7-5(2)14-15-8(7)13-4/h3H,1-2H3",Cc1cc(C(F)(F)F)c2c(C)noc2n1,515.7871933075054,False,['853312-91-1'],0.147645268
POOL-00042725,InChI=1S/C9H6N2O2/c12-11(13)8-3-4-9-7(6-8)2-1-5-10-9/h1-6H,O=[N+]([O-])c1ccc2ncccc2c1,467.8762845243794,False,['613-50-3'],0.1427777959
POOL-00039725,InChI=1S/C9H6N2O2/c12-11(13)9-3-1-2-7-6-10-5-4-8(7)9/h1-6H,O=[N+]([O-])c1cccc2cnccc12,462.6262845243794,False,['607-32-9'],0.1437204713
POOL-00003814,"InChI=1S/C7H4BrFN2/c8-4-1-6-7(2-5(4)9)11-3-10-6/h1-3H,(H,10,11)",Fc1cc2[nH]cnc2cc1Br,360.2399457476436,False,['1008360-84-6'],0.1764163847
POOL-00022575,"InChI=1S/C11H7NO2/c13-11-10-7-3-1-2-4-8(7)14-9(10)5-6-12-11/h1-6H,(H,12,13)",Oc1nccc2oc3ccccc3c12,612.7866048341627,False,['26956-45-6'],0.157078678
POOL-00029527,"InChI=1S/C11H9F3N2O/c1-7(17)6-16-9-5-3-2-4-8(9)15-10(16)11(12,13)14/h2-5H,6H2,1H3",CC(=O)Cn1c(C(F)(F)F)nc2ccccc21,571.5904980022099,False,['321980-88-5'],0.16791649
POOL-00029264,"InChI=1S/C11H10O2/c1-13-11-5-3-8-2-4-10(12)6-9(8)7-11/h2-7,12H,1H3",COc1ccc2ccc(O)cc2c1,435.0383666149001,False,['5060-82-2'],0.1608606094
POOL-00007477,"InChI=1S/C10H7F3O/c11-10(12,13)8-3-1-2-7-6(8)4-5-9(7)14/h1-3H,4-5H2",O=C1CCc2c1cccc2C(F)(F)F,392.84385120961167,False,['68755-42-0'],0.1612046707
POOL-00022668,"InChI=1S/C7H4BrFN2S/c8-3-1-4(9)6-5(2-3)12-7(10)11-6/h1-2H,(H2,10,11)",N=c1[nH]c2c(F)cc(Br)cc2s1,487.60229983295005,False,['383131-45-1'],0.144938408
POOL-00007509,InChI=1S/C6H3BrN2S/c7-4-2-10-5-1-8-3-9-6(4)5/h1-3H,Brc1csc2cncnc12,357.2753028763378,False,['21586-25-4'],0.154863357
POOL-00016273,"InChI=1S/C9H5FO2S/c10-6-2-1-5-3-8(9(11)12)13-7(5)4-6/h1-4H,(H,11,12)",O=C(O)c1cc2ccc(F)cc2s1,475.41947931830526,False,['142329-23-5'],0.1554153915
POOL-00026592,"InChI=1S/C11H10O2S/c1-7-8-4-2-3-5-9(8)14-10(7)6-11(12)13/h2-5H,6H2,1H3,(H,12,13)",Cc1c(CC(=O)O)sc2ccccc12,484.9932303868226,False,['1505-52-8'],0.1450906471
POOL-00003404,"InChI=1S/C8H3BrN2O/c9-5-1-8-7(11-4-5)2-6(3-10)12-8/h1-2,4H",N#Cc1cc2ncc(Br)cc2o1,469.3528629997788,False,['1203498-94-5'],0.1446778737
POOL-00007363,"InChI=1S/C12H9NO/c13-6-7-2-1-3-9-10-4-8(12(7)9)5-11(10)14/h1-3,8,10H,4-5H2",N#Cc1cccc2c1C1CC(=O)C2C1,469.70034030839247,False,['71925-40-1'],0.1524178949
POOL-00042873,"InChI=1S/C11H8O2/c12-7-10-9-4-2-1-3-8(9)5-6-11(10)13/h1-7,13H",O=Cc1c(O)ccc2ccccc12,460.5969742301865,False,"['708-06-5', '101482-89-7']",0.1539883468
POOL-00027788,"InChI=1S/C10H11NO2S/c1-12-6-7-13-10-11-8-4-2-3-5-9(8)14-10/h2-5H,6-7H2,1H3",COCCOc1nc2ccccc2s1,380.1691323788664,False,['5344-40-1'],0.1597352552
POOL-00024900,"InChI=1S/C8H5F3N2S/c9-8(10,11)4-1-2-5-6(3-4)13-7(14)12-5/h1-3H,(H2,12,13,14)",FC(F)(F)c1ccc2nc(S)[nH]c2c1,474.8813943977679,False,['86604-73-1'],0.1437648716
