ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00028051,"InChI=1S/C11H9NO2S/c12-10-8(11(13)14)6-9(15-10)7-4-2-1-3-5-7/h1-6H,12H2,(H,13,14)",Nc1sc(-c2ccccc2)cc1C(=O)O,490.54395814897066,False,['14770-84-4'],0.2273489864
POOL-00037400,"InChI=1S/C12H11NO2/c14-11-5-1-3-9(7-11)13-10-4-2-6-12(15)8-10/h1-8,13-15H",Oc1cccc(Nc2cccc(O)c2)c1,425.1842279806418,False,['65461-91-8'],0.2340194578
POOL-00010062,"InChI=1S/C11H14N2O3/c1-8-2-4-9(5-3-8)6-12-11(16)13-7-10(14)15/h2-5H,6-7H2,1H3,(H,14,15)(H2,12,13,16)",Cc1ccc(CN=C(O)NCC(=O)O)cc1,384.7210779511589,False,['923233-37-8'],0.2352438976
POOL-00022499,"InChI=1S/C13H12N2O2/c16-12-8-4-7-11(9-12)15-13(17)14-10-5-2-1-3-6-10/h1-9,16H,(H2,14,15,17)",OC(=Nc1ccccc1)Nc1cccc(O)c1,523.9524885546249,False,['13142-80-8'],0.2404272761
POOL-00039107,"InChI=1S/C13H12N2O2/c14-13(16)15-10-6-8-12(9-7-10)17-11-4-2-1-3-5-11/h1-9H,(H3,14,15,16)",N=C(O)Nc1ccc(Oc2ccccc2)cc1,494.5877288588948,False,['78508-44-8'],0.242431531
POOL-00031253,"InChI=1S/C11H9NO3S/c13-9-3-1-7(2-4-9)11-12-8(6-16-11)5-10(14)15/h1-4,6,13H,5H2,(H,14,15)",O=C(O)Cc1csc(-c2ccc(O)cc2)n1,504.203156302315,False,['23551-34-0'],0.2326283944
POOL-00037672,"InChI=1S/C11H16N2O2/c1-2-9(8-14)12-11(15)13-10-6-4-3-5-7-10/h3-7,9,14H,2,8H2,1H3,(H2,12,13,15)",CCC(CO)N=C(O)Nc1ccccc1,307.6237770815632,False,['87919-29-7'],0.2235370142
POOL-00006971,"InChI=1S/C14H13NO2/c1-9-2-4-10(5-3-9)11-6-7-13(15)12(8-11)14(16)17/h2-8H,15H2,1H3,(H,16,17)",Cc1ccc(-c2ccc(N)c(C(=O)O)c2)cc1,558.9349349443874,False,['192323-70-9'],0.2244470267
POOL-00018771,"InChI=1S/C14H13NO3/c16-13-9-5-4-8-12(13)15-14(17)10-18-11-6-2-1-3-7-11/h1-9,16H,10H2,(H,15,17)",OC(COc1ccccc1)=Nc1ccccc1O,537.745184574245,False,['3743-69-9'],0.2250598102
POOL-00004147,"InChI=1S/C11H8N2O4/c14-8-6-9(15)13(12-10(8)11(16)17)7-4-2-1-3-5-7/h1-6,14H,(H,16,17)",O=C(O)c1nn(-c2ccccc2)c(=O)cc1O,619.1137119439932,False,['121582-62-5'],0.2377401018
POOL-00027775,"InChI=1S/C11H9NO3S/c1-6-4-7(5-12-10(6)13)8-2-3-9(16-8)11(14)15/h2-5H,1H3,(H,12,13)(H,14,15)",Cc1cc(-c2ccc(C(=O)O)s2)cnc1O,547.9127454690159,False,['887201-37-8'],0.2263499453
POOL-00021374,"InChI=1S/C12H16N2O3/c1-2-3-8-13-12(17)14-10-7-5-4-6-9(10)11(15)16/h4-7H,2-3,8H2,1H3,(H,15,16)(H2,13,14,17)",CCCCN=C(O)Nc1ccccc1C(=O)O,415.9666975851239,False,['10494-83-4'],0.2262572631
POOL-00015039,"InChI=1S/C14H14N2O2/c15-11-6-8-13(9-7-11)18-10-14(17)16-12-4-2-1-3-5-12/h1-9H,10,15H2,(H,16,17)",Nc1ccc(OCC(O)=Nc2ccccc2)cc1,521.2500720764084,False,['64485-32-1'],0.2236221374
POOL-00023702,"InChI=1S/C8H7BrN2O2/c9-6-3-1-2-5(4-6)7(12)11-8(10)13/h1-4H,(H3,10,11,12,13)",N=C(O)N=C(O)c1cccc(Br)c1,362.9165887650684,False,['51884-06-1'],0.2265886832
POOL-00034520,"InChI=1S/C13H11FN2O2/c14-9-4-6-10(7-5-9)15-13(18)16-11-2-1-3-12(17)8-11/h1-8,17H,(H2,15,16,18)",OC(=Nc1cccc(O)c1)Nc1ccc(F)cc1,567.4588567442288,False,['199585-00-7'],0.241652929
POOL-00022976,"InChI=1S/C14H14N2O/c1-10-5-2-3-8-13(10)16-14(17)11-6-4-7-12(15)9-11/h2-9H,15H2,1H3,(H,16,17)",Cc1ccccc1N=C(O)c1cccc(N)c1,561.6535973914794,False,['14315-20-9'],0.2268583285
POOL-00037594,"InChI=1S/C11H11NO4/c1-6(2)10(14)12-7-3-4-9(13)8(5-7)11(15)16/h3-5,13H,1H2,2H3,(H,12,14)(H,15,16)",C=C(C)C(O)=Nc1ccc(O)c(C(=O)O)c1,476.8729486075564,False,['53193-87-6'],0.2251585011
POOL-00041457,"InChI=1S/C11H7NO4/c13-9-4-5-10(14)12(9)8-3-1-2-7(6-8)11(15)16/h1-6H,(H,15,16)",O=C(O)c1cccc(N2C(=O)C=CC2=O)c1,500.4707771219829,False,['17057-07-7'],0.2416289223
POOL-00007990,"InChI=1S/C12H18N2O2/c1-9(2)13-14-12(15)8-16-11-7-5-4-6-10(11)3/h4-7,9,13H,8H2,1-3H3,(H,14,15)",Cc1ccccc1OCC(O)=NNC(C)C,361.7913224205802,False,['62251-73-4'],0.2281866838
POOL-00035876,"InChI=1S/C14H14N2O/c15-14(17)16-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13H,(H3,15,16,17)",N=C(O)NC(c1ccccc1)c1ccccc1,442.5901008873748,False,['724-18-5'],0.2292699202
POOL-00035569,"InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)",CC(O)=NC(Cc1ccc(O)cc1)C(=O)O,392.9505189896752,False,['2901-77-1'],0.2348623298
POOL-00015177,"InChI=1S/C11H10N2O3/c1-16-10(14)6-9-11(15)13-8-5-3-2-4-7(8)12-9/h2-6,12H,1H3,(H,13,15)",COC(=O)C=C1Nc2ccccc2N=C1O,491.7579717453954,False,['33350-84-4'],0.2296920495
POOL-00033211,"InChI=1S/C11H7BrN2O3/c12-7-3-1-6(2-4-7)5-8-9(15)13-11(17)14-10(8)16/h1-5H,(H2,13,14,15,16,17)",O=C1N=C(O)C(=Cc2ccc(Br)cc2)C(O)=N1,534.5842049448414,False,['49546-72-7'],0.2274133352
POOL-00013678,"InChI=1S/C11H9NO3S/c13-9(14)6-8-10(15)12-11(16-8)7-4-2-1-3-5-7/h1-5,15H,6H2,(H,13,14)",O=C(O)Cc1sc(-c2ccccc2)nc1O,507.2031563023151,False,['133834-03-4'],0.2257061506
POOL-00019678,"InChI=1S/C11H11NO4/c1-8(10(13)14)12-11(15)16-7-9-5-3-2-4-6-9/h2-6H,1,7H2,(H,12,15)(H,13,14)",C=C(N=C(O)OCc1ccccc1)C(=O)O,411.2525561165653,False,['39692-63-2'],0.2318349841
POOL-00028540,"InChI=1S/C12H16N2O3/c1-3-4-9-5-6-10(11(7-9)16-2)17-8-12(15)14-13/h3,5-7H,1,4,8,13H2,2H3,(H,14,15)",C=CCc1ccc(OCC(O)=NN)c(OC)c1,416.2118100829604,False,['15178-42-4'],0.222955014
POOL-00025993,"InChI=1S/C12H9NO3S/c14-11(8-4-2-1-3-5-8)13-9-6-7-17-10(9)12(15)16/h1-7H,(H,13,14)(H,15,16)",O=C(O)c1sccc1N=C(O)c1ccccc1,560.1395350295834,False,['147123-66-8'],0.227052423
POOL-00018643,"InChI=1S/C15H13NO3/c17-14(12-9-5-2-6-10-12)16-13(15(18)19)11-7-3-1-4-8-11/h1-10,13H,(H,16,17)(H,18,19)",O=C(O)C(N=C(O)c1ccccc1)c1ccccc1,578.8543864233072,False,"['74536-43-9', '29670-63-1']",0.225543906
POOL-00017917,"InChI=1S/C11H10BrNO3/c1-7-6-8(12)2-3-9(7)13-10(14)4-5-11(15)16/h2-6H,1H3,(H,13,14)(H,15,16)",Cc1cc(Br)ccc1NC(=O)C=CC(=O)O,454.5429390629863,False,['175205-16-0'],0.2308023848
POOL-00011949,"InChI=1S/C13H11BrN2O/c14-9-4-3-5-10(8-9)16-13(17)11-6-1-2-7-12(11)15/h1-8H,15H2,(H,16,17)",Nc1ccccc1C(O)=Nc1cccc(Br)c1,566.8508499644516,False,['22312-63-6'],0.2347112615
POOL-00011281,"InChI=1S/C11H16N2O2S/c12-11-5-3-10(4-6-11)9-16(14,15)13-7-1-2-8-13/h3-6H,1-2,7-9,12H2",Nc1ccc(CS(=O)(=O)N2CCCC2)cc1,447.37783610972,False,['334981-10-1'],0.2473071224
POOL-00014127,"InChI=1S/C13H12N2O3/c16-13(10-18-11-5-2-1-3-6-11)15-14-9-12-7-4-8-17-12/h1-9H,10H2,(H,15,16)",OC(COc1ccccc1)=NN=Cc1ccco1,518.4340894706439,False,['259856-54-7'],0.2286098456
POOL-00006675,"InChI=1S/C9H7BrN2O/c10-7-3-1-2-6(4-7)8-5-9(11)13-12-8/h1-5H,11H2",Nc1cc(-c2cccc(Br)c2)no1,425.0579801974958,False,['119162-52-6'],0.2372263243
POOL-00031252,"InChI=1S/C10H11NO4/c12-8-3-1-7(2-4-8)11-9(13)5-6-10(14)15/h1-4,12H,5-6H2,(H,11,13)(H,14,15)",O=C(O)CCC(=O)Nc1ccc(O)cc1,358.19006718030624,False,['62558-67-2'],0.2331520792
POOL-00007735,"InChI=1S/C13H18N2O2/c1-9(16)12-8-10(2-3-13(12)14)15-6-4-11(17)5-7-15/h2-3,8,11,17H,4-7,14H2,1H3",CC(=O)c1cc(N2CCC(O)CC2)ccc1N,423.42768088267024,False,['359841-43-3'],0.2240592956
POOL-00003456,"InChI=1S/C11H15BrN2O2/c1-11(2,3)10(16)14-8-4-7(6-15)5-13-9(8)12/h4-5,15H,6H2,1-3H3,(H,14,16)",CC(C)(C)C(O)=Nc1cc(CO)cnc1Br,410.9358564831848,False,['1171919-92-8'],0.2274083639
POOL-00033823,"InChI=1S/C14H14N2O2/c17-14(16-15-13-9-5-2-6-10-13)18-11-12-7-3-1-4-8-12/h1-10,15H,11H2,(H,16,17)",OC(=NNc1ccccc1)OCc1ccccc1,497.717145512792,False,['40887-05-6'],0.2346920762
POOL-00005139,"InChI=1S/C9H7BrN2O/c10-7-3-1-6(2-4-7)8-5-12-13-9(8)11/h1-5H,11H2",Nc1oncc1-c1ccc(Br)cc1,407.8079801974957,False,['925007-32-5'],0.2372920763
POOL-00037670,"InChI=1S/C11H8N2O/c1-2-7-13-11(14)10-5-3-9(8-12)4-6-10/h1,3-6H,7H2,(H,13,14)",C#CCNC(=O)c1ccc(C#N)cc1,406.39905136630495,False,['82225-35-2'],0.2422821547
POOL-00038079,"InChI=1S/C10H11NO4/c12-8-4-2-1-3-7(8)10(15)11-6-5-9(13)14/h1-4,12H,5-6H2,(H,11,15)(H,13,14)",O=C(O)CCN=C(O)c1ccccc1O,386.7637076538769,False,['6292-94-0'],0.2347552648
POOL-00028565,"InChI=1S/C15H13NO3/c17-14(10-11-6-2-1-3-7-11)16-13-9-5-4-8-12(13)15(18)19/h1-9H,10H2,(H,16,17)(H,18,19)",O=C(O)c1ccccc1N=C(O)Cc1ccccc1,605.7975686853205,False,['28565-98-2'],0.2264716992
POOL-00027992,"InChI=1S/C11H9NO4S/c12-17(14,15)10-3-1-2-8(6-10)11-5-4-9(7-13)16-11/h1-7H,(H2,12,14,15)",NS(=O)(=O)c1cccc(-c2ccc(C=O)o2)c1,657.6158840283249,False,['306935-94-4'],0.2301226398
POOL-00038524,"InChI=1S/C12H12N2O4/c15-9(16)6-7-12(8-4-2-1-3-5-8)10(17)13-11(18)14-12/h1-5H,6-7H2,(H,15,16)(H2,13,14,17,18)",O=C(O)CCC1(c2ccccc2)N=C(O)N=C1O,524.1387649596375,False,"['30741-72-1', '6939-92-0']",0.225045591
POOL-00036441,"InChI=1S/C13H11NO3/c15-12(16)8-14-13(17)11-7-3-5-9-4-1-2-6-10(9)11/h1-7H,8H2,(H,14,17)(H,15,16)",O=C(O)CN=C(O)c1cccc2ccccc12,584.7391981720132,False,['75446-60-5'],0.228271676
POOL-00038269,"InChI=1S/C10H6BrNO3/c11-5-1-2-8-6(3-5)7(10(14)15)4-9(13)12-8/h1-4H,(H,12,13)(H,14,15)",O=C(O)c1cc(O)nc2ccc(Br)cc12,553.6039525151065,False,['5463-29-6'],0.2262518562
POOL-00006419,"InChI=1S/C11H9NO3/c1-6-4-10(13)8-3-2-7(11(14)15)5-9(8)12-6/h2-5H,1H3,(H,12,13)(H,14,15)",Cc1cc(=O)c2ccc(C(=O)O)cc2[nH]1,598.2947903003328,False,['950236-91-6'],0.2281105433
POOL-00029129,"InChI=1S/C14H14N2O2/c1-11-7-8-15-13(9-11)16-14(17)10-18-12-5-3-2-4-6-12/h2-9H,10H2,1H3,(H,15,16,17)",Cc1ccnc(N=C(O)COc2ccccc2)c1,538.5000720764084,False,['349421-77-8'],0.2373012895
POOL-00032547,"InChI=1S/C12H11BrN2O2/c13-9-3-5-10(6-4-9)15-12(16)14-8-11-2-1-7-17-11/h1-7H,8H2,(H2,14,15,16)",OC(=NCc1ccco1)Nc1ccc(Br)cc1,491.7339974042541,False,['6297-91-2'],0.2263744064
POOL-00020533,"InChI=1S/C12H10N2O4/c15-11(16)9-6-10(12(17)18)14(13-9)7-8-4-2-1-3-5-8/h1-6H,7H2,(H,15,16)(H,17,18)",O=C(O)c1cc(C(=O)O)n(Cc2ccccc2)n1,589.3798082743322,False,['134778-24-8'],0.2250392809
POOL-00032117,"InChI=1S/C14H14N2O2/c17-14(11-18-13-6-2-1-3-7-13)16-10-12-5-4-8-15-9-12/h1-9H,10-11H2,(H,16,17)",OC(COc1ccccc1)=NCc1cccnc1,497.717145512792,False,['324073-85-0'],0.2284898552
POOL-00015166,"InChI=1S/C14H13FN2O2/c15-13-4-2-1-3-11(13)9-19-12-7-5-10(6-8-12)14(16)17-18/h1-8,18H,9H2,(H2,16,17)",NC(=NO)c1ccc(OCc2ccccc2F)cc1,582.2547650907028,False,['261965-35-9'],0.233476138
POOL-00039527,"InChI=1S/C12H11NO2/c1-8(14)13-12-10-5-3-2-4-9(10)6-7-11(12)15/h2-7,15H,1H3,(H,13,14)",CC(O)=Nc1c(O)ccc2ccccc12,528.1331993766781,False,['117-93-1'],0.2248165615
POOL-00017201,"InChI=1S/C9H7BrN2O/c10-7-3-1-6(2-4-7)8-5-9(11)13-12-8/h1-5H,11H2",Nc1cc(-c2ccc(Br)cc2)no1,407.8079801974957,False,['119162-53-7'],0.2322555348
POOL-00033604,"InChI=1S/C12H13N2O3P/c13-14-18(15,16-11-7-3-1-4-8-11)17-12-9-5-2-6-10-12/h1-10H,13H2,(H,14,15)",NNP(=O)(Oc1ccccc1)Oc1ccccc1,488.033490976561,False,['33862-44-1'],0.2408534055
POOL-00023002,"InChI=1S/C11H10N2O4S/c14-7-3-1-2-6(4-7)12-9(15)5-8-10(16)13-11(17)18-8/h1-4,8,14H,5H2,(H,12,15)(H,13,16,17)",O=C1N=C(O)C(CC(O)=Nc2cccc(O)c2)S1,541.5996796611175,False,['308294-46-4'],0.2228940221
POOL-00035130,"InChI=1S/C7H5Br2NO2/c8-3-1-4(7(10)12)6(11)5(9)2-3/h1-2,11H,(H2,10,12)",N=C(O)c1cc(Br)cc(Br)c1O,338.423415200434,False,['17892-25-0'],0.2272700684
POOL-00029849,"InChI=1S/C13H14N2O3/c1-8(16)15-12(13(17)18)6-9-7-14-11-5-3-2-4-10(9)11/h2-5,7,12,14H,6H2,1H3,(H,15,16)(H,17,18)",CC(O)=NC(Cc1c[nH]c2ccccc12)C(=O)O,597.0570932495633,False,['87-32-1'],0.2335249819
POOL-00037911,"InChI=1S/C7H5Br2NO2/c8-3-1-4(7(11)12)6(10)5(9)2-3/h1-2H,10H2,(H,11,12)",Nc1c(Br)cc(Br)cc1C(=O)O,338.423415200434,False,['609-85-8'],0.22319874
POOL-00005276,"InChI=1S/C12H14N2O3/c1-7(2)6-14-10-4-3-8(11(15)16)5-9(10)13-12(14)17/h3-5,7H,6H2,1-2H3,(H,13,17)(H,15,16)",CC(C)Cn1c(O)nc2cc(C(=O)O)ccc21,572.3795833007297,False,['1019342-80-3'],0.2241929213
POOL-00024671,"InChI=1S/C10H10F3NO3/c11-10(12,13)9(17)14-4-3-6-1-2-7(15)8(16)5-6/h1-2,5,15-16H,3-4H2,(H,14,17)",OC(=NCCc1ccc(O)c(O)c1)C(F)(F)F,429.2945662609768,False,['65846-04-0'],0.2350855927
POOL-00009998,"InChI=1S/C9H7BrN2O/c10-7-3-1-6(2-4-7)8-5-9(11)12-13-8/h1-5H,(H2,11,12)",N=c1cc(-c2ccc(Br)cc2)o[nH]1,454.9669827464828,False,['6525-98-0'],0.2412439424
POOL-00021443,"InChI=1S/C7H7BrN2O2/c8-5-1-3-6(4-2-5)9-7(11)10-12/h1-4,12H,(H2,9,10,11)",ON=C(O)Nc1ccc(Br)cc1,283.9627794821931,False,['89677-50-9'],0.2308012026
POOL-00026877,"InChI=1S/C8H6N2O2S/c9-4-13-5-1-2-7(10)6(3-5)8(11)12/h1-3H,10H2,(H,11,12)",N#CSc1ccc(N)c(C(=O)O)c1,384.2206834979664,False,['24849-77-2'],0.230461836
POOL-00025762,"InChI=1S/C10H14N2O3S/c1-13-7-4-6(12-10(11)16)5-8(14-2)9(7)15-3/h4-5H,1-3H3,(H3,11,12,16)",COc1cc(NC(=N)S)cc(OC)c1OC,370.6456862132586,False,['59083-54-4'],0.2287982846
POOL-00029419,"InChI=1S/C11H16N2O2S/c14-8-6-13(7-9-15)11(16)12-10-4-2-1-3-5-10/h1-5,14-15H,6-9H2,(H,12,16)",OCCN(CCO)C(S)=Nc1ccccc1,324.01626434766354,False,['2740-67-2'],0.2336555375
POOL-00012134,"InChI=1S/C8H8N2O4S/c9-15(13,14)6-5-7-1-3-8(4-2-7)10(11)12/h1-6H,(H2,9,13,14)",NS(=O)(=O)C=Cc1ccc([N+](=O)[O-])cc1,489.87788386112106,False,['52147-91-8'],0.2311496206
POOL-00012803,"InChI=1S/C9H7FN2O/c10-7-3-1-6(2-4-7)8-5-9(11)12-13-8/h1-5H,(H2,11,12)",N=c1cc(-c2ccc(F)cc2)o[nH]1,454.9669827464828,False,['925005-35-2'],0.2318427089
POOL-00029500,"InChI=1S/C11H8BrNOS/c12-8-3-1-7(2-4-8)10(14)9-5-6-15-11(9)13/h1-6H,13H2",Nc1sccc1C(=O)c1ccc(Br)cc1,489.54395814897066,False,['399043-24-4'],0.2274932022
POOL-00037969,"InChI=1S/C14H14N2S/c15-14(16)17-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13H,(H3,15,16)",N=C(N)SC(c1ccccc1)c1ccccc1,442.5901008873748,False,['100871-28-1'],0.2292737346
POOL-00027180,"InChI=1S/C11H9NO5/c13-9(5-6-10(14)15)12-8-4-2-1-3-7(8)11(16)17/h1-6H,(H,12,13)(H,14,15)(H,16,17)",O=C(O)C=CC(O)=Nc1ccccc1C(=O)O,504.338183870882,False,['62530-49-8'],0.2531543242
POOL-00030140,"InChI=1S/C7H7BrN2O/c8-6-3-1-2-5(4-6)7(11)10-9/h1-4H,9H2,(H,10,11)",NN=C(O)c1cccc(Br)c1,285.5239921170089,False,['39115-96-3'],0.2323324306
POOL-00035535,"InChI=1S/C7H6BrNO2/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,9H2,(H,10,11)",Nc1cc(Br)ccc1C(=O)O,298.4920897763861,False,['20776-50-5'],0.223128939
POOL-00034767,"InChI=1S/C8H7F3N2/c9-8(10,11)6-3-1-2-5(4-6)7(12)13/h1-4H,(H3,12,13)",N=C(N)c1cccc(C(F)(F)F)c1,330.40617847985413,False,['26130-45-0'],0.226792931
POOL-00028943,"InChI=1S/C12H12N2O4/c1-6(15)13-10-8-5-7(18-2)3-4-9(8)14-11(10)12(16)17/h3-5,14H,1-2H3,(H,13,15)(H,16,17)",COc1ccc2[nH]c(C(=O)O)c(N=C(C)O)c2c1,638.8099834557061,False,['97310-92-4'],0.234740229
POOL-00037172,"InChI=1S/C7H7BrN2O/c8-5-3-1-2-4-6(5)10-7(9)11/h1-4H,(H3,9,10,11)",N=C(O)Nc1ccccc1Br,274.8980131294879,False,['13114-90-4'],0.2284653889
POOL-00031965,"InChI=1S/C12H8N2O4/c15-11(16)7-1-3-13-9(5-7)10-6-8(12(17)18)2-4-14-10/h1-6H,(H,15,16)(H,17,18)",O=C(O)c1ccnc(-c2cc(C(=O)O)ccn2)c1,569.4794048813279,False,['6813-38-3'],0.2267019315
POOL-00004372,"InChI=1S/C6H5F5N2O2S/c7-16(8,9,10,11)4-1-2-6(13(14)15)5(12)3-4/h1-3H,12H2",Nc1cc(S(F)(F)(F)(F)F)ccc1[N+](=O)[O-],470.8633826483314,False,['1379803-65-2'],0.2262287685
POOL-00040953,"InChI=1S/C7H6BrNO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,9H2,(H,10,11)",Nc1ccc(Br)cc1C(=O)O,298.4920897763861,False,['5794-88-7'],0.2234921119
POOL-00004812,"InChI=1S/C8H5BrN2O2/c9-6-4-10-7-3-5(8(12)13)1-2-11(6)7/h1-4H,(H,12,13)",O=C(O)c1ccn2c(Br)cnc2c1,477.94880433128606,False,['1315360-75-8'],0.2526644222
POOL-00005712,"InChI=1S/C12H10N2O3/c1-2-7-14-11(15)9-6-4-3-5-8(9)10(13-14)12(16)17/h2-6H,1,7H2,(H,16,17)",C=CCn1nc(C(=O)O)c2ccccc2c1=O,658.3385951133051,False,['1155554-57-6'],0.247978626
POOL-00040358,"InChI=1S/C6H7BrN2O2S/c7-5-1-3-6(4-2-5)12(10,11)9-8/h1-4,9H,8H2",NNS(=O)(=O)c1ccc(Br)cc1,359.6394046729497,False,['2297-64-5'],0.2346247643
POOL-00039484,"InChI=1S/C13H13NO3/c15-6-5-14-13(17)11-7-9-3-1-2-4-10(9)8-12(11)16/h1-4,7-8,15-16H,5-6H2,(H,14,17)",OCCN=C(O)c1cc2ccccc2cc1O,563.5931721470813,False,['92-80-8'],0.2365225543
