ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00008752,"InChI=1S/C9H14O4/c1-13-9(12)7-5-3-2-4-6(7)8(10)11/h6-7H,2-5H2,1H3,(H,10,11)",COC(=O)C1CCCCC1C(=O)O,211.660241301476,False,"['7719-08-6', '2484-60-8']",0.1388594372
POOL-00036790,"InChI=1S/C7H10O4/c8-6(9)2-1-5-3-4-11-7(5)10/h5H,1-4H2,(H,8,9)",O=C(O)CCC1CCOC1=O,175.27938714610153,False,['936-83-4'],0.1387647977
POOL-00022276,"InChI=1S/C7H10O3/c8-6-3-1-2-5(6)4-7(9)10/h5H,1-4H2,(H,9,10)",O=C(O)CC1CCCC1=O,162.2341545031632,False,['1460-38-4'],0.1487192912
POOL-00030319,"InChI=1S/C7H10O4/c1-3-11-6(8)4-5(2)7(9)10/h2-4H2,1H3,(H,9,10)",C=C(CC(=O)OCC)C(=O)O,182.87959510731497,False,['57718-07-7'],0.1383695249
POOL-00037191,"InChI=1S/C10H10O3/c1-7(11)6-10(13)8-4-2-3-5-9(8)12/h2-5,12H,6H2,1H3",CC(=O)CC(=O)c1ccccc1O,341.7780242886601,False,['16636-62-7'],0.1435191931
POOL-00025714,"InChI=1S/C7H10O3/c8-6-3-1-2-5(4-6)7(9)10/h5H,1-4H2,(H,9,10)",O=C1CCCC(C(=O)O)C1,160.23415450316318,False,['16205-98-4'],0.1492162366
POOL-00043390,"InChI=1S/C6H10O3/c1-5(7)3-2-4-6(8)9/h2-4H2,1H3,(H,8,9)",CC(=O)CCCC(=O)O,103.47138037474598,False,"['3128-06-1', '31280-60-1']",0.1407754942
POOL-00037692,"InChI=1S/C7H10O3/c8-6-3-1-5(2-4-6)7(9)10/h5H,1-4H2,(H,9,10)",O=C1CCC(C(=O)O)CC1,152.23415450316318,False,['874-61-3'],0.1479200074
POOL-00023049,"InChI=1S/C6H10O3/c1-2-5(7)3-4-6(8)9/h2-4H2,1H3,(H,8,9)",CCC(=O)CCC(=O)O,117.47138037474598,False,['1117-74-4'],0.1412977154
POOL-00032712,"InChI=1S/C6H10O3/c1-4(5(2)7)3-6(8)9/h4H,3H2,1-2H3,(H,8,9)",CC(=O)C(C)CC(=O)O,128.2646625064904,False,['6628-79-1'],0.138321288
POOL-00013347,"InChI=1S/C7H10O3/c8-6-4-2-1-3-5(6)7(9)10/h5H,1-4H2,(H,9,10)",O=C(O)C1CCCCC1=O,162.2341545031632,False,['18709-01-8'],0.1449467343
POOL-00034859,"InChI=1S/C9H12O4/c1-12-7-3-6(9(10)11)4-8(5-7)13-2/h3-4,6H,5H2,1-2H3,(H,10,11)",COC1=CC(C(=O)O)C=C(OC)C1,244.78826695807925,False,['24941-58-0'],0.1487391543
POOL-00041362,"InChI=1S/C10H12O4/c1-13-9-5-7(3-4-8(9)11)6-10(12)14-2/h3-5,11H,6H2,1-2H3",COC(=O)Cc1ccc(O)c(OC)c1,332.8939251082797,False,['15964-80-4'],0.1381003697
POOL-00037477,"InChI=1S/C6H10O3/c1-2-3-4-5(7)6(8)9/h2-4H2,1H3,(H,8,9)",CCCCC(=O)C(=O)O,117.47138037474598,False,['2492-75-3'],0.1478426945
POOL-00041527,"InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)",CC(C)CC(=O)C(=O)O,126.2646625064904,False,['816-66-0'],0.1448414684
POOL-00032823,"InChI=1S/C11H12O3/c1-8(12)7-10(11(13)14)9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,13,14)",CC(=O)CC(C(=O)O)c1ccccc1,329.64569750765924,False,['4439-87-6'],0.1386678667
POOL-00021406,"InChI=1S/C7H13NO3/c1-7(2,3)11-6(10)8-4-5-9/h5H,4H2,1-3H3,(H,8,10)",CC(C)(C)OC(O)=NCC=O,157.55884635497287,False,['89711-08-0'],0.1433767206
POOL-00015965,"InChI=1S/C6H11NO3/c1-3-5(7-9)6(8)10-4-2/h9H,3-4H2,1-2H3",CCOC(=O)C(CC)=NO,141.92835504489474,False,['5339-83-3'],0.1451818771
POOL-00036429,"InChI=1S/C10H9FO3/c11-8-3-1-7(2-4-8)9(12)5-6-10(13)14/h1-4H,5-6H2,(H,13,14)",O=C(O)CCC(=O)c1ccc(F)cc1,342.88967288700354,False,['366-77-8'],0.1406988632
POOL-00010851,"InChI=1S/C8H15NO3/c1-8(2,3)12-7(11)9-5-4-6-10/h6H,4-5H2,1-3H3,(H,9,11)",CC(C)(C)OC(O)=NCCC=O,169.63201129765795,False,['58885-60-2'],0.1380827514
POOL-00033795,"InChI=1S/C10H12O4/c1-13-8-2-4-9(5-3-8)14-7-6-10(11)12/h2-5H,6-7H2,1H3,(H,11,12)",COc1ccc(OCCC(=O)O)cc1,291.49523741954465,False,['20811-60-3'],0.1389348316
POOL-00042854,"InChI=1S/C9H18O3/c1-3-5-12-8-9(4-2,6-10)7-11/h3,10-11H,1,4-8H2,2H3",C=CCOCC(CC)(CO)CO,110.67739285527476,False,['682-11-1'],0.1532592642
POOL-00011549,"InChI=1S/C7H13NO4/c1-7(2,3)12-6(10)8-5(9)11-4/h1-4H3,(H,8,9,10)",COC(O)=NC(=O)OC(C)(C)C,192.0732817699648,False,['66389-76-2'],0.1405646848
POOL-00042678,"InChI=1S/C9H8O3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)c1ccc(C(=O)O)cc1,278.0504621440199,False,['586-89-0'],0.1475079148
POOL-00001774,"InChI=1S/C9H16O4/c1-4-9(5-2,8(11)12)6-7(10)13-3/h4-6H2,1-3H3,(H,11,12)",CCC(CC)(CC(=O)OC)C(=O)O,193.79138254289447,False,['90647-79-3'],0.1470924847
POOL-00041142,"InChI=1S/C9H8O3/c1-6-2-7(4-10)9(12)8(3-6)5-11/h2-5,12H,1H3",Cc1cc(C=O)c(O)c(C=O)c1,299.540687139693,False,['7310-95-4'],0.1405521229
POOL-00001547,"InChI=1S/C8H10O4/c1-2-11-8-5-12-6(4-9)3-7(8)10/h3,5,9H,2,4H2,1H3",CCOc1coc(CO)cc1=O,302.1713244639388,False,['404001-64-5'],0.1453968477
POOL-00039934,"InChI=1S/C7H8O3/c8-7(9)4-3-6-2-1-5-10-6/h1-2,5H,3-4H2,(H,8,9)",O=C(O)CCc1ccco1,200.63561258325012,False,['935-13-7'],0.1480800253
POOL-00037952,"InChI=1S/C9H12O3S/c1-13(11,12)7-9(10)8-5-3-2-4-6-8/h2-6,9-10H,7H2,1H3",CS(=O)(=O)CC(O)c1ccccc1,355.70602099147607,False,['5324-56-1'],0.1402301693
POOL-00031472,"InChI=1S/C8H15NO4/c1-8(2,3)13-7(11)9-5-6(10)12-4/h5H2,1-4H3,(H,9,11)",COC(=O)CN=C(O)OC(C)(C)C,204.67979131012984,False,['31954-27-5'],0.1401009207
POOL-00042018,"InChI=1S/C9H12O3/c1-6-2-7(4-10)9(12)8(3-6)5-11/h2-3,10-12H,4-5H2,1H3",Cc1cc(CO)c(O)c(CO)c1,256.0972912555846,False,['91-04-3'],0.1418899496
POOL-00035564,"InChI=1S/C9H8O4/c10-5-7-1-3-8(4-2-7)13-6-9(11)12/h1-5H,6H2,(H,11,12)",O=Cc1ccc(OCC(=O)O)cc1,301.89566977313564,False,['22042-71-3'],0.1466784896
POOL-00005383,"InChI=1S/C8H10O3/c9-6-3-8(4-6)1-5(2-8)7(10)11/h5H,1-4H2,(H,10,11)",O=C1CC2(C1)CC(C(=O)O)C2,215.49166979158304,False,['889944-57-4'],0.1455657514
POOL-00019815,"InChI=1S/C11H12O3/c1-6-4-7(2)9(8(3)5-6)10(12)11(13)14/h4-5H,1-3H3,(H,13,14)",Cc1cc(C)c(C(=O)C(=O)O)c(C)c1,381.9888253919913,False,['3112-46-7'],0.1388904257
POOL-00037925,"InChI=1S/C9H20O3/c1-8(5-10)4-9(2,6-11)7-12-3/h8,10-11H,4-7H2,1-3H3",COCC(C)(CO)CC(C)CO,116.34127531112247,False,['5341-76-4'],0.1484266214
POOL-00041219,"InChI=1S/C8H10O3/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,9-11H,3-4H2",OCCc1ccc(O)c(O)c1,245.09252842272397,False,['10597-60-1'],0.1431940394
POOL-00035447,"InChI=1S/C6H12O3S/c7-10(8,9)6-4-2-1-3-5-6/h6H,1-5H2,(H,7,8,9)",O=S(=O)(O)C1CCCCC1,189.03846842100583,False,"['6922-46-9', '28100-07-4']",0.1451019901
POOL-00032864,"InChI=1S/C11H14O4/c1-14-9-4-6-10(7-5-9)15-8-2-3-11(12)13/h4-7H,2-3,8H2,1H3,(H,12,13)",COc1ccc(OCCCC(=O)O)cc1,304.8688895793997,False,['55579-99-2'],0.1388460002
POOL-00029582,"InChI=1S/C9H8O5/c1-13-8-5-14-6(4-7(8)10)2-3-9(11)12/h2-5H,1H3,(H,11,12)",COc1coc(C=CC(=O)O)cc1=O,415.455644836474,False,['72612-21-6'],0.1502107581
POOL-00036018,"InChI=1S/C9H10O4/c10-7-3-1-6(8(11)5-7)2-4-9(12)13/h1,3,5,10-11H,2,4H2,(H,12,13)",O=C(O)CCc1ccc(O)cc1O,319.3907822709721,False,['5631-68-5'],0.1386631174
POOL-00012685,"InChI=1S/C9H17NO4/c1-5-10(6-7(11)12)8(13)14-9(2,3)4/h5-6H2,1-4H3,(H,11,12)",CCN(CC(=O)O)C(=O)OC(C)(C)C,219.3420689261142,False,['149794-10-5'],0.1379470236
POOL-00006782,"InChI=1S/C9H20O3/c10-7-5-3-1-2-4-6-9(12)8-11/h9-12H,1-8H2",OCCCCCCCC(O)CO,85.84283310353014,False,['382631-42-7'],0.1469215677
POOL-00035226,"InChI=1S/C8H10O3/c9-6-3-5-1-2-8(6,4-5)7(10)11/h5H,1-4H2,(H,10,11)",O=C(O)C12CCC(CC1=O)C2,233.49166979158295,False,['2534-70-5'],0.1469233634
POOL-00035460,"InChI=1S/C8H19O4P/c1-7(2,3)11-13(9,10)12-8(4,5)6/h1-6H3,(H,9,10)",CC(C)(C)OP(=O)(O)OC(C)(C)C,191.16436636179583,False,['33494-81-4'],0.145276985
POOL-00025198,"InChI=1S/C10H22O3/c11-8-6-4-2-1-3-5-7-10(13)9-12/h10-13H,1-9H2",OCCCCCCCCC(O)CO,96.17064790210486,False,['91717-85-0'],0.1453554243
POOL-00017839,"InChI=1S/C7H14NO5P/c1-6(5-7(9)8-2)13-14(10,11-3)12-4/h5H,1-4H3,(H,8,9)",CN=C(O)C=C(C)OP(=O)(OC)OC,277.8047416973656,False,['2157-98-4'],0.1384403468
POOL-00009381,"InChI=1S/C11H22O5/c1-11(2,3)16-10(13)4-6-14-8-9-15-7-5-12/h12H,4-9H2,1-3H3",CC(C)(C)OC(=O)CCOCCOCCO,185.30416847293392,False,['133803-81-3'],0.1390097649
POOL-00011000,"InChI=1S/C9H21O3P/c10-4-1-7-13(8-2-5-11)9-3-6-12/h10-12H,1-9H2",OCCCP(CCCO)CCCO,81.84105382934379,False,['4706-17-6'],0.1402666819
,,,,,,
POOL-00010377,"InChI=1S/C9H15NO3/c11-8-4-2-1-3-6-10(8)7-5-9(12)13/h1-7H2,(H,12,13)",O=C(O)CCN1CCCCCC1=O,203.03649504073093,False,['505026-81-3'],0.1414495077
POOL-00022537,"InChI=1S/C9H15NO4/c1-9(2,3)14-8(13)10-5-4-6(10)7(11)12/h6H,4-5H2,1-3H3,(H,11,12)",CC(C)(C)OC(=O)N1CCC1C(=O)O,256.02779400832605,False,['159749-28-7'],0.1381340061
POOL-00009371,"InChI=1S/C9H15NO4/c1-2-14-9(13)10-6-4-3-5-7(10)8(11)12/h7H,2-6H2,1H3,(H,11,12)",CCOC(=O)N1CCCCC1C(=O)O,228.8518439304412,False,['130497-14-2'],0.1398507974
POOL-00007946,"InChI=1S/C9H13NO3/c1-2-8(11)10-6-4-3-5-7(10)9(12)13/h2,7H,1,3-6H2,(H,12,13)",C=CC(=O)N1CCCCC1C(=O)O,237.0143133094261,False,['1163678-46-3'],0.1395506419
POOL-00005027,"InChI=1S/C9H15NO3/c11-8(9(12)13)10-6-4-2-1-3-5-7-10/h1-7H2,(H,12,13)",O=C(O)C(=O)N1CCCCCCC1,195.036495040731,False,['1142202-56-9'],0.1407330689
POOL-00025493,"InChI=1S/C9H15NO4/c1-9(2,3)14-8(13)10-4-6(5-10)7(11)12/h6H,4-5H2,1-3H3,(H,11,12)",CC(C)(C)OC(=O)N1CC(C(=O)O)C1,250.02779400832603,False,['142253-55-2'],0.1435461199
POOL-00003959,"InChI=1S/C10H17NO3/c1-10(2,3)14-9(13)11-7-4-5-8(12)6-7/h7H,4-6H2,1-3H3,(H,11,13)",CC(C)(C)OC(O)=NC1CCC(=O)C1,252.58295057026976,False,['847416-99-3'],0.1418913083
POOL-00005895,"InChI=1S/C11H17NO3/c13-10-6-5-8(11(14)15)7-12(10)9-3-1-2-4-9/h8-9H,1-7H2,(H,14,15)",O=C(O)C1CCC(=O)N(C2CCCC2)C1,271.00659926217986,False,['915922-35-9'],0.1395391112
POOL-00006185,"InChI=1S/C10H13NO3/c1-14-6-4-9(10(12)13)8-3-2-5-11-7-8/h2-3,5,7,9H,4,6H2,1H3,(H,12,13)",COCCC(C(=O)O)c1cccnc1,286.6784018878754,False,['885277-06-5'],0.1413275187
POOL-00010807,"InChI=1S/C9H15NO3/c1-9(2,3)13-8(12)6-4-5-7(11)10-6/h6H,4-5H2,1-3H3,(H,10,11)",CC(C)(C)OC(=O)C1CCC(O)=N1,239.73459415969975,False,['85136-12-5'],0.1443436665
POOL-00008557,"InChI=1S/C11H13NO3/c1-14-11(15-2)10-6-9(4-3-5-13)7-12-8-10/h6-8,11,13H,5H2,1-2H3",COC(OC)c1cncc(C#CCO)c1,363.5860503155157,False,['898561-64-3'],0.1386315285
POOL-00025737,"InChI=1S/C10H15NO4/c12-8-4-6-11(7-5-8)9(13)2-1-3-10(14)15/h1-7H2,(H,14,15)",O=C(O)CCCC(=O)N1CCC(=O)CC1,264.59595362048003,False,['675602-62-7'],0.1389428472
POOL-00003477,"InChI=1S/C10H17NO3/c1-8(12)11-7-5-3-4-6-10(11,2)9(13)14/h3-7H2,1-2H3,(H,13,14)",CC(=O)N1CCCCCC1(C)C(=O)O,251.75166580110616,False,['1159824-79-9'],0.1379929647
POOL-00004651,"InChI=1S/C9H11NO3/c1-9(12,8(11)13-2)7-3-5-10-6-4-7/h3-6,12H,1-2H3",COC(=O)C(C)(O)c1ccncc1,294.9879407824652,False,['1249538-66-6'],0.1429689254
POOL-00031032,"InChI=1S/C10H11NO2/c1-2-13-10-7-8(5-6-11)3-4-9(10)12/h3-4,7,12H,2,5H2,1H3",CCOc1cc(CC#N)ccc1O,328.1868975309805,False,['205748-01-2'],0.1442185684
POOL-00012578,"InChI=1S/C9H15NO3/c11-8-4-1-2-6-10(8)7-3-5-9(12)13/h1-7H2,(H,12,13)",O=C(O)CCCN1CCCCC1=O,203.03649504073093,False,['82360-26-7'],0.1393354758
POOL-00030543,"InChI=1S/C9H15NO3/c1-2-13-9(12)6-4-7-3-5-8(11)10-7/h7H,2-6H2,1H3,(H,10,11)",CCOC(=O)CCC1CCC(O)=N1,212.9053537993125,False,['89317-07-7'],0.1410225156
POOL-00024103,"InChI=1S/C9H15NO3/c1-9(2,3)10-5-6(8(12)13)4-7(10)11/h6H,4-5H2,1-3H3,(H,12,13)",CC(C)(C)N1CC(C(=O)O)CC1=O,241.7345941596998,False,['773865-05-7'],0.13975039
POOL-00014086,"InChI=1S/C9H17NO3/c1-9(2,3)13-8(12)10-5-4-7(11)6-10/h7,11H,4-6H2,1-3H3",CC(C)(C)OC(=O)N1CCC(O)C1,197.52672003640404,False,['103057-44-9'],0.1414089792
POOL-00011159,"InChI=1S/C10H17NO4/c1-10(2,3)15-9(14)11-5-7(6-11)4-8(12)13/h7H,4-6H2,1-3H3,(H,12,13)",CC(C)(C)OC(=O)N1CC(CC(=O)O)C1,263.08617861615306,False,['183062-96-6'],0.1388505999
POOL-00015001,"InChI=1S/C10H15NO3/c12-9(7-1-2-7)11-5-3-8(4-6-11)10(13)14/h7-8H,1-6H2,(H,13,14)",O=C(O)C1CCN(C(=O)C2CC2)CC1,252.09272557459667,False,['876866-50-1'],0.1395201333
POOL-00007729,"InChI=1S/C8H15NO4/c1-8(2,3)13-7(11)9-4-6(10)5-12-9/h6,10H,4-5H2,1-3H3",CC(C)(C)OC(=O)N1CC(O)CO1,198.81093255154832,False,"['262444-52-0', '878385-72-9']",0.142642818
POOL-00027305,"InChI=1S/C8H13NO4/c1-13-8(12)9-4-2-6(3-5-9)7(10)11/h6H,2-5H2,1H3,(H,10,11)",COC(=O)N1CCC(C(=O)O)CC1,208.1895663144568,False,['197585-42-5'],0.1473187273
POOL-00004473,"InChI=1S/C10H18FNO3/c1-10(2,3)15-9(14)12-5-7(11)4-8(12)6-13/h7-8,13H,4-6H2,1-3H3",CC(C)(C)OC(=O)N1CC(F)CC1CO,239.31222496749996,False,['1334491-14-3'],0.138862956
POOL-00008025,"InChI=1S/C9H15NO3/c1-9(2,3)13-8(12)10-6-4-7(11)5-6/h6H,4-5H2,1-3H3,(H,10,12)",CC(C)(C)OC(O)=NC1CC(=O)C1,231.7345941596998,False,['154748-49-9'],0.1410791159
POOL-00016178,"InChI=1S/C10H15NO3/c12-9-5-7(10(13)14)6-11(9)8-3-1-2-4-8/h7-8H,1-6H2,(H,13,14)",O=C(O)C1CC(=O)N(C2CCCC2)C1,258.0927255745966,False,['696647-78-6'],0.1413711281
POOL-00013708,"InChI=1S/C9H17NO3/c1-9(2,3)13-8(12)10-4-7(5-10)6-11/h7,11H,4-6H2,1-3H3",CC(C)(C)OC(=O)N1CC(CO)C1,191.52672003640404,False,['142253-56-3'],0.1436130265
POOL-00013658,"InChI=1S/C9H17NO3/c1-9(2,3)13-8(12)10-5-4-7(10)6-11/h7,11H,4-6H2,1-3H3",CC(C)(C)OC(=O)N1CCC1CO,195.526720036404,False,['174346-82-8'],0.1389285713
POOL-00032509,"InChI=1S/C11H17NO3/c13-10-6-8(11(14)15)7-12(10)9-4-2-1-3-5-9/h8-9H,1-7H2,(H,14,15)",O=C(O)C1CC(=O)N(C2CCCCC2)C1,271.00659926217986,False,['6304-56-9'],0.1401458369
POOL-00005910,"InChI=1S/C11H13NO2/c13-10-5-1-2-6-11(10,14)9-4-3-7-12-8-9/h3-4,7-8,14H,1-2,5-6H2",O=C1CCCCC1(O)c1cccnc1,336.40058500982263,False,['886362-93-2'],0.1471614471
POOL-00038797,"InChI=1S/C9H13NO3/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5H,10H2,1-3H3",COc1cc(N)cc(OC)c1OC,273.90644274430554,False,['24313-88-0'],0.1416617757
POOL-00031579,"InChI=1S/C12H17NO3/c14-11(13-7-3-4-8-13)9-5-1-2-6-10(9)12(15)16/h1-2,9-10H,3-8H2,(H,15,16)",O=C(O)C1CC=CCC1C(=O)N1CCCC1,318.22556248918266,False,['355830-81-8'],0.1402392421
POOL-00003656,"InChI=1S/C10H19NO3/c1-13-10(12)9(7-11)6-8-2-4-14-5-3-8/h8-9H,2-7,11H2,1H3",COC(=O)C(CN)CC1CCOCC1,178.20592425326385,False,['1251370-43-0'],0.1433437609
POOL-00025615,"InChI=1S/C10H11NO3/c1-13-8-5-7(3-4-11)6-9(14-2)10(8)12/h5-6,12H,3H2,1-2H3",COc1cc(CC#N)cc(OC)c1O,343.1152396441676,False,"['42973-55-7', '54738-27-1']",0.1382158045
POOL-00014960,"InChI=1S/C11H13NO3/c13-10-3-1-9(2-4-10)11(14)12-5-7-15-8-6-12/h1-4,13H,5-8H2",O=C(c1ccc(O)cc1)N1CCOCC1,341.3555960561882,False,['18137-25-2'],0.1391547401
POOL-00004499,"InChI=1S/C11H13NO2/c13-10-3-5-11(14,6-4-10)9-2-1-7-12-8-9/h1-2,7-8,14H,3-6H2",O=C1CCC(O)(c2cccnc2)CC1,324.40058500982263,False,['1145688-48-7'],0.1429703129
POOL-00030970,"InChI=1S/C11H15NO4/c1-8-10(11(13)14)6-9(16-8)7-12-2-4-15-5-3-12/h6H,2-5,7H2,1H3,(H,13,14)",Cc1oc(CN2CCOCC2)cc1C(=O)O,379.33632345287793,False,['309271-37-2'],0.1417186636
POOL-00041909,"InChI=1S/C11H13NO4/c1-14-9-4-2-3-5-10(9)15-7-8-6-12-11(13)16-8/h2-5,8H,6-7H2,1H3,(H,12,13)",COc1ccccc1OCC1CN=C(O)O1,391.3258818636124,False,['70-07-5'],0.1393357541
POOL-00003522,"InChI=1S/C9H13NO3/c11-8-4-6(9(12)13)5-10(8)7-2-1-3-7/h6-7H,1-5H2,(H,12,13)",O=C(O)C1CC(=O)N(C2CCC2)C1,247.2443691640268,False,['1223748-42-2'],0.1441059903
POOL-00002045,"InChI=1S/C11H19NO3/c1-11(2,3)15-10(14)12-9-6-4-5-8(9)7-13/h7-9H,4-6H2,1-3H3,(H,12,14)",CC(C)(C)OC(O)=NC1CCCC1C=O,255.0488737394544,False,['1481532-24-4'],0.1392007722
POOL-00034299,"InChI=1S/C10H15NO4/c12-8-5-6-9(13)11(8)7-3-1-2-4-10(14)15/h1-7H2,(H,14,15)",O=C(O)CCCCCN1C(=O)CCC1=O,258.59595362048,False,['4887-54-1'],0.1388144116
POOL-00016263,"InChI=1S/C10H15NO3/c1-12-8-5-10(14-3)9(13-2)4-7(8)6-11/h4-5H,6,11H2,1-3H3",COc1cc(OC)c(OC)cc1CN,254.23057491305423,False,['154584-98-2'],0.1414987211
POOL-00007311,"InChI=1S/C10H15NO2/c1-13-10-5-3-2-4-8(10)6-9(11)7-12/h2-5,9,12H,6-7,11H2,1H3",COc1ccccc1CC(N)CO,262.8565878189707,False,['1018665-73-0'],0.1417619075
POOL-00014375,"InChI=1S/C11H19NO4/c1-11(2,3)16-10(15)12-6-4-5-8(7-12)9(13)14/h8H,4-7H2,1-3H3,(H,13,14)",CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1,282.19937490806194,False,"['84358-12-3', '71381-75-4', '944280-72-2']",0.1390509676
POOL-00025987,"InChI=1S/C11H21NO3/c1-11(2,3)15-10(14)12-6-4-9(8-13)5-7-12/h9,13H,4-8H2,1-3H3",CC(C)(C)OC(=O)N1CCC(CO)CC1,214.36314865724265,False,['123855-51-6'],0.1390374594
POOL-00003835,"InChI=1S/C10H11NO2/c12-9(13)10(5-3-6-10)8-4-1-2-7-11-8/h1-2,4,7H,3,5-6H2,(H,12,13)",O=C(O)C1(c2ccccn2)CCC1,316.9564475396343,False,['1159632-71-9'],0.1435402489
POOL-00039047,"InChI=1S/C10H15NO2/c1-7(11)10(12)8-3-5-9(13-2)6-4-8/h3-7,10,12H,11H2,1-2H3",COc1ccc(C(O)C(C)N)cc1,256.1321851658414,False,['50802-67-0'],0.1383871333
POOL-00009207,"InChI=1S/C10H15NO2/c1-13-10-4-2-8(3-5-10)6-9(11)7-12/h2-5,9,12H,6-7,11H2,1H3",COc1ccc(CC(N)CO)cc1,245.60658781897072,False,['176035-15-7'],0.1422315446
POOL-00007296,"InChI=1S/C10H15NO2/c1-13-10-4-2-3-8(6-10)5-9(11)7-12/h2-4,6,9,12H,5,7,11H2,1H3",COc1cccc(CC(N)CO)c1,262.8565878189707,False,['344359-33-7'],0.1422283082
POOL-00021885,"InChI=1S/C10H13NO2/c1-8(11-6-7-12)9-4-2-3-5-10(9)13/h2-5,12-13H,6-7H2,1H3",CC(=NCCO)c1ccccc1O,307.54798484657243,False,['42592-31-4'],0.1404344685
POOL-00002750,"InChI=1S/C11H15NO2/c1-14-10-4-2-8(3-5-10)11(12)6-9(13)7-11/h2-5,9,13H,6-7,12H2,1H3",COc1ccc(C2(N)CC(O)C2)cc1,314.5643457543065,False,"['1353636-82-4', '2059914-85-9']",0.1384361146
POOL-00029037,"InChI=1S/C9H15NO3S/c11-8(6-14-7-9(12)13)10-4-2-1-3-5-10/h1-7H2,(H,12,13)",O=C(O)CSCC(=O)N1CCCCC1,214.1026063722848,False,['436087-13-7'],0.1407722707
