ASA+,ASA-,ASA_H,ASA_P,SLogP,acceptorcount,accsitecount,asa,avgpol,axxpol,ayypol,azzpol,balabanindex,chainatomcount,chainbondcount,dipole,donorcount,donsitecount,fragCpx,fsp3,fusedringcount,hararyindex,hyperwienerindex,ligand_amount,mass,maximalprojectionarea,maximalprojectionradius,minimalprojectionarea,minimalprojectionradius,molpol,nC,nHeavyAtom,nN,nO,nP,nRing,nS,psa,rotatablebondcount,vdwsa,volume,wienerindex,wienerpolarity
1.0,0.9928369386998438,0.9269799398272011,0.9744374186104767,0.9623969419781112,-0.26578901422748535,-0.11327844754463968,-0.10185186460917785,0.978602910306804,0.7753412998652591,0.8437290721713195,0.7163616000249474,0.6616086155053219,0.9175732771477696,0.9411218002736323,-0.2974374268781385,-0.04811196393351932,-0.09224240488940942,-0.21025219987668342,0.4822509749895762,-0.304404112723671,0.7297404214158111,0.9454764841346962,-1.2038827426474768e-16,0.9142272837627987,0.9906177847754151,0.8502282118537402,0.6898265024472803,0.6338924297990186,0.914882920076957,0.8634681696400358,0.8615436828778116,-0.30541160681526514,0.011434010311449203,-0.0639015462290046,-0.46605128622723685,0.07760185819522634,-0.26644229517686374,0.9421643490575337,0.9913299813474722,0.9803487248841075,0.9407564264262993,0.39132673253303685
0.9928369386998438,1.0,0.8755227085573614,0.986821306396434,0.9583201216025762,-0.2937875742556655,-0.1788847067046844,-0.18686786152136317,0.9757656272997918,0.7953401655141142,0.8399129190022846,0.6976652073411291,0.6294217602938752,0.8892656803200706,0.9156658776555858,-0.29134302737421985,-0.12074001765381434,-0.11923883798772274,-0.18066806658321202,0.4421578501121791,-0.29754905458327235,0.7399156898953723,0.944802919664635,-1.754212707059284e-16,0.9010233076414695,0.9882473446595221,0.8307309079152718,0.7007645506252883,0.6430170726172266,0.9225613468715045,0.8786588539706756,0.864322781943192,-0.2089272965377407,-0.07420230327016936,-0.12676743741964827,-0.4293311288446494,0.04610095231602154,-0.3040258104842799,0.9235815092398824,0.9862977685716591,0.9762933409492466,0.9416220911409042,0.4143003628598652
0.9269799398272011,0.8755227085573614,1.0,0.8424903482234575,0.8832860728864398,-0.152537248336287,0.10348379173441913,0.1747871569349214,0.8940504043090616,0.6385047046272574,0.7751267028269295,0.7066486765197125,0.6994443651098806,0.9188029714455486,0.9311501868952232,-0.2881730702030398,0.1845167530861751,0.0013298036426355427,-0.2830420470166376,0.5620533488024761,-0.296848766084099,0.628101603828599,0.8572932079905832,-2.5609222219914396e-16,0.8683700097388852,0.9034480246686527,0.8302415237709654,0.5895956288131682,0.5446982471450393,0.8034044951270995,0.7333118249537278,0.7705354879130233,-0.5791639688083494,0.2791779205568591,0.13953350104804885,-0.5368135562564224,0.16915095666539418,-0.1230289366974828,0.9105185910180518,0.9124448135710537,0.8994495389423581,0.8481920150306013,0.28182956700879946
0.9744374186104767,0.986821306396434,0.8424903482234575,1.0,0.940333818012567,-0.4115093729827773,-0.30944888914164514,-0.32273905700393685,0.9634030969973973,0.7852680881500653,0.8299808055570178,0.6882411196160524,0.612462683024129,0.8602254092049301,0.8864936880832605,-0.3744638561052825,-0.1466026347493154,-0.10242053543466444,-0.1775634552283018,0.4441810619280893,-0.30557099746545624,0.7175518226792689,0.9126294100392607,-1.0106730450010434e-16,0.8646837524063593,0.9712590896766969,0.801176205889552,0.7058823070051192,0.6419801956148657,0.9150154699065083,0.8746330766287467,0.8351013346063759,-0.15149746457646315,-0.1992074344571692,-0.19825497438937018,-0.41886936695483173,0.06649908596036681,-0.40540303502817954,0.9078262961798329,0.9729159297672834,0.9609987820270488,0.9127590119192938,0.40583130452414085
0.9623969419781112,0.9583201216025762,0.8832860728864398,0.940333818012567,1.0,-0.32795900633567365,-0.17872846372638365,-0.10925573092152951,0.9791730668112053,0.8236265335756545,0.8594077572978355,0.6667275514138237,0.5041875023928228,0.8166712292660827,0.8507885842026016,-0.1789680815880593,-0.19552611992665986,-0.24229991618942923,-0.022430977774981483,0.30114607453813097,-0.18137828375587453,0.814644795573493,0.9496209667580229,-1.875993866243315e-16,0.9425920541373183,0.9726415065045395,0.7971706192965783,0.7151677865757871,0.6597654767802584,0.9550197300143913,0.92671523600643,0.9148817282387819,-0.28347716046647453,-0.04891606049886792,-0.1699211679304211,-0.28602841773333487,0.13179708542796598,-0.3602826498552213,0.8562978190555047,0.9620520202327751,0.9725324453778379,0.9535038337203442,0.5353410003209848
-0.26578901422748535,-0.2937875742556655,-0.152537248336287,-0.4115093729827773,-0.32795900633567365,1.0,0.9088285388593034,0.7023811819775152,-0.2832374612324998,-0.14212629649815814,-0.17507121785602558,-0.3272701959366915,-0.11769803953010355,-0.1874740046598431,-0.18548511214750207,0.5884787746611397,0.13560021285158202,0.008717542176261726,0.15513169779672734,-0.20554082105848265,0.14752148971609974,-0.032296135853714714,-0.17218505037383114,-4.980485494365661e-17,-0.10728603502193382,-0.26823034670566825,-0.2640723340915831,-0.1567799535272184,-0.12548413992791363,-0.2709642025124511,-0.24069851326005148,-0.08365744325770846,-0.007808211998458462,0.737854539464074,0.6226812344429337,0.18017776993008322,-0.5692786992414804,0.8719225770705072,-0.2884990647263542,-0.2462021198917004,-0.24162862203431223,-0.15411385938323757,0.03561945576229706
-0.11327844754463968,-0.1788847067046844,0.10348379173441913,-0.30944888914164514,-0.17872846372638365,0.9088285388593034,1.0,0.8929814840917153,-0.16843539869451737,-0.1675116761371248,-0.10634691243319233,-0.12678017039978748,0.11046646591731063,0.04778590989787064,0.03785851316952026,0.41831460641847196,0.3386782764773006,0.05920765620811375,-0.09982296083078775,0.049877695891644716,-0.01821698128339716,-0.06789359743912383,-0.05885951534364404,-1.3546463963563399e-16,-0.00668842973318113,-0.1460125894281011,-0.06231703236989278,-0.13304422337386348,-0.1057435030372913,-0.2197164870277869,-0.21972743422311694,-0.05081313303899422,-0.42425346250794066,0.9521561277212062,0.7136633125693769,-0.09875702431982922,-0.3741694341962282,0.8368534660213713,-0.0706677180515715,-0.11799489962925298,-0.12639507130489888,-0.06602270946813511,-0.11459350423656256
-0.10185186460917785,-0.18686786152136317,0.1747871569349214,-0.32273905700393685,-0.10925573092152951,0.7023811819775152,0.8929814840917153,1.0,-0.14313454111399745,-0.21069461957139363,-0.12057848105566542,-0.02950651720343669,0.07532401113230677,0.05660988325919491,0.03950102859073462,0.40504477557828,0.4464900320950222,0.06492510504476191,-0.09951362710328202,0.06486612472397014,0.07067405883307316,-0.1029559989849081,-0.05787029965984446,-1.8948473865448818e-16,0.02278412821708899,-0.1273018372240032,0.034385101277014087,-0.2194642536192267,-0.1721515370592557,-0.1973214608602439,-0.23512661033173568,-0.06818615324362146,-0.615858403199995,0.9302456337579365,0.608662094225539,-0.10868574366682356,0.03253277150811222,0.6726023692038564,-0.050560602393675914,-0.13164624284949672,-0.12513867895363479,-0.07832982761219245,-0.14837665806820666
0.978602910306804,0.9757656272997918,0.8940504043090616,0.9634030969973973,0.9791730668112053,-0.2832374612324998,-0.16843539869451737,-0.14313454111399745,1.0,0.8444447793217997,0.883090138645976,0.674020502503351,0.5271131796627494,0.837195300025433,0.8740166518352366,-0.23855688904514,-0.1242432709895687,-0.12946935283103392,-0.03245245338849306,0.3325494809734926,-0.2325308673042692,0.8375937708538974,0.9509840870187978,-1.21951231883372e-16,0.9640346669187246,0.9871627834466684,0.796277438635823,0.744025376645504,0.6767133658111721,0.9759151006006632,0.938412794065088,0.934651556192259,-0.2110736725683156,-0.06502469607291951,-0.1211105113167367,-0.30303435891101915,0.09224876366388389,-0.2922244766934944,0.8716815417221293,0.9885101476294677,0.9974682212842048,0.9640436518562705,0.5523259611873224
0.7753412998652591,0.7953401655141142,0.6385047046272574,0.7852680881500653,0.8236265335756545,-0.14212629649815814,-0.1675116761371248,-0.21069461957139363,0.8444447793217997,1.0,0.9264796932239943,0.19829843359423854,0.35829530271347476,0.569304906660586,0.6167123020638595,0.0291425486323034,-0.46677516880435843,-0.4094899031258096,0.29194172774119553,0.02699005709550036,0.024061419184247184,0.9075149835500014,0.8281940129772175,3.737884480546096e-17,0.8605317591643329,0.8185076224282372,0.3847002246411411,0.8925421866719941,0.8719701073388063,0.8987091632186471,0.9026916645916072,0.8994533373889926,0.09301973215154408,-0.16690596227137708,-0.18476227174300533,0.02695805250449675,-0.08668173460745182,-0.3176570892255664,0.5780035209714227,0.8219081703134445,0.8498485002023376,0.8777562342835581,0.7654248709851702
